강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간
Fundamentals of Network Security,https://www.udemy.com/course/fundamentals-of-network-security-b/,Harish Kumar Maheshwari,3.5982335,1216,84181,7,31분
The RedTeam Blueprint - A Unique Guide To Ethical Hacking,https://www.udemy.com/course/the-redteam-blueprint/,Brandon Dennis,4.668876,1212,39456,268,30.5시간
Python for Penetration Testers,https://www.udemy.com/course/python-for-pentesters/,Cristi Zot,4.3062463,1197,63649,11,2시간
"Python Programming for Network Engineers: Cisco, Netmiko ++",https://www.udemy.com/course/python-programming-for-cisco-network-engineers/,David Bombal,4.460569,1196,12856,31,6시간
Azure Introduction to Cloud Services,https://www.udemy.com/course/azure-introduction-i/,Intellezy Trainers,4.345758,1189,3381,16,1시간
Understanding and Troubleshooting SIP,https://www.udemy.com/course/understanding-and-troubleshooting-sip/,Flavio E. Goncalves,4.4489703,1173,5020,55,6시간
DevOps Fundamentals with Azure,https://www.udemy.com/course/devops-fundamentals-with-azure/,Packt Publishing,4.198932,1170,4975,21,2.5시간
Mobile Penetration Testing of Android Applications,https://www.udemy.com/course/advanced-mobile-penetration-testing-of-android-applications/,Gabriel Avramescu,4.273272,1159,8018,46,6시간
Introduction to IP Addressing and Subnetting the Easy Way,https://www.udemy.com/course/subnetting-the-easy-way/,"Alton Hardin | 100,000+ Enrollments Worldwide",4.675747,1155,10059,37,4시간
Certified Information Security Manager (CISM),https://www.udemy.com/course/certified-information-security-manager-cism-z/,Integrity Training,3.9008882,1155,6792,565,21.5시간
Hands-on Penetration Testing Labs 1.0,https://www.udemy.com/course/kali-linux-hands-on-penetration-testing-labs/,"Jesse Kurrus, M.S., OSCP, CEH, Security+, Linux+, Network+, CISSP",4.536049,1155,10311,18,4.5시간
Microsoft Intune Training (Includes Self Practice LABs),https://www.udemy.com/course/intune-training/,Pavan Kumar,4.513212,1143,5997,124,12.5시간
SC-900: Microsoft Security Fundamentals Exam Prep - NOV 2021,https://www.udemy.com/course/sc900-azure/,Scott Duffy  • 700.000+ Students,4.5931897,1139,5837,70,5시간
Cyber Security: From Beginner to Expert (2022),https://www.udemy.com/course/cybersecurity-from-beginner-to-expert/,Logix Academy,4.591498,1121,21828,46,6.5시간
Learn Wi-Fi Password Penetration Testing (WEP/WPA/WPA2),https://www.udemy.com/course/learn-cracking-wi-fi-passwordskeys-wepwpawpa2/,Zaid Sabih,4.730554,1089,11543,50,6시간
AWS Networking Masterclass - Amazon VPC and Hybrid Cloud,https://www.udemy.com/course/aws-networking-amazon-vpc-aws-vpn-hybrid-cloud/,Neal Davis | AWS Certified Solutions Architect & Developer,4.764448,1070,29925,79,7.5시간
CCNP Route -300-101,https://www.udemy.com/course/ccnp-route-300-101/,sikandar Shaik,4.454208,1044,4070,149,30.5시간
Windows Server 2019 - Go from Zero to Hero (2020),https://www.udemy.com/course/windows-server-2019-go-from-zero-to-hero/,Qusai Aldomur,4.310509,1043,34091,36,4시간
Become A F5 Load Balancer Admininistrator,https://www.udemy.com/course/become-a-f5-load-balancer-admininistrator/,Tyco Taygo,4.218473,1035,4423,18,2.5시간
Ethical Hacking: Network Scan Nmap&Nessus | ethical hacking,https://www.udemy.com/course/network-and-vulnerability-scanning-by-using-nmap-nessus/,Muharrem AYDIN,4.416918,1029,13489,62,4.5시간
VLSI - Essential concepts and detailed interview guide,https://www.udemy.com/course/vlsi-academy/,Kunal Ghosh,4.4282417,1019,12082,72,11.5시간
"Network Security Analysis Using Wireshark, Snort, and SO",https://www.udemy.com/course/network-security-analysis-using-wireshark-snort-and-so/,"Jesse Kurrus, M.S., OSCP, CEH, Security+, Linux+, Network+, CISSP",4.37723,983,7142,13,2.5시간
Cyber Security in 90 Minutes,https://www.udemy.com/course/cybersecurity-in-90-minutes/,Mohammad Adly,4.1250067,972,45115,10,1.5시간
Introduction To Python For Ethical Hacking,https://www.udemy.com/course/python-for-ethical-hacking/,Nikhil Parekh,3.9637494,963,50538,16,2.5시간
"Learning Path: Automation with Ansible, Puppet, and Salt",https://www.udemy.com/course/learning-path-automation-with-ansible-puppet-and-salt/,Packt Publishing,4.3956957,961,8541,95,14시간
Cisco CyberOps Associate CBROPS 200-201: The Complete Course,https://www.udemy.com/course/cisco-ccna-cyber-ops-the-complete-course/,Matt Carey,4.237518,939,3954,77,4.5시간
Securing Windows Server 2016,https://www.udemy.com/course/securing-windows-server-2016/,Kevin Brown,4.3968096,937,4056,55,5.5시간
Blockchain and Healthcare,https://www.udemy.com/course/blockchain-and-healthcare/,Katherine Kuzmeskas,4.25801,935,2911,14,1.5시간
The Foundations of SIP,https://www.udemy.com/course/learn-sip/,Keith Croxford,4.55613,929,3682,27,4시간
Linux Security: The Complete Iptables Firewall Guide,https://www.udemy.com/course/linux-security-the-complete-iptables-firewall-guide/,Andrei Dumitrescu,4.5714655,929,6209,98,6.5시간
