강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간
Python & Machine Learning for Financial Analysis,https://www.udemy.com/course/ml-and-python-in-finance-real-cases-and-practical-solutions/,"Dr. Ryan Ahmed, Ph.D., MBA",4.635047,3838,95035,131,23시간
Deep Learning: Recurrent Neural Networks in Python,https://www.udemy.com/course/deep-learning-recurrent-neural-networks-in-python/,Lazy Programmer Inc.,4.6022844,3731,28005,72,12시간
Deployment of Machine Learning Models,https://www.udemy.com/course/deployment-of-machine-learning-models/,Soledad Galli,4.575948,3700,22747,147,10.5시간
Deep Learning Prerequisites: Logistic Regression in Python,https://www.udemy.com/course/data-science-logistic-regression-in-python/,Lazy Programmer Inc.,4.6632447,3650,26222,59,6.5시간
The Complete Self-Driving Car Course - Applied Deep Learning,https://www.udemy.com/course/applied-deep-learningtm-the-complete-self-driving-car-course/,Rayan Slim,4.7035646,3558,20236,171,18시간
TensorFlow Developer Certificate in 2022: Zero to Mastery,https://www.udemy.com/course/tensorflow-developer-certificate-machine-learning-zero-to-mastery/,Andrei Neagoie,4.6985855,3497,26524,422,63.5시간
Introduction to Natural Language Processing (NLP),https://www.udemy.com/course/natural-language-processing/,Brian Sacash,4.2247124,3363,12520,41,3시간
Intro to Data Science: Your Step-by-Step Guide To Starting,https://www.udemy.com/course/intro-to-data-science/,Kirill Eremenko,4.449898,3333,13788,42,5.5시간
Unsupervised Machine Learning Hidden Markov Models in Python,https://www.udemy.com/course/unsupervised-machine-learning-hidden-markov-models-in-python/,Lazy Programmer Team,4.595029,3305,23808,64,9.5시간
Streaming Big Data with Spark Streaming and Scala - Hands On,https://www.udemy.com/course/taming-big-data-with-spark-streaming-hands-on/,Sundog Education by Frank Kane,4.251423,3256,24498,37,6.5시간
Apache Spark 3 - Spark Programming in Python for Beginners,https://www.udemy.com/course/apache-spark-programming-in-python-for-beginners/,Prashant Kumar Pandey,4.44406,3214,18095,61,6.5시간
PyTorch for Deep Learning with Python Bootcamp,https://www.udemy.com/course/pytorch-for-deep-learning-with-python-bootcamp/,Jose Portilla,4.6315007,3148,20448,97,17시간
Artificial Intelligence for Business,https://www.udemy.com/course/ai-for-business/,Hadelin de Ponteves,4.4916124,3091,22189,118,15시간
Deep Learning with Python and Keras,https://www.udemy.com/course/deep-learning-with-python-and-keras/,Data Weekends,4.417982,2986,22529,148,10시간
AWS Certified Machine Learning Specialty (MLS-C01),https://www.udemy.com/course/aws-machine-learning-a-complete-guide-with-python/,Chandra Lingam,4.707281,2970,24107,232,17.5시간
