강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간
Ansible: Beginner to Pro,https://www.udemy.com/course/ansible-masterclass/,Warp 9 Training,4.4406805,75,833,111,4.5시간
Master DevOps Jenkins CI/CD Pipelines W/ DSLs For Developers,https://www.udemy.com/course/devops-masterclass-cicd-with-jenkins-pipelines-groovy-dsl/,TetraNoodle Team,3.7782912,75,1930,49,3시간
Qt 5: Application Development with Qt 5: 2 in 1,https://www.udemy.com/course/qt-5-application-development-with-qt-5-2-in-1/,Packt Publishing,4.4229083,75,553,59,7시간
Advanced VDI with VMware Horizon 7,https://www.udemy.com/course/advanced-vdi-with-vmware-horizon-7/,Packt Publishing,4.208708,74,542,57,7시간
IoT Development with ThingWorx By Example: 2-in-1,https://www.udemy.com/course/iot-development-with-thingworx-by-example-2-in-1/,Packt Publishing,4.35935,73,320,46,5.5시간
Wi-Fi Hacking and Wireless Penetration Testing Course,https://www.udemy.com/course/wi-fi-password-penetration-testing-course/,Muharrem AYDIN,4.1814075,73,6610,63,4.5시간
Step by Step Guide to Design Nano Devices and Sensors,https://www.udemy.com/course/step-by-step-guide-to-build-nano-devices-and-sensors-by-negf/,Milad Zoghi,4.3651123,72,3734,16,3.5시간
Learning Path: Up and Working with VMware Horizon 7,https://www.udemy.com/course/learning-path-up-and-working-with-vmware-horizon-7/,Packt Publishing,4.5679646,71,491,85,11.5시간
Hibernate 2020: Hibernate A to Z for Absolute Beginners,https://www.udemy.com/course/hibernate-from-scratch/,Reshma Bidikar,3.2967463,71,390,84,7.5시간
Wix Web Development,https://www.udemy.com/course/wix-web-development/,Tech Learning Network,4.1428165,71,355,9,1시간
Git Ultimate Essentials: Everything you NEED to know,https://www.udemy.com/course/git-essentials/,Reece Kenney,4.8956175,70,373,37,2.5시간
Git Mindset: Underlying Architecture of Git in Simple Terms,https://www.udemy.com/course/git-mindset/,Abhin Chhabra,4.533603,70,483,50,6시간
Learn How to Use Git Extensions,https://www.udemy.com/course/learn-how-to-use-git-extensions/,Zaher Reda,3.884722,69,558,22,2.5시간
A Complete Guide to ArcGIS: 4 in 1,https://www.udemy.com/course/a-complete-guide-to-arcgis-4-in-1/,Packt Publishing,4.3698425,69,391,71,8.5시간
Firefox,https://www.udemy.com/course/learn-firefox/,Learn Tech Plus,3.943399,69,21347,9,36분
Learning Git - A Beginners Git Course From Infinite Skills,https://www.udemy.com/course/learning-git/,Infinite Skills,4.677377,68,1210,41,3.5시간
"Publish Captain Rocket* iPhone game under 2 hours, Unity 5",https://www.udemy.com/course/publish-captain-rocket-iphone-game-under-2-hours-unity-5/,Yohann Taieb,3.3357363,68,1307,27,1.5시간
Home Automation with Raspberry Pi and AWS - IoT - 2019,https://www.udemy.com/course/awsraspberrypi/,Adilson Perinei,4.7035947,68,504,100,5시간
The Complete Alexa Skill Development Bootcamp,https://www.udemy.com/course/the-complete-alexa-skill-development-bootcamp/,Rudra Jikadra,4.234747,68,10447,16,1.5시간
Master vi / vim Linux Command Line Text Editor,https://www.udemy.com/course/vim-master-course/,Mushtaq Ali,4.9510183,68,14612,28,2시간
Global Citizenship - Your path to the globalized world,https://www.udemy.com/course/global-citizenship/,School of Leadership,4.743429,68,3144,9,43분
Complete IntelliJ IDEA 2019 course for beginners,https://www.udemy.com/course/complete-intellij-idea-2019-course/,Nilton Santos,3.7958298,68,3700,15,3.5시간
Project Implementation on Salesforce Einstein Analytics,https://www.udemy.com/course/salesforce-einstein-analytics-project/,Debasis Jena,3.3054535,67,664,24,3.5시간
Zoho Creator: Learn How to Build Applications step-by-step,https://www.udemy.com/course/zoho-creator-learn-how-to-build-business-web-applications-step-by-step/,Zenith Business School,3.5088181,67,443,65,8시간
Mastering Arduino From beginners To Core Advance,https://www.udemy.com/course/mastering-arduino-from-beginners-to-core-advance/,hostmybro,3.1993067,66,9857,58,6.5시간
Microsoft Edge Basics,https://www.udemy.com/course/learn-microsoft-edge/,Learn Tech Plus,4.0838523,66,22537,8,32분
SAP PO: Custom Adapter Module Training with 8 Programs,https://www.udemy.com/course/sap-po-adapter-module-training-with-8-programs/,Srinivas Vanamala,4.6581135,66,598,45,2.5시간
GitHub Portfolio - Professional Course,https://www.udemy.com/course/github-portfolio-professional-course/,Moisés Obando,4.502146,65,6476,9,1시간
Designing and Deploying VMware Horizon View 7,https://www.udemy.com/course/designing-and-deploying-vmware-horizon-view-7/,Packt Publishing,4.3234463,64,449,71,9시간
Git Beginner,https://www.udemy.com/course/git-beginner/,Bharat Khiani,4.296005,64,5434,48,5시간
SISENSE Business Intelligence tool for Dashboard Development,https://www.udemy.com/course/sisense-bi-for-dashboard-development-a-z/,Mahesh Surisetty,2.8838005,62,270,34,3.5시간
The Complete Apache Ant Bootcamp,https://www.udemy.com/course/apache-ant-tutorial/,Tutorial Drive,3.9181087,62,269,16,1시간
ROS Ultimate Guide for Beginners with TurtleBot3 and Robot,https://www.udemy.com/course/the-ultimate-guide-to-ros-simulate-your-robots/,Muhammad Luqman,4.197719,62,2297,36,3.5시간
Git Crash Course for beginners,https://www.udemy.com/course/git-for-begineers/,Tarek Roshdy,4.5708733,62,1256,22,2.5시간
Google Assistant Development from Beginner to Expert,https://www.udemy.com/course/google-assistant-development-from-beginner-to-expert/,Harshit Agrawal,3.816941,62,966,46,4.5시간
Node JS: API Development with Swagger,https://www.udemy.com/course/nodejs-api-development-with-swagger/,João Gomes,3.6333377,61,324,22,3시간
Python Scripting for Blender Introduction,https://www.udemy.com/course/blender-python-scripting-fundamentals-u/,Simon Van Den Hende,4.062096,61,343,23,2.5시간
Create Chatbots using Dialogflow v1& deploy on GCloud,https://www.udemy.com/course/create-chatbots-using-apiai-and-deploy-on-google-cloud/,Nilay Mehta,3.4547586,61,1127,28,3시간
DevOps: A Management Perspective,https://www.udemy.com/course/devops-professional/,Nadine Wischmeier,3.6766076,60,249,53,5시간
Business Analytics: Use Data Analysis for Financial Industry,https://www.udemy.com/course/business-analytics-course/,Grid Wire,2.8743048,60,2233,10,1시간
Master Visual Studio Code 2022: Your Complete VS Code Guide,https://www.udemy.com/course/master-visual-studio-code-your-complete-vs-code-guide/,Shubham jha,4.7011337,60,331,42,4시간
Learn Windows Server 2019 for Virtualization on Hyper-V,https://www.udemy.com/course/learn-windows-server-2019-for-virtualization-on-hyper-v/,Packt Publishing,4.198304,60,355,55,5시간
Practical DevOps with Microsoft Azure,https://www.udemy.com/course/practical-devops-with-microsoft-azure/,Packt Publishing,3.9027321,59,365,62,4.5시간
How to Simulate Electronic Properties of Nano Structures,https://www.udemy.com/course/how-to-simulate-electronic-properties-of-nano-structures/,Milad Zoghi,4.4913144,58,1548,18,2시간
ISPSoft For Delta PLC Programming (PLC-SCADA-9),https://www.udemy.com/course/ispsoft-for-delta-plc-programming/,Goeduhub Technologies,4.41372,57,201,107,18.5시간
Masterclass- Kubernetes and Openshift with Docker containers,https://www.udemy.com/course/masterclass-kubernetes-and-redhat-openshift-container-orchestration/,Pranjal Srivastava,3.8493989,57,3851,30,2시간
Basic Research: Questionnaire Development,https://www.udemy.com/course/basic-research-qd/,Dr. Muhammad Tahir Jan,3.712334,57,504,9,1시간
Salesforce Flows - Learn Salesforce Lightning Flows Fast,https://www.udemy.com/course/salesforce-flows/,David Massey,4.8547626,57,518,39,3시간
Connect with Your Totems and Spirit Animals,https://www.udemy.com/course/connect-with-your-totems-and-spirit-animals/,Jessa Michaels,4.431035,56,1663,26,2시간
Nail WPF in less than an hour,https://www.udemy.com/course/nail-wpf-in-30-minutes/,Vivek Mehta,4.03181,56,171,6,1시간
Comprehensive Subversion,https://www.udemy.com/course/comprehensive-subversion/,William Oliver,3.3677905,56,498,76,15시간
Learn Jira 7: Step-By-Step Tutorial: 2-in-1,https://www.udemy.com/course/learn-jira-7-step-by-step-tutorial-2-in-1/,Packt Publishing,4.153191,56,321,53,6.5시간
Launch Ethereum tokens & crowdsales without coding,https://www.udemy.com/course/launch-ethereum-tokens-crowdsales-smart-contracts-without-coding/,Raymond Yeh,3.7785563,56,5100,18,1.5시간
Master TkInter: Create 5 Real World TkInter Apps,https://www.udemy.com/course/tkinter-python-gui-tutorial/,Luke's Programming School,3.612789,55,3413,32,3시간
Node Red From Scratch - In 1 Day,https://www.udemy.com/course/node-red-from-scratch/,Adnan Fayyaz,3.5359614,54,1736,17,1시간
Django for Beginners: The Ultimate Course for Web Developers,https://www.udemy.com/course/django-beginners-course/,"AkaSkills! 35,000+ Students",3.2044978,54,6678,41,6.5시간
Git Crash Course: Getting Started with Git and GitHub,https://www.udemy.com/course/git-crash-course-getting-started-with-git-and-github/,Juke Moon,4.3751693,54,3877,40,1.5시간
Green screen video production for beginners,https://www.udemy.com/course/green-screen-video-production-for-beginners/,Dr Ana Afzali,3.8081243,52,2664,9,1시간
Professional Microsoft Azure DevOps Engineering,https://www.udemy.com/course/professional-microsoft-azure-devops-engineering/,Packt Publishing,4.0774674,52,271,28,1.5시간
Learn Teradata: A Beginner to Advanced Guide,https://www.udemy.com/course/learn-teradata-a-beginner-to-advanced-guide/,Techno Crats,3.7414427,52,336,50,3.5시간
Step by Step Alexa Skill Development,https://www.udemy.com/course/step-by-step-alexa-skill-development/,Venkatesh Varadachari,4.0072365,52,614,88,6시간
Informatica MDM Provisioning Tool,https://www.udemy.com/course/informatica-mdm-provisioning-tool/,Sandip M,3.782312,52,213,50,4.5시간
Hands-On Continuous Integration and Delivery with Jenkins X,https://www.udemy.com/course/hands-on-continuous-integration-and-delivery-with-jenkins-x/,Packt Publishing,4.331038,52,378,32,4.5시간
WinOps – CI/CD with Microsoft Azure Stack: VSTS and TFS 2018,https://www.udemy.com/course/winops-cicd-with-microsoft-azure-stack-vsts-and-tfs-2018/,Packt Publishing,3.884066,52,387,47,7시간
Power BI for Beginners - Introduction - Zero to Dashboard,https://www.udemy.com/course/power-bi-for-beginners-zero-to-dashboard/,Vimal Vachhani,3.7215571,51,1019,11,1.5시간
Git Masterclass,https://www.udemy.com/course/git-masterclass/,Warp 9 Training,4.3769927,51,451,46,2시간
Jira Software Essentials: Mastering JQL Filters & Dashboards,https://www.udemy.com/course/jira-software-essentials-mastering-jql-filters-dashboards/,Danny Liu,4.1762643,51,261,26,2시간
Learning Path: Business Management with Odoo 10,https://www.udemy.com/course/learning-path-business-management-with-odoo-10/,Packt Publishing,4.451285,50,287,56,4시간
GeoServer: Step-By-Step Tutorial,https://www.udemy.com/course/geoserver-step-by-step-tutorial/,Packt Publishing,3.7520435,50,302,49,4시간
Get started with visual studio 2019,https://www.udemy.com/course/get-started-with-visual-studio-2019/,Taurius Litvinavicius,3.2666383,50,6485,11,1.5시간
Mastering Prometheus and Grafana,https://www.udemy.com/course/mastering-prometheus-and-grafana/,Aref Karimi,4.5928516,50,515,80,6.5시간
Robotic Process Automation using WinAutomation 8,https://www.udemy.com/course/robotic-process-automation-using-winautomation-8/,Nishant Goel,3.2090535,50,236,19,3.5시간
Starting with EOS Blockchain for Developers,https://www.udemy.com/course/starting-with-eos/,Stone River eLearning,3.989295,50,267,37,5시간
Learn Visual Studio 2015 Like a Pro,https://www.udemy.com/course/visual-studio-2015-development-essentials/,Yogesh Ramakrishnan,3.0966327,50,939,14,1.5시간
Mastering Swagger Framework with Spring Boot,https://www.udemy.com/course/mastering-swagger-framework-with-spring-boot/,BOUALI Ali,3.9612925,50,280,22,2시간
PL SQL 1-Hour Bootcamp: Learn Fundamental PLSQL Skills Today,https://www.udemy.com/course/plsqlforbeginners/,The Startup Central Co.,3.839239,49,4074,15,1시간
Crisper Learning for Robotics Process Automation - UiPath,https://www.udemy.com/course/crisper-learning-for-uipath/,Vaibhav Jain,3.0174315,49,295,15,7시간
DevOps Tools: Optimizing The Software Development Lifecycle,https://www.udemy.com/course/optimizing-the-software-development-lifecycle/,Moss N,4.488254,48,2335,25,2시간
Firefox Developer Edition,https://www.udemy.com/course/learn-firefox-developer-edition/,Learn Tech Plus,3.9020305,48,24215,13,31분
Learn MSP430 Programming while Implementing a Task Scheduler,https://www.udemy.com/course/learn-msp430-programming/,CDP Embedded,4.358705,48,185,20,1시간
DevOps: Hands-On Guide To Automation With Ansible,https://www.udemy.com/course/devops-hands-on-guide-to-automation-with-ansible/,TetraNoodle Team,3.9433453,48,412,64,4.5시간
"Practical Computer Vision with OpenCV & Python, 8 Projects",https://www.udemy.com/course/image-processing-using-opencv-from-zero-to-hero/,Data Science Anywhere,4.291846,47,5430,102,6.5시간
Intro to Ansible,https://www.udemy.com/course/intro-to-ansible/,ITPro TV,4.3573294,46,304,33,14시간
Advanced R,https://www.udemy.com/course/advanced-r/,Francisco Juretig,4.7395864,46,394,19,4.5시간
Laravel 2021 -  how build API Microservices for Laravel,https://www.udemy.com/course/laravel-55-build-api-microservices/,Dave Partner,3.927103,46,2407,16,1.5시간
Entity Framework : A Comprehensive Course,https://www.udemy.com/course/entity-framework-a-comprehensive-course/,"TELCOMA Global 70,000+ Students!",4.1020045,46,2073,21,2.5시간
Git and GitHub Essentials for Beginners - Crash Course,https://www.udemy.com/course/git-and-github-essentials-for-beginners-crash-course/,Peter Johnson,4.695936,46,1602,16,1시간
Docker & VS Code MasterClass,https://www.udemy.com/course/become-a-docker-power-user-with-visual-studio-code/,Brian Christner,3.8119788,46,1032,28,1.5시간
Google Maps JavaScript API - Complete Training,https://www.udemy.com/course/google-maps-javascript-api-for-beginners/,QScutter Tutorials,3.1386793,46,518,25,1시간
Simple Hadoop with EMR,https://www.udemy.com/course/simple-hadoop/,Mudassir Hameed,4.4811234,45,162,19,3.5시간
2021 Intro to Agent-Based Modeling Simulation AI in NetLogo,https://www.udemy.com/course/2020-intro-to-agent-based-modeling-simulation-ai-in-netlogo/,Jan Pastorek,3.638114,45,170,12,1시간
Start to use GitHub pull requests like a master,https://www.udemy.com/course/start-to-use-github-pull-requests-like-a-master/,Arthur Tkachenko,4.1321707,45,22663,86,4시간
Hadoop Made Very Easy,https://www.udemy.com/course/big-data-hadoop-masterclass/,Abhishek Roy,3.8149972,45,1131,47,8시간
Mastering Apache HBASE with Hands-on,https://www.udemy.com/course/mastering-apache-hbase-with-hands-on/,Launch Programmers,2.7412636,45,212,42,3.5시간
AWS MasterClass: Go Serverless with AWS Lambda & AWS Aurora,https://www.udemy.com/course/aws-masterclass-go-serverless-with-aws-lambda-aws-aurora/,TetraNoodle Team,4.2970033,44,2332,46,5.5시간
Azure simplified! Learn what Microsoft Azure is all about!,https://www.udemy.com/course/azure-made-simple-build-your-first-app/,Eman Hassan,4.6071544,44,302,31,1.5시간
How To Use The Revolution Slider Plugin 6.0 - FULL TUTORIAL,https://www.udemy.com/course/how-to-use-the-revolution-slider-plugin-full-tutorial/,Darrel Wilson,4.084129,44,2303,9,1.5시간
Git Training: Step-by-Step Guide to Git Version Control,https://www.udemy.com/course/console-git-practical-guide/,Oleksandr Kocherhin,4.295105,44,212,20,2시간
Big Data Hadoop Developer Course with Handson,https://www.udemy.com/course/big-data-hadoop-developer-course-with-handson/,Edionik Solutions,3.6487134,44,341,88,11시간
Building A Malicious Program Using Java (Ethical Hacking),https://www.udemy.com/course/building-a-malicious-program-using-java-ethical-hacking/,Mohammed El amin Gasboui,3.073766,43,6506,28,3시간
Data Quality & Profiling with ETL Pentaho DI & DataCleaner,https://www.udemy.com/course/data-quality-data-profiling-with-pentaho-di-datacleaner/,Rajkumar V,3.4527752,42,281,43,1.5시간
The Complete Apache Storm Tutorial for Beginners,https://www.udemy.com/course/apache-storm-tutorial/,Tutorial Drive,3.3683856,41,188,34,1.5시간
Crash Course on Civil Engineering and AutoCAD: Part 2,https://www.udemy.com/course/artificial-intelligence-for-civil-engineers-part-2/,Srinidhi Ranganathan,3.7197978,40,13245,8,1시간
Learn Openshift The Container Orchestration - Openshift 3,https://www.udemy.com/course/learn-openshift-quickly/,Pranjal Srivastava,4.197507,39,1940,22,1.5시간
Learn and Master Git & Github from zero to Hero,https://www.udemy.com/course/learn-and-master-git-github-from-zero-to-hero/,Yas web,3.9644427,39,5172,54,4시간
Learn esri ArcGIS Online (essentials),https://www.udemy.com/course/learn-esri-arcgis-online-essentials/,Aniston Bradly,3.5235143,39,170,10,1시간
Java build tool - Apache Maven,https://www.udemy.com/course/learn-apache-maven/,Ajay Srinivasa,3.8598065,39,1765,22,1시간
Basics of GIT - Source code management and version control,https://www.udemy.com/course/all-about-git-working-with-github-and-gitlab/,LTS Tech Solutions,4.34415,39,647,15,2시간
Advanced Node-RED,https://www.udemy.com/course/advanced-node-red/,Venkatesh Varadachari,3.087277,39,487,38,4.5시간
Learn how to Analyse Hadoop Data using Apache Pig ,https://www.udemy.com/course/learn-how-to-analyse-hadoop-data-using-apache-pig/,Easylearning guru,4.248261,38,273,60,9.5시간
Ultimate Alexa Skill Development course: With & Without Code,https://www.udemy.com/course/amazon-alexa-skill-development-course-build-monetize/,Mridul Kabra,3.298629,38,3220,46,3.5시간
Pentaho Data Integration For Busy People,https://www.udemy.com/course/pdi-mini-course/,Andrei Averin,4.434262,38,797,13,1.5시간
Docker and Containers Essentials,https://www.udemy.com/course/docker-and-containers-essentials/,Nelson Jamal,4.699185,38,1935,42,3시간
"Jenkins: Setup, Testing, Continuous Integration & Deployment",https://www.udemy.com/course/jenkins-continuous-integration-deployment/,"AkaSkills! 35,000+ Students",2.7960587,38,3390,19,3시간
OrCAD PCB Design Course for beginners by LtlBiTech,https://www.udemy.com/course/orcad-pcb-design-course-for-beginners-by-ltlbitech/,Pradeep Raj,4.0741806,38,625,34,2시간
Docker to Amazon AWS Deploy Java & .NET Apps with Travis CI,https://www.udemy.com/course/docker-to-amazon-aws-deploy-java-net-apps-with-travis-ci/,Leandro Costa,4.014288,37,1095,67,4.5시간
Git / GitHub Beginners Bible™ - Master the Basics in 1 day!,https://www.udemy.com/course/get-on-with-git/,Varun Joshi,3.66227,37,2053,20,1시간
Basic Research: Google Forms Questionnaire Development,https://www.udemy.com/course/basic-research-google-forms/,Dr. Muhammad Tahir Jan,3.8507667,37,292,12,44분
Learn Twitter Sentiment Analysis with SAP® HANA® and SAPUI5,https://www.udemy.com/course/learn-twitter-sentiment-analysis-with-sap-hana-and-sapui5/,CS PRO,2.3981013,37,1327,30,3.5시간
Lighting Fundamentals,https://www.udemy.com/course/lighting-fundamentals/,Mansur Omar,3.7281733,36,2647,16,32분
JavaScript AJAX JSON API for Beginners Learn JavaScript ES6,https://www.udemy.com/course/javascript-ajax-json-api-for-beginners/,Laurence Svekis,4.7014384,36,1790,44,2.5시간
Learn Automation in Jira with real-world examples,https://www.udemy.com/course/learn-automation-in-jira-with-real-world-examples/,Kosh Sarkar,4.7284417,36,204,19,2.5시간
SAP BPC Logic Script from Beginner to Expert,https://www.udemy.com/course/sap-bpc-logic-script/,Emiliyan Tanev,4.2633514,35,121,34,4.5시간
An Advanced Guide for Apache Hive: A Hadoop Ecosystem Tool,https://www.udemy.com/course/an-advanced-guide-for-apache-hive-a-hadoop-ecosystem-tool/,Launch Programmers,3.3964384,35,191,51,7시간
Learn QlikView with R Integration ,https://www.udemy.com/course/learn-qlikview-with-r-integration/,Emin TUYLUCE,3.2849944,35,281,12,2시간
Big Data Internship Program - Data Processing - Hive and Pig,https://www.udemy.com/course/big-data-internship-program-data-processing-hive-and-pig/,Big Data Trunk,4.4101825,35,774,34,2시간
Microsoft Excel For Professionals (Zero to Advanced Course),https://www.udemy.com/course/msexcel-mss/,Sonawane Manoj Sayaji,4.158883,35,191,66,7시간
Swagger API Documentation with Node JS,https://www.udemy.com/course/swagger-api-documentation-with-node-js/,Chandan Kumar,3.9710157,35,13534,8,1시간
Gerrit Code Review: Project and User guide,https://www.udemy.com/course/gerrit-code-review-project-and-user-guide/,Stephan Folkes,3.822494,34,178,39,1시간
"Capture, Edit, Render: Create UHD Screen Videos with NVIDIA",https://www.udemy.com/course/capture-edit-render-create-uhd-screen-videos-with-nvidia/,Daniel Pinheiro Maia,3.9915829,34,14586,7,2.5시간
Hibernate Interview Questions Preparation Course,https://www.udemy.com/course/hibernate-interview-questions-preparation-course/,KnowledgePowerhouse !,3.1883085,34,668,39,1.5시간
Complete Git and Github Course,https://www.udemy.com/course/complete-git-and-github-course/,Igneus Technologies,4.4425654,33,200,41,5.5시간
Brave Basics,https://www.udemy.com/course/learn-brave/,Learn Tech Plus,3.9663675,33,19923,8,34분
Microservices with Kubernetes: Building Microservice Systems,https://www.udemy.com/course/microservices-with-kubernetes-course/,Microservice Zone,4.117127,32,316,33,2시간
Master Microsoft Azure,https://www.udemy.com/course/70-532-developing-microsoft-azure-solutions-certification/,Simply edukator,4.3393097,32,207,37,5시간
Learn Terminal from Beginner to Professional,https://www.udemy.com/course/learn-bash-terminal/,Edward Anthony,4.658238,32,129,17,1시간
Packer from Scratch in AWS,https://www.udemy.com/course/packer-from-scratch-in-aws/,V Kumar,3.1355155,32,2578,19,2시간
Google Cloud for Machine Learning 2020 Master Course,https://www.udemy.com/course/google-cloud/,Vinay Phadnis,4.3503857,32,268,74,10.5시간
Entity Framework: Getting Started - Complete Beginners Guide,https://www.udemy.com/course/entity-framework-getting-started/,Artemakis Artemiou,3.9600022,32,159,51,5시간
Git - Step by Step Guide,https://www.udemy.com/course/git-step-by-step-guide/,Basar Buyukkahraman,4.211986,31,170,41,5시간
Learn GitHub Flavored Markdown,https://www.udemy.com/course/learn-github-flavored-markdown/,ITPro TV,3.939571,31,119,17,3시간
Learn advanced scenarios of git commands for daily uses,https://www.udemy.com/course/advanced-scenarios-git-commands/,Arthur Tkachenko,2.8437133,31,13131,42,2시간
Easy Local Server Setup for Web development,https://www.udemy.com/course/local-server/,Laurence Svekis,4.781301,31,8980,35,2.5시간
Olympic Games Analytics Project in Apache Spark for beginner,https://www.udemy.com/course/olympic-games-analytics-project-in-apache-spark-for-beginner/,Bigdata Engineer,4.2135696,30,5004,24,1시간
Visual Studio Code Extension Development,https://www.udemy.com/course/visual-studio-code-extension-development/,Amr Swalha,3.9541361,30,188,22,2.5시간
DevOps and SDLC on Microsoft AZURE,https://www.udemy.com/course/devops-and-sdlc-on-microsoft-azure/,Harshit Srivastava,3.380933,30,2385,16,1.5시간
Microsoft Dynamics 365 (CRM) Custom Workflow Development,https://www.udemy.com/course/microsoft-dynamics-365-custom-workflow-development-course/,Abhishek Dhoriya | MCT | MCE | Author | Microsoft (FTE) | YouTube Creator,4.287406,30,217,50,6시간
Power BI MasterClass: Learn Data Analytics with Power BI,https://www.udemy.com/course/power-bi-masterclass-learn-data-analytics-with-power-bi/,Sandra Ezike,3.9680607,29,139,65,12.5시간
Salesforce Lightning Components Development Tutorial,https://www.udemy.com/course/salesforce-lightning-components-development-tutorial/,Syed Chand Shah,3.6629457,29,769,55,8시간
Java Maven - The Complete Course,https://www.udemy.com/course/java-maven-the-complete-course/,"TELCOMA Global 70,000+ Students!",2.6768568,29,1012,14,1.5시간
"Docker, DevOps and Kubernetes for Absolute Beginner [2022]",https://www.udemy.com/course/docker-kubernetes-devops/,Data Is Good Academy,4.324266,29,4065,50,5시간
Atlassian Confluence : Master Confluence Cloud As Beginner,https://www.udemy.com/course/confluence-guide-for-beginners/,"Malay Biswal PMP, SAFe PO/PM, Math and Telecom Enthusiast",4.1771936,29,374,26,2시간
A Developer's guide for QlikView Certification Course,https://www.udemy.com/course/a-developers-guide-for-qlikview-certification-course/,Techno Crats,3.7967575,29,218,47,2.5시간
Git for Beginners: Learn Git in One Hour,https://www.udemy.com/course/learn-git-from-scratch-for-beginners/,Estefania Cassingena Navone,4.7844667,29,346,86,1.5시간
Docker Crash Course - Java Hands-On : Docker For Beginners,https://www.udemy.com/course/docker-for-all/,Kartik Agrawal,3.8002193,29,249,47,6.5시간
Debugging Basics,https://www.udemy.com/course/debugging/,Learn Tech Plus,3.6582181,29,10017,35,3.5시간
Introduction to GRUNT js,https://www.udemy.com/course/grunt-js/,JS Knights,4.082813,28,472,6,1시간
Complete Guide to Salesforce Lightning Development,https://www.udemy.com/course/complete-guide-to-salesforce-lightning-development/,Packt Publishing,3.6677904,28,211,91,7시간
Paypal & Payment Processing: Your Safest Business Solution,https://www.udemy.com/course/paypal-payment-processing/,Federico Fort,2.866519,28,8564,18,2시간
Learn Google Assistant Development in 48 Hours,https://www.udemy.com/course/learn-google-assistant-development-in-48-hours/,Venkatesh Varadachari,3.3488514,27,266,51,3시간
Designing AWS Environments,https://www.udemy.com/course/designing-aws-environments/,Packt Publishing,4.0876985,27,293,19,2시간
Spring Core (Spring Framework): An In-Depth Hands-on Guide,https://www.udemy.com/course/spring-core-spring-framework/,"TELCOMA Global 70,000+ Students!",3.6877825,27,2542,28,4.5시간
OpenCV Starter Project - Pencil Sketch and Cartoon Paint,https://www.udemy.com/course/image-to-cartoon-sketch-using-opencv-in-python/,Data Science Anywhere,4.512999,27,4583,14,1시간
API Development with Postman,https://www.udemy.com/course/api-development-with-postman/,Dave Eichner,4.4443645,27,571,20,1.5시간
Salesforce Lightning Process Builder With Real Time Examples,https://www.udemy.com/course/salesforce-lightning-process-builder-with-real-time-examples/,Debasis Jena,4.5591755,27,172,30,6시간
Learn Docker and Kubernetes: The Beginners Guide to Devops,https://www.udemy.com/course/learn-docker-and-kubernetes-the-beginners-guide/,Pranjal Srivastava,4.0783753,27,3716,27,2시간
Mastering  Alexa,https://www.udemy.com/course/intermediate-alexa/,Venkatesh Varadachari,3.3399236,26,427,21,2.5시간
DevOps - The Complete Guide,https://www.udemy.com/course/devops-the-complete-guide-examturf/,Exam Turf,3.8329537,26,9899,90,10.5시간
DevOps with Azure in Practice!,https://www.udemy.com/course/devops-with-azure-in-practice/,Packt Publishing,3.5435762,26,161,53,4.5시간
"Build, Monetize and Market Alexa Skills without Writing Code",https://www.udemy.com/course/build-monetize-and-market-alexa-skills-without-writing-code/,Burt Richard,3.8562686,26,124,58,4.5시간
ROS with Real Robot using Raspberry-PI and OpenCV,https://www.udemy.com/course/robotics-with-ros-real-robot-using-raspberry-pi-and-opencv/,Muhammad Luqman,3.6326237,25,277,17,1시간
Beginners: Learn SAP CPI with Hands On & Practical Examples,https://www.udemy.com/course/beginners-learn-sap-cpi-with-hands-on-and-practical-examples/,Yee Loon Khoo,4.744961,25,319,90,21시간
Transitioning from Microsoft Excel to Qlikview,https://www.udemy.com/course/excel-to-qv/,Abhishek Agarwal,3.791665,25,156,20,2.5시간
Developer Essentials: Personal Git Server,https://www.udemy.com/course/devessentials-personal-gitlab-repository/,Oren Cohen,3.955542,25,465,12,1.5시간
"Git, GitHub and Version Control in Less than an Hour",https://www.udemy.com/course/understand-git-and-github-in-less-than-an-hour/,App Brewery Co.,4.422168,25,117,7,1.5시간
Azure Pipelines,https://www.udemy.com/course/azure-pipelines/,Amr Swalha,3.3137467,25,299,17,1시간
Learn Azure Infrastructure As Code using JSON ARM templates,https://www.udemy.com/course/learn-azure-infrastructure-as-code-using-json-arm-templates/,Alireza C.H.,4.3704386,25,3095,26,3.5시간
Debugging and Unit Testing in Visual Studio 2017,https://www.udemy.com/course/debugging-and-unit-testing-in-visual-studio-2017/,Packt Publishing,4.158744,25,278,20,1.5시간
Linux Kernel System Programming,https://www.udemy.com/course/linux-learnings/,aseem sethi,3.1221871,24,240,8,1시간
Win Any Argument,https://www.udemy.com/course/master-the-art-of-arguments/,Sam Zak,4.332349,24,3375,24,1시간
Practice Test Oracle Database SQL 1Z0-071,https://www.udemy.com/course/practice-test-oracle-certified-associate-1z0-071/,Global Trainers,4.178651,24,116,0,156개의 질문
Data Center DevOps: On-Prem Infrastructure Like The Cloud,https://www.udemy.com/course/data-center-devops-on-prem-infrastructure-like-the-cloud/,Tom Hearn,4.8304086,24,248,28,5.5시간
