강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간
Azure PowerShell on the Cloud,https://www.udemy.com/course/azure-powershell-on-the-cloud/,Packt Publishing,4.42458,119,1024,27,3.5시간
Airtable Essential Training for Beginners || Master Airtable,https://www.udemy.com/course/airtable-essential-training-for-beginners-master-airtable/,Learning Skills Academy,4.841734,119,666,21,1.5시간
AWS RDS for DBAs,https://www.udemy.com/course/cloud-computing-for-oracledbas/,Vedvistara Technologies,3.9199731,118,4096,22,4.5시간
Introduction to Database Management Systems (DBMS),https://www.udemy.com/course/introduction-to-database-management-systems-dbms/,Edoreal Learning Solutions,4.318729,119,3811,18,1시간
"Top Database Bundle: MySQL, PostgreSQL, SQLite3, SQL Server",https://www.udemy.com/course/top-database-bundle-mysql-postgresql-sqlite3-sql-server/,John Elder,4.560942,116,6971,103,7시간
DATABASE SQL Queries Hands-on Training with MS SQL SERVER,https://www.udemy.com/course/database-sql-queries-hand-on-training-with-ms-sql-server/,Mazhar Hussain,4.546627,115,3318,67,3시간
Introduction to Oracle Database Backup and Security,https://www.udemy.com/course/introduction-to-oracle-database-backup-and-security/,Bluelime Learning Solutions,4.0939593,114,1628,24,2.5시간
Java Parallel Computation on Hadoop,https://www.udemy.com/course/java-parallel-computation-on-hadoop-in-4-hours/,Ivan Ng,4.4942822,113,14912,43,3시간
Mastering Tableau 10,https://www.udemy.com/course/mastering-tableau-10/,Packt Publishing,4.4375386,112,811,33,5.5시간
"Spring Framework, Hibernate & Java: Oracle, Database & MySQL",https://www.udemy.com/course/spring-framework-hibernate-java-oracle-database-mysql/,Infinite Knowledge,1.530495,111,2345,44,6시간
SQLite For Beginners - Learn SQL from Scratch,https://www.udemy.com/course/sqlite-for-beginners-learn-sql-from-scratch/,Eduonix Learning Solutions,2.7515457,109,3830,21,2시간
MySQL For Beginners: Real Database Experience Real Fast,https://www.udemy.com/course/mysql-for-beginners-real-database-experience-real-fast/,Brad Schiff,4.637293,109,888,39,8시간
Hands-On Einstein Analytics,https://www.udemy.com/course/hands-on-einstein-analytics/,Packt Publishing,3.615017,108,544,20,3.5시간
LEARNING PATH: IBM Cognos Business Intelligence Suite Guide,https://www.udemy.com/course/learning-path-ibm-cognos-business-intelligence-suite-guide/,Packt Publishing,3.7298546,108,706,71,4.5시간
PostgreSQL Tutorial for Beginners | Learn PostgreSQL,https://www.udemy.com/course/postgresql-tutorial-for-beginners-learn-postgresql/,Programming Knowledge,4.436252,107,4683,24,2.5시간
Constructing a Complete FileMaker 16 CRM - Part 1,https://www.udemy.com/course/constructing-a-complete-filemaker-16-contact-manager/,John Mark Osborne,4.4504323,107,336,82,9.5시간
Intro To MySQL With Node.js - Learn To Use MySQL with Node!,https://www.udemy.com/course/intro-to-mysql-with-nodejs-and-javascript/,John Elder,4.230115,106,4164,27,2시간
"Mastering SQL (Using MySQL, Java, and Go)",https://www.udemy.com/course/sql-for-developers-mysql-java-go-postgresql/,Kam Hojati,4.710498,106,1680,188,21시간
SQLite Databases | Python Programming: (Build App and API ),https://www.udemy.com/course/sqlite-databases-python-programming-build-app-and-api/,Bluelime Learning Solutions,3.999649,104,25156,94,9.5시간
SQL Server Database Administrator: Learn SQL DBA Skills,https://www.udemy.com/course/become-a-sql-server-dba-some-dba-can-earn-700-a-day/,Bluelime Learning Solutions,3.960988,104,472,41,3.5시간
MySQL   and MySQL Workbench  For beginners,https://www.udemy.com/course/mysql-and-mysql-workbench-for-beginners/,Bluelime Learning Solutions,3.8667316,104,2032,64,6시간
SQL and Database for Analysts - Increase your team value,https://www.udemy.com/course/sql-and-rdb-for-analysts/,Tom Gillies,4.031188,103,1593,58,7.5시간
Database Developer - SQL Server/T-SQL/Database Migration,https://www.udemy.com/course/database-developer-sql-servert-sqldatabase-migration/,Bluelime Learning Solutions,4.1688166,103,31515,42,5시간
Oracle SQL for beginners,https://www.udemy.com/course/oracle-sql-learning-by-example/,A Data Guru platform,3.8727055,103,655,40,8.5시간
Advanced Transact-SQL (T-SQL) : Stored Procedures |Functions,https://www.udemy.com/course/learn-advanced-transact-sql-t-sql-using-sql-server-2017/,Bluelime Learning Solutions,3.711449,103,10601,48,3.5시간
T-SQL For Beginners: Learn to Query  SQL Server Databases,https://www.udemy.com/course/t-sql-for-beginners-learn-to-query-sql-server-databases/,Bluelime Learning Solutions,3.8295333,101,808,58,6시간
Introduction to Relational Database and SQL,https://www.udemy.com/course/introduction-to-relational-database-and-sql/,Jun Shan,3.9222927,101,5738,54,8.5시간
The Philosophy of FileMaker - Part 2,https://www.udemy.com/course/the-philosophy-of-filemaker-part-2/,John Mark Osborne,4.8752017,100,558,79,8.5시간
Oracle Database Administration Cloud Backup and Recovery,https://www.udemy.com/course/oracle-12c-backup-and-recovery-zero-to-hero/,Zulqarnain Hayat,4.6600084,100,731,54,5.5시간
Advanced Excel: New Data Entry Forms - start without VBA,https://www.udemy.com/course/create-excel-vba-apps-using-mysql-database-virtual-forms/,Davor Geci,3.2619238,100,5319,84,8.5시간
SQL Server Database Engine For Beginners,https://www.udemy.com/course/sql-server-database-engine-for-beginners/,Bluelime Learning Solutions,4.0498013,99,21379,27,2시간
"SQL Server | Oracle Engineer - (TOAD, SSMS,Data Migration)",https://www.udemy.com/course/sql-server-oracle-engineer-toad-ssmsdata-migration/,Bluelime Learning Solutions,4.6659684,99,22849,98,9.5시간
SQL Bootcamp - Hands-On Exercises - SQLite - Part I - 2022,https://www.udemy.com/course/sql-bootcamp-hands-on-exercises-sqlite-part-i/,Paweł Krakowiak,4.636966,98,34607,198,2시간
Mastering Qlik Sense,https://www.udemy.com/course/mastering-qlik-sense/,Packt Publishing,4.2412596,98,410,39,3.5시간
Learning MongoDB - A Training Video From Infinite Skills,https://www.udemy.com/course/mongodb-training/,Infinite Skills,4.012712,97,3975,72,7.5시간
Oracle Cloud: Oracle cloud database administration,https://www.udemy.com/course/oracle-cloud-and-oracle-12c-database-release-2-new-features/,Zulqarnain Hayat,4.0257077,96,15355,24,1.5시간
How to create  data apps with SQL Server and visual studio,https://www.udemy.com/course/how-to-create-data-apps-with-sql-server-and-visual-studio/,Bluelime Learning Solutions,3.7627795,96,2254,38,3.5시간
Kibana Visualization Beginner To Pro (ELK & ElasticSearch),https://www.udemy.com/course/kibana-elk-stack-for-beginners/,The Startup Central Co.,3.7445996,96,452,36,2.5시간
"MS SQL Server Full course with Backup, Recovery and Cluster",https://www.udemy.com/course/full-ms-sql-server-with-backup-recovery-and-cluster/,Oak Academy,4.1285744,96,464,70,6시간
SharePoint for Developers: Building Hosted Add-Ins,https://www.udemy.com/course/sharepoint-for-developers-building-hosted-add-ins/,Packt Publishing,3.8267395,95,664,18,4시간
Full Oracle Database Administration With High Availability,https://www.udemy.com/course/full-oracle-database-administration-with-high-availability/,Oak Academy,4.426483,95,1552,156,22시간
Backup and Restore Fundamentals in PostgreSQL DB - Level 1,https://www.udemy.com/course/backup-and-restore-fundamentals-in-postgresql-db-level-1/,Rajkumar V,4.0741496,95,577,38,2시간
Database Analysis and Design Using SQL 2014 - for Beginners,https://www.udemy.com/course/database-analysis-and-design-using-sql-2014-for-beginners/,Mohammed Wuhaidi,4.057473,94,5812,16,1.5시간
Building Reports with SQL Server Reporting Services (SSRS),https://www.udemy.com/course/building-reports-with-sql-server-reporting-services-ssrs/,Henning Lange,4.2433553,94,4124,33,4시간
Create a Python Application to connect to multiple databases,https://www.udemy.com/course/create-a-python-application-to-connect-to-multiple-databases/,Bluelime Learning Solutions,3.9800496,92,2887,67,6시간
Java JDBC with Oracle: Build a CRUD Application,https://www.udemy.com/course/java-jdbc-with-oracle/,Abhay Redkar,4.445289,91,2402,37,2시간
Installing and Manipulating Oracle Database Using SQL,https://www.udemy.com/course/installing-and-manipulating-oracle-database-using-sql/,Skill Tree,4.3034196,90,3221,16,1.5시간
AJAX connection to MySQL PHP API,https://www.udemy.com/course/ajax-api/,Laurence Svekis,4.8234854,90,1403,32,2.5시간
Introduction to SQL Window Functions,https://www.udemy.com/course/introduction-to-sql-window-functions/,Bluelime Learning Solutions,3.7048225,88,1396,32,3.5시간
Introduction To Big Data,https://www.udemy.com/course/introduction-to-big-data/,Bluelime Learning Solutions,3.3120525,88,1133,13,32분
Microsoft SQL Server Failover Cluster,https://www.udemy.com/course/microsoft-sql-server-failover-cluster/,Oak Academy,4.3170595,87,3875,37,3시간
GraphQL: Introduction to GraphQL for beginners,https://www.udemy.com/course/graphql-introduction-to-graphql-for-beginners/,Bluelime Learning Solutions,3.8942318,87,999,30,2.5시간
Learn AutoCAD Programming using VB.NET - Hands On!,https://www.udemy.com/course/learn-autocad-programming-using-vbnet-hands-on/,Arnold Higuit,4.1882935,87,352,104,12시간
SQL Queries 101,https://www.udemy.com/course/sql-queries-101/,A. Morelan,4.342865,87,678,31,3.5시간
SQL Queries 101,https://www.udemy.com/course/sql-queries-101/,A. Morelan,4.342865,87,678,31,3.5시간
"Oracle 11g | 18c : Database Administration,Data Analysis",https://www.udemy.com/course/oracle-11g-18c-database-administrationdata-analysis/,Bluelime Learning Solutions,4.4770675,87,18824,130,12.5시간
PostgreSQL For Beginners,https://www.udemy.com/course/postgresql-for-beginners/,Bluelime Learning Solutions,4.1155796,86,1066,78,7.5시간
Foundation for Oracle Database Administrator (DBA),https://www.udemy.com/course/hands-on-linux-7-setup-for-oracle-12c-database-zero-to-hero/,Zulqarnain Hayat,3.7362163,86,16871,19,5시간
SQL - A 3-step Process to Master MySQL With Examples,https://www.udemy.com/course/introduction-to-sql-with-examples-for-mysql-mssql-plsql/,"Dr. Chris Mall • 30,000+ Students Worldwide",4.743987,86,5023,42,4.5시간
Making Predictions with Data and Python,https://www.udemy.com/course/making-predictions-with-data-and-python/,Packt Publishing,4.6617503,86,697,29,4시간
"ETL for beginners : ( SSIS, SSDT ,ETL, MS-SQL Server )",https://www.udemy.com/course/etl-for-beginners-learn-to-integrate-data/,Bluelime Learning Solutions,4.010043,85,1832,39,3시간
Learn NoSQL Databases - Complete MongoDB Bootcamp 2022,https://www.udemy.com/course/learn-nosql-databases-complete-mongodb-bootcamp-2019/,Mark Nielsen,3.5941985,84,16032,28,1.5시간
Modern Data Architecture using Microsoft Azure,https://www.udemy.com/course/modern-data-architecture-using-microsoft-azure/,Vimal Vachhani,3.5679245,84,4109,16,1.5시간
Learning MongoDB,https://www.udemy.com/course/learning-mongodb2/,Packt Publishing,4.0074086,83,1048,40,3.5시간
Getting Started with Teradata,https://www.udemy.com/course/getting-started-with-teradata/,Launch Programmers,4.089844,83,357,49,3시간
SQL Code Challenges: Use SQL to answer Business questions,https://www.udemy.com/course/sql-code-challenges-use-sql-to-answer-business-questions/,Bluelime Learning Solutions,4.202677,83,16118,35,3시간
MySQL Bootcamp: Go from SQL Beginner to Expert (2022),https://www.udemy.com/course/mysql-bootcamp-go-from-sql-beginner-to-expert-2021/,Jayanta Sarkar,4.3161044,82,2557,52,5.5시간
The Complete MongoDB Course 2022,https://www.udemy.com/course/the-complete-mongodb-course/,Malvik Vaghadia,4.450101,82,10357,93,8시간
Mastering  Apache Cassandra Developer and Admin from Scratch,https://www.udemy.com/course/mastering-apache-cassandra-developer-and-admin-from-scratch/,Easylearning guru,3.678107,82,641,100,6.5시간
Database Testing Using SQL Queries/MS Access,https://www.udemy.com/course/database-testing-using-sql-queriesms-access/,QAEversity .,3.585999,81,586,9,1.5시간
Azure IaaS & Azure PaaS Architecture and Solutions,https://www.udemy.com/course/azure-iaas-azure-paas-architecture-and-solutions/,Packt Publishing,4.481483,81,699,104,20시간
Managing Mobile Devices with Microsoft SCCM Current Branch,https://www.udemy.com/course/managing-mobile-devices-with-microsoft-sccm-current-branch/,Packt Publishing,4.0626388,81,658,15,2시간
PHP connections to MySQL,https://www.udemy.com/course/php-mysql/,Laurence Svekis,4.4237556,81,7413,17,1시간
Oracle 12 Cloud: Advanced SQL/PLSQL Hands-On,https://www.udemy.com/course/oracle-database-12c-cloud-advanced-sql-hands-on/,Zulqarnain Hayat,4.4736137,81,25531,37,3시간
Unity: MySQL Database Management,https://www.udemy.com/course/unity-mysql-database-management/,Armin Sarajlic,4.0415435,81,988,10,1.5시간
Business Analyst - SQL Survival Guide,https://www.udemy.com/course/business-analyst-sql-survival-guide/,Daniel Gater,4.2358475,80,249,19,2.5시간
The Complete SQL Bootcamp 2022 - Data Querying Essentials,https://www.udemy.com/course/mysql-bootcamp/,Dean Taylor,4.823138,80,394,118,11.5시간
SQL with PostgreSQL for Beginners: Analyze | Manipulate Data,https://www.udemy.com/course/sql-with-postgresql-for-beginners-analyze-manipulate-data/,Bluelime Learning Solutions,4.106967,80,20233,63,7시간
Learn MySQL and Solve 42 Practical Problems,https://www.udemy.com/course/learn-mysql-and-solve-42-practical-problems/,Le Deng,4.784312,79,591,42,4.5시간
Oracle SQL for Beginners - The fundamentals,https://www.udemy.com/course/effective-sql-the-fundamentals/,Sultana Iulian,4.4758453,79,1353,84,5.5시간
Learning Path: VMware vSphere Unlocked,https://www.udemy.com/course/learning-path-vmware-vsphere-unlocked/,Packt Publishing,3.9648337,78,720,88,23.5시간
Hands-on with AWS RDS,https://www.udemy.com/course/hands-on-with-aws-rds/,Liya Peng,3.5658143,78,3811,30,2.5시간
PHP MySQL database connections,https://www.udemy.com/course/php-mysql-database-connections/,Laurence Svekis,3.8042302,77,6688,38,2시간
Learn Data Warehouse and ODI 11g - Step by Step Guide,https://www.udemy.com/course/learn-data-warehouse-and-odi-11g-step-by-step-guide/,Yusuf Arslan,2.9340148,77,554,37,4시간
Learn Partitioning in PostgreSQL from Scratch,https://www.udemy.com/course/learn-partitioning-in-postgresql-from-scratch/,Rajkumar V,3.5761127,77,541,42,1.5시간
Hyperledger Fabric 2.x on Kubernetes/AWS Complete w/Org Add,https://www.udemy.com/course/hyperledger-fabric-on-kubernetes-beginner-to-expert/,Nick Kotenberg,3.963799,77,610,162,26.5시간
"Oracle APEX 19 : SQL, PL/SQL to Web Application Development",https://www.udemy.com/course/oracle-apex-19-sql-plsql-to-web-application-development/,"Guha Rajan M., B.Engg, MBA, PMP",3.920212,77,248,49,5시간
MySQL PHP Database Essentials add a Database to your site,https://www.udemy.com/course/mysql-php-database-essentials-add-a-database-to-your-site/,Laurence Svekis,4.03498,77,10133,34,2시간
Step By Step SQL ( MySQL ) *Best for Newbies* 100+Practice Q,https://www.udemy.com/course/sql-mysql-database/,Testing World,4.3483305,76,651,81,7.5시간
Tableau and Football/Soccer: A beginners guide,https://www.udemy.com/course/tableau-and-footballsoccer-a-beginners-guide/,Stuart Reid,4.631249,76,201,16,1시간
Going beyond Dashboards with IBM Cognos Analytics,https://www.udemy.com/course/going-beyond-dashboards-with-ibm-cognos-analytics/,Packt Publishing,4.3289213,76,460,26,3시간
"Real Time Spark Project for Beginners: Hadoop, Spark, Docker",https://www.udemy.com/course/real-time-spark-project-for-beginners-hadoop-spark-docker/,PARI MARGU,4.1083784,75,17116,24,6.5시간
Oracle Cloud Security Data Protection and Encryption,https://www.udemy.com/course/oracle-database-12c-securitydata-protection-and-encryption/,Zulqarnain Hayat,4.0620995,75,12175,43,4.5시간
Beginner Data Analysis Using SQL and Microsoft SQL Server,https://www.udemy.com/course/beginner-data-analysis-using-sql-and-microsoft-sql-server/,Bluelime Learning Solutions,4.023948,76,5955,40,3시간
Learning Path: Build Your Own Recommendation Engines,https://www.udemy.com/course/learning-path-build-your-own-recommendation-engines/,Packt Publishing,3.1565254,75,367,56,5시간
ArcGIS : Learn Deep Learning in ArcGIS to advance GIS skills,https://www.udemy.com/course/getting-started-with-deep-learning-in-gis-and-arcgis-pro/,Kate Alison,4.4227467,74,2230,22,2시간
AWS MasterClass: Data Warehousing With AWS Redshift,https://www.udemy.com/course/aws-masterclass-data-warehousing-with-aws-redshift/,TetraNoodle Team,3.4184442,74,1393,52,6시간
AWS DynamoDB - Complete Guide 2020 (incl Schema Designing),https://www.udemy.com/course/dynamodb-the-complete-guide/,Sashrika Waidyarathna,4.1030016,74,468,54,6시간
The Philosophy of FileMaker - Part 3,https://www.udemy.com/course/the-philosophy-of-filemaker-part-3/,John Mark Osborne,4.8302603,73,474,75,9시간
SQL Server 2016 Administration SQL Security with Hands-On,https://www.udemy.com/course/securing-microsoft-sql-server/,Zulqarnain Hayat,3.459865,73,9705,25,3.5시간
SQL Interview | +150 SQL Interview Questions in 2020,https://www.udemy.com/course/sql-interview-questions-course/,Luke's Programming School,3.5348651,72,2625,16,1.5시간
Advanced Oracle SQL,https://www.udemy.com/course/advanced-oracle-sql/,Ben Brumm,4.5467997,72,368,37,4.5시간
Create Database Applications Using MS Access 2013,https://www.udemy.com/course/create-db-apps-using-ms-access-2013/,Kelvin M,4.1978254,71,384,29,2.5시간
Oracle Fusion Financials Cloud Online Training Course,https://www.udemy.com/course/oracle-r13-fusion-financials/,koduru sridevi,3.977181,72,259,50,25.5시간
Fundamentals of Data Mining,https://www.udemy.com/course/fundamentals-of-data-mining/,Dave Andre,4.061319,71,1672,20,1.5시간
Advanced Cloud Native Go,https://www.udemy.com/course/advanced-cloud-native-go/,Packt Publishing,3.888366,70,504,16,2시간
ORDBMS With PostgreSQL Essential Administration Training,https://www.udemy.com/course/ordbms-with-postgresql-essential-administration-training/,TetraNoodle Team,4.4448404,70,1292,25,6시간
SQL Server 2016 Database Reporting,https://www.udemy.com/course/sql-server-2016-database-reporting/,Packt Publishing,4.363741,69,672,56,4시간
Building a Search Server with Elasticsearch,https://www.udemy.com/course/building-a-search-server-with-elasticsearch/,Packt Publishing,3.2669497,69,712,21,2시간
SQL Server Reporting Services (SSRS) 101,https://www.udemy.com/course/sql-server-reporting-services-101/,Andy Swinford,4.395676,69,354,24,1.5시간
"SSAS Azure, Tabular SSAS, Data Migration, and Administration",https://www.udemy.com/course/ssas-azure-sql-azure-fast-track-data-analytics-on-azure/,Siddharth Mehta,3.8156354,69,549,15,1시간
Backup and Restore Fundamentals in PostgreSQL DB - Level 2,https://www.udemy.com/course/backup-and-restore-fundamentals-in-postgresql-db-level-2/,Rajkumar V,3.5502894,68,509,19,2시간
SQLite Fundamentals - Comprehensive SQL course on SQLite,https://www.udemy.com/course/sqlite-sql-beginners/,Saad Qureshi,4.4585357,68,3472,57,5시간
FileMaker Document Management Solution,https://www.udemy.com/course/filemaker-document-management-solution/,John Mark Osborne,4.48928,67,243,75,8시간
How to create CRUD Application with Python and PostgreSQL,https://www.udemy.com/course/how-to-create-crud-application-with-python-and-postgresql/,Bluelime Learning Solutions,4.3133426,67,19995,26,2시간
Cosmos DB,https://www.udemy.com/course/cosmos-db/,SkillBakery Studio,3.674087,67,335,30,1.5시간
Building Apache HBase Applications,https://www.udemy.com/course/building-apache-hbase-applications/,Infinite Skills,4.002668,66,335,38,2.5시간
Introduction to Data Warehouse and Teradata Basics,https://www.udemy.com/course/introduction-to-data-warehouse-and-teradata-basics/,Rajesh Venkat,4.331909,66,887,8,31분
Learning Path: OpenCV: Real-Time Computer Vision with OpenCV,https://www.udemy.com/course/learning-path-opencv-real-time-computer-vision-with-opencv/,Packt Publishing,4.077168,66,597,62,5.5시간
Point of Sale (POS) System ,https://www.udemy.com/course/create-a-database-point-of-salepos-step-by-step/,Hemn Barzan Abdalla,3.3845139,66,383,26,4.5시간
MongoDB: Learn Administration and Security in MongoDB,https://www.udemy.com/course/mongodb-learn-administration-sharding-and-security-in-mongodb/,Insculpt Technologies,3.2161655,65,387,26,1시간
Learn Microsoft SSIS (SQL Server Integration Services),https://www.udemy.com/course/learn-microsoft-ssis-sql-server-integration-services/,Skill Tree,3.91842,65,854,38,3.5시간
"Microsoft SQL Server 2017: Linux, Docker and macOS Hands-On",https://www.udemy.com/course/microsoft-sql-server-2017-linux-docker-and-macos-hands-on/,Zulqarnain Hayat,4.7472577,65,14094,32,3시간
SQL: Master SQL With PhpMyAdmin and MYSQL Engine,https://www.udemy.com/course/sql-master-sql-with-phpmyadmin-and-mysql-engine/,Daniel McCarthy,4.1653867,65,6588,13,1.5시간
Advanced Guide for MySQL Database,https://www.udemy.com/course/advanced-guide-for-mysql-database/,Inflame Tech,3.5569475,65,557,48,7.5시간
SQL DBA For Beginners,https://www.udemy.com/course/sql-dba-for-beginners/,Skill Tree,4.2651896,64,279,49,4.5시간
Writing Advanced SQL Queries on Microsoft SQL Server,https://www.udemy.com/course/writing-advanced-sql-queries-on-microsoft-sql-server/,Bluelime Learning Solutions,4.1392694,64,2208,30,2.5시간
Extreme SQL Course From Beginners to Master,https://www.udemy.com/course/extreme-mysql-course-from-beginners-to-master/,Taichi Takahashi,4.711286,64,21800,258,12.5시간
DevOps: Automate your Infrastructure using Ansible in 9Hours,https://www.udemy.com/course/devops-automate-your-infrastructure-using-ansible-in-9hours/,Packt Publishing,4.4673705,63,993,67,9.5시간
Beginners Guide to Real Life Applications of Blockchain,https://www.udemy.com/course/beginners-guide-to-real-life-applications-of-blockchain/,Siim Õunap,4.4923277,61,1921,19,1시간
Learn SQL Skills  Using PostgreSQL and MS SQL Server,https://www.udemy.com/course/learn-sql-skills-using-postgresql-and-ms-sql-server/,Bluelime Learning Solutions,4.152368,61,15040,128,12시간
Getting started with Redis,https://www.udemy.com/course/getting-started-with-redis/,Ethan Ballinger,3.4163296,60,964,10,1.5시간
Data Loss Prevention,https://www.udemy.com/course/data-loss-prevention/,The Art Of Service,3.6282594,60,309,57,2시간
Real World MYSQL Database Design & Management Projects 2022,https://www.udemy.com/course/real-world-mysql-database-design-management-projects/,TheMachineLearning.Org .,4.5541,59,7244,73,8시간
SQL: Reporting and Analysis for beginners,https://www.udemy.com/course/sql-reporting-and-analysis-for-beginners/,Bluelime Learning Solutions,4.319057,58,3943,35,3.5시간
Microsoft SQL Queries - Hands-on training for Business Users,https://www.udemy.com/course/sql-training/,Kent Stern,4.5561047,57,285,16,11시간
Automating ETL - Complete Code Challenges and ETL Projects,https://www.udemy.com/course/automatingetl/,Tim Smith,3.7381134,57,391,80,17시간
Comprehensive Course on MongoDB and Data Modeling,https://www.udemy.com/course/comprehensive-course-on-mongodb-and-data-modelling/,Insculpt Technologies,3.2437127,56,401,101,4.5시간
Learning SQL For Oracle,https://www.udemy.com/course/learning-sql-for-oracle/,Infinite Skills,3.9863086,56,562,111,9시간
Metadata Repositories,https://www.udemy.com/course/metadata-repositories/,The Art Of Service,3.5142543,55,427,59,2시간
MySQl complete guide,https://www.udemy.com/course/mysql-complete-guide/,Rajan Singh,4.3415537,55,4435,52,4.5시간
Oracle Database Administration,https://www.udemy.com/course/dbatechshoot/,Ankush Thavali,3.413305,55,259,42,8시간
Complete MongoDB and Mongoose Course,https://www.udemy.com/course/mongodb-4-complete-course/,OnlyKiosk Tech,4.6826134,55,582,219,16시간
Introduction to SQL Server Integration Services -SSIS,https://www.udemy.com/course/introduction-to-sql-server-integration-services-ssis/,Bluelime Learning Solutions,3.8484921,55,1411,39,3.5시간
Modeling with ArchiMate and Sparx Enterprise Architect,https://www.udemy.com/course/modeling-with-archimate-and-sparx-enterprise-architect/,Bert Dingemans,4.138055,55,525,46,5.5시간
Microsoft SQL Database Fundamentals,https://www.udemy.com/course/sql-fundamentals/,Boolean Logical Ltd,3.7567053,54,774,9,1.5시간
Build Windows Forms App with Visual Studio - Land a job! - 1,https://www.udemy.com/course/build-windows-forms-app-with-visual-studio-land-a-job/,Dove - Virtual Teacher,3.9738514,54,284,31,5.5시간
Azure Data Lake Storage Gen2 : Hands on Practical Demos,https://www.udemy.com/course/azure-data-lake-storage-gen2/,Amit Navgire,3.5329432,54,241,9,1시간
SQL Server Fundamentals - SQL Database for Beginners 2022,https://www.udemy.com/course/sql-server-fundamentals/,Artemakis Artemiou,3.926834,54,282,64,6.5시간
Apache Spark Interview Questions Preparation Course,https://www.udemy.com/course/apache-spark-interview-questions-preparation-course/,KnowledgePowerhouse !,3.7524328,54,482,43,2시간
Learning VMware App Volumes,https://www.udemy.com/course/learning-vmware-app-volumes/,Packt Publishing,4.1823955,53,415,71,5.5시간
Learn Advanced SQL For Oracle Databases,https://www.udemy.com/course/learn-advanced-sql-for-oracle-databases/,Bluelime Learning Solutions,4.659983,52,10109,43,4시간
Data modeling and Relational database design,https://www.udemy.com/course/data-modelling-and-relational-database-design/,"Guha Rajan M., B.Engg, MBA, PMP",3.1962242,52,252,27,3시간
Querying Data with Transact-SQL,https://www.udemy.com/course/querying-microsoft-sql-server-data-with-transact-sql/,Bluelime Learning Solutions,4.112973,52,16184,24,2시간
Learning Path: AWS: AWS Environments with AWS Lambda,https://www.udemy.com/course/learning-path-aws-aws-environments-with-aws-lambda/,Packt Publishing,3.6164906,52,474,42,5시간
Oracle Cloud: Basic Oracle SQL with hands on Experience,https://www.udemy.com/course/oracle-database-12c-basic-sql-hand-on-step-by-step/,Zulqarnain Hayat,4.739454,51,10787,76,4시간
SQL Server Integration Services(SSIS),https://www.udemy.com/course/sql-srver-integration-servicesssis/,VenkatM M,4.220307,51,795,18,3시간
Full Oracle Database Administration with RAC,https://www.udemy.com/course/full-oracle-database-administration-with-rac/,Oak Academy,4.192715,50,469,137,20.5시간
Learn The Basics of PostgreSQL For Beginners,https://www.udemy.com/course/learn-postgresql-for-beginners/,Ahmad Mohey,3.9998977,50,1245,35,3시간
Introducing System Center Configuration Manager,https://www.udemy.com/course/introducing-system-center-configuration-manager/,Packt Publishing,3.9610076,50,272,18,3시간
Learn SQL by Writing Queries,https://www.udemy.com/course/learn-sql-by-writing-queries/,Shay Tavor,4.3505793,50,225,32,3.5시간
SQL CRUD Operations with PostgreSQL,https://www.udemy.com/course/sql-crud-operations-with-postgresql/,Bluelime Learning Solutions,4.419655,50,15528,26,3시간
Master Tips & Tricks of FileMaker Experts,https://www.udemy.com/course/filemaker-tips-tricks/,John Mark Osborne,4.532589,50,314,38,6시간
"Master Redis - From Beginner to Advanced, 20+ hours",https://www.udemy.com/course/masterredis/,Adnan Waheed,4.3948126,49,683,312,22시간
Complete Oracle SQL Masterclass: Go from zero to Hero,https://www.udemy.com/course/the-ultimate-oracle-sql-masterclass/,"Ashwin Pajankar • 80,000+ Students Worldwide",4.4118924,49,1707,183,20시간
Mongo DB : All About MongoDB,https://www.udemy.com/course/mongo-db/,SkillBakery Studio,4.3297358,48,369,71,3시간
"SQL Learn SQL 101, 202 and 303 all in 1 Course. 10X Learning",https://www.udemy.com/course/learn-sql-maximize-productivty-and-make-more-money/,Rico Rodriguez,4.5605645,48,2602,24,2시간
Advanced T-SQL: Window Functions for Advanced Querying,https://www.udemy.com/course/sql-window-functions-for-advanced-querying/,Rwynn Christian,4.810421,48,200,17,1.5시간
Hands-On Kubernetes Networking,https://www.udemy.com/course/hands-on-kubernetes-networking/,Packt Publishing,3.640129,47,241,22,1.5시간
SAP Hana Express 2.0 Installation for Beginners,https://www.udemy.com/course/sap-hana-express-20-installation-for-beginners/,Anton Bobrovnikov,4.3859787,47,4690,16,2시간
Learn Basic SQL with SQL Server 2019 Express,https://www.udemy.com/course/learn-basic-sql-with-sql-server-2019-express/,T O,4.3565736,47,155,24,2시간
MongoDB 4.0 : MongoDB Developer & Admin Course,https://www.udemy.com/course/mongodb-developer-admin-course/,Edionik Solutions,2.772018,46,372,149,15시간
Learning FileMaker Pro 15 - Volume 2,https://www.udemy.com/course/learning-filemaker-pro-15-volume-2/,Richard Carlton,4.4061832,46,170,143,25시간
Redis Database Tutorial,https://www.udemy.com/course/redis-database-tutorial/,Frank Anemaet,3.9543343,46,2690,9,35분
MongoDB - The Beginners Bootcamp,https://www.udemy.com/course/mongodb-the-beginners-bootcamp/,Mark Stephenson,3.4062445,45,2658,51,7시간
Master Redis: A Complete Course on Redis,https://www.udemy.com/course/master-redis-a-complete-course-on-redis-database/,Techno Crats,3.8089576,45,298,33,3시간
