강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간,category
OpenAPI: Beginner to Guru,https://www.udemy.com/course/openapi-beginner-to-guru/,"John Thompson • 385,000+ Enrollments Worldwide",4.5,1827,9984,54,300.0,software_tool
The Complete JIRA Agile Project Management Course,https://www.udemy.com/course/the-complete-jira-agile-project-management-course/,Danny Liu,4.4,1771,6322,48,120.0,software_tool
Maven Crash Course: Step-by-Step Introduction for Beginners,https://www.udemy.com/course/maven-crash-course/,Jason Taylor,4.4,1763,9824,56,150.0,software_tool
Continuous Deployments using Spinnaker on AWS and Kubernetes,https://www.udemy.com/course/continuous-deployments-using-spinnaker-on-aws-and-kubernetes/,Edward Viaene,3.7,1751,7582,48,270.0,software_tool
Comprehensive Alexa Skill Development course (2018 Updated),https://www.udemy.com/course/comprehensive-alexa-skill-development-course/,IOT Wonders,4.1,1729,8613,47,570.0,software_tool
Create eLearning Courses with Articulate Storyline 360,https://www.udemy.com/course/create-elearning-courses-with-articulate-storyline-360-or-3/,Jeff Batt,4.7,1730,6207,166,870.0,software_tool
Learn Azure DevOps CI/CD pipelines,https://www.udemy.com/course/azure-devops-ci-cd-pipelines/,Houssem Dellai,4.4,1680,54730,122,780.0,software_tool
Terraform for the Absolute Beginners with Labs,https://www.udemy.com/course/terraform-for-the-absolute-beginners/,Mumshad Mannambeth,4.6,1580,11515,88,270.0,software_tool
Visual Studio Code Ultimate Course,https://www.udemy.com/course/learn-visual-studio-code-v/,Learn Tech Plus,3.4,1564,172015,104,300.0,software_tool
Git from Basics to Advanced: Practical Guide for Developers,https://www.udemy.com/course/git-learnit/,Andrii Piatakha,4.5,1561,161794,24,210.0,software_tool
Docker from A to Z™: Swarm + Jenkins,https://www.udemy.com/course/a-practical-guide-to-docker-swarm-and-jenkins/,James Kayes-Smith,3.9,1513,12260,47,540.0,software_tool
KiCad Like a Pro 2nd edition,https://www.udemy.com/course/kicad-like-a-pro-2e/,Dr. Peter Dalmaris,4.5,1502,6346,166,1050.0,software_tool
Docker Swarm Mastery: DevOps Style Cluster Orchestration,https://www.udemy.com/course/docker-swarm-mastery/,Bret Fisher,4.7,1434,12547,68,600.0,software_tool
More than Certified in Terraform,https://www.udemy.com/course/terraform-certified/,Derek Morgan,4.6,1397,10215,131,750.0,software_tool
"Get Git Smart Course: Learn Git in Unity, SourceTree, GitHub",https://www.udemy.com/course/git-smart-learn-git-the-fun-way-with-unity-games/,Ben Tristem,4.8,1362,14172,38,240.0,software_tool
Apache NiFi - A Complete Guide | Big DataFlow | HDF & CDF,https://www.udemy.com/course/apache-nifi-the-beginner-guide/,Manoj G T,4.3,1290,6593,44,180.0,software_tool
JIRA Visual Reference: Issue Administration,https://www.udemy.com/course/jira-visual-reference-issue-administration/,Dan LeFebvre,4.9,1274,7033,41,210.0,software_tool
Talend Open studio course by mahesh Not a Talend company emp,https://www.udemy.com/course/open-source-etl-tool/,Mahesh P,4.3,1260,6605,25,2220.0,software_tool
Docker for Node.js Projects From a Docker Captain,https://www.udemy.com/course/docker-mastery-for-nodejs/,Bret Fisher,4.7,1245,10889,82,510.0,software_tool
