강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간,category
"Cucumber BDD With Java, Jenkin, GIT",https://www.udemy.com/course/cucumber-bdd-with-java-jenkin-git-extent-report/,Lucky Trainings,3.8,9,45,23,300.0,IT_software
Web Scraping Table Data with Python - 3 Approaches,https://www.udemy.com/course/web-scraping-table-data-with-python-3-approaches/,Alexander Schlee,4.7,8,1020,11,150.0,IT_software
Learn SQL in an hour,https://www.udemy.com/course/master-sql-in-an-hour/,Tushar Bhalla,4.3,8,22,16,60.0,IT_software
Learn Java Collections,https://www.udemy.com/course/learn-java-collections/,Pavan Kumar,4.5,8,31,11,390.0,IT_software
Day to Day activities of an Agile Scrum team in real project,https://www.udemy.com/course/day-to-day-activities-of-an-agile-scrum-team-in-real-project/,Obify Consulting,4.4,8,3022,7,150.0,IT_software
"User Story Mapping - Basics, Advanced Techniques, & Examples",https://www.udemy.com/course/story-mapping/,Christian Strunk,4.4,8,38,13,90.0,IT_software
"Python for Patterns, Problems, Data Structures & Algorithms",https://www.udemy.com/course/python-for-patterns-problems-data-structures-algorithms/,Vinayak Bhosale,5.0,8,86,66,450.0,IT_software
Remote Sensing Basics in Python and Colab,https://www.udemy.com/course/remote-sensing-basics-in-earth-engine-python-and-colab/,Dr. Alemayehu Midekisa,4.3,8,320,14,90.0,IT_software
DevOps Project CI/CD Git GITLAB Jenkins Nodejs React,https://www.udemy.com/course/devops-cicd-git-gitlab-jenkins-nodejs-react-npm-nginx/,Arbaz Md,4.6,8,93,53,240.0,IT_software
Excel 2019 Intermediate,https://www.udemy.com/course/excel-2019-intermediate/,Intellezy Trainers,4.9,8,19,52,270.0,IT_software
Business Blockchain Functional Mastery - Job Essentials,https://www.udemy.com/course/business-blockchain-functional-mastery-job-essentials/,Sudeep Suresh,4.3,8,40,45,60.0,IT_software
Mastering Excel 2016 for Lawyers Training Tutorial,https://www.udemy.com/course/mastering-excel-2016-for-lawyers-training-tutorial/,"TeachUcomp, Inc.",3.2,8,128,16,60.0,IT_software
Fire Hotspots Analysis using GIS,https://www.udemy.com/course/fire-hotspots-analysis-using-gis/,Bijaya Maharjan,4.6,8,1006,5,150.0,IT_software
Learn Complete Mainframe JCL - Basics to Advanced Topics,https://www.udemy.com/course/learn-mainframe-jcl-basics-to-advanced-topics/,Vijay Kumar,4.3,8,45,82,420.0,IT_software
"Automotive communication busses : CAN, LIN and FLEXRAY",https://www.udemy.com/course/automotive-communication-busses-can-lin-and-flexray/,Abdellah El Kamili,3.6,8,58,8,120.0,IT_software
Adobe Audition: Adobe Audition CC Beginners Mastery Course,https://www.udemy.com/course/adobe-audition-cc-2019-20-record-edit-and-mix-audio/,Fakhar Ayub,3.3,8,2078,18,120.0,IT_software
QA for beginners and starting in freelance,https://www.udemy.com/course/qabeginners/,Kristina Mizevich,2.8,8,24,43,270.0,IT_software
UML Class Diagrams,https://www.udemy.com/course/uml-class-diagrams/,Felix Tuna,4.1,8,56,34,120.0,IT_software
Building real-world Multitenant application,https://www.udemy.com/course/multitenantapp-k8s-istio-ansible-operatorsdk/,Jayesh Nazre,4.3,8,159,76,780.0,IT_software
QA for beginners and starting in freelance,https://www.udemy.com/course/qabeginners/,Kristina Mizevich,2.8,8,24,43,270.0,IT_software
Advanced Fulfillment in Supply Chain Management Cloud: SCM,https://www.udemy.com/course/fundamentalsbasics-in-supply-chain-orchestration-cloudscm/,Solution Architect/Trainer,4.2,8,50,24,120.0,IT_software
CAN communication protocol using Simulink,https://www.udemy.com/course/mouse-to-program-arduino/,Venkatesh Mane,3.7,8,289,12,60.0,IT_software
"Training for macOS, with Jon Hartman",https://www.udemy.com/course/macos-training-from-the-beginning-with-jon-hartman/,Jon Hartman,4.6,8,72,10,300.0,IT_software
"SSH , FTP , SCP for Linux and Unix",https://www.udemy.com/course/ssh-ftp-scp-for-linux-and-unix/,Tareq 17111+ students,4.4,8,40,15,90.0,IT_software
Learn MuleSoft & AWS: a Guide to Hybrid Mule ESB Integration,https://www.udemy.com/course/mulesoft-with-aws-guide-to-hybrid-api-integration-model/,Nelson Dias,4.7,8,54,47,270.0,IT_software
PyGame from Scratch!,https://www.udemy.com/course/pygame-from-scratch/,Rosario Moscato,3.9,8,51,19,540.0,IT_software
"Android App Development,Hotel Booking App with API Integrate",https://www.udemy.com/course/android-app-development-create-hotel-room-booking-app/,Pramila Rawat,4.4,8,23,6,150.0,IT_software
Learn Numerical Experiments using ANSYS Fluent,https://www.udemy.com/course/learn-ansys-fluent/,Mohammed Khan,4.3,8,59,94,810.0,IT_software
Complete Python Web Course - Create Websites using Flask!,https://www.udemy.com/course/complete-python-web-course-create-websites-using-flask/,Mammoth Interactive,4.5,8,52,50,420.0,IT_software
The Complete Guide to Cryptocurrency Mining,https://www.udemy.com/course/the-complete-guide-to-cryptocurrency-mining/,Tony Johnson,3.8,8,85,11,120.0,IT_software
Learn Dynamic SQL,https://www.udemy.com/course/learn-dynamic-sql/,Brad Hill,3.6,8,29,17,120.0,IT_software
Geographic Information System in QGIS: Basic of GIS Analysis,https://www.udemy.com/course/geographic-information-system-in-qgis-basic-of-gis-analysis/,Kate Alison,4.9,8,1254,43,270.0,IT_software
The Quick & Dirty Guide to Blockchain - Extended,https://www.udemy.com/course/quick-and-dirty-guide-to-blockchain-extended/,Hussein Hallak,4.8,8,73,16,150.0,IT_software
Mixed Reality for users: Microsoft Hololens (1st Gen.),https://www.udemy.com/course/mixed-reality-for-users-microsoft-hololens-1st-gen/,Boing Academy,3.7,8,35,16,60.0,IT_software
Learn Tableau By Developing 4 COVID-19 Dashboards,https://www.udemy.com/course/learn-tableau-by-developing-4-covid-19-dashboards/,Abhishek Agarwal,4.3,8,32,16,150.0,IT_software
Predict just about anything with Google Earth Engine. Part I,https://www.udemy.com/course/predict-just-about-anything-with-google-earth-engine/,Andrea Markos,4.4,8,69,9,240.0,IT_software
Oracle Reports 10g Training Tutorial | D2K Reports,https://www.udemy.com/course/oracle-reports-training/,Koduru Sridevi,3.0,8,28,9,240.0,IT_software
Begin Python Programming in 7 Days,https://www.udemy.com/course/begin-python-programming-in-7-days/,Packt Publishing,3.0,8,37,35,180.0,IT_software
Practice SQL Interview Questions,https://www.udemy.com/course/practice-sql-interview-questions-v/,Efficient Algos,2.9,8,40,0,,IT_software
Adobe InDesign CC 2021: Complete Training for Professionals,https://www.udemy.com/course/adobe-indesign-cc-2021-complete-training-for-professionals/,Kim Maslin,4.8,8,44,33,180.0,IT_software
Architecting for High Availability on Azure,https://www.udemy.com/course/architecting-for-high-availability-on-azure/,Packt Publishing,3.4,8,143,27,150.0,IT_software
Mixed Reality for users: Microsoft Hololens (1st Gen.),https://www.udemy.com/course/mixed-reality-for-users-microsoft-hololens-1st-gen/,Boing Academy,3.7,8,35,16,60.0,IT_software
Learn Tableau By Developing 4 COVID-19 Dashboards,https://www.udemy.com/course/learn-tableau-by-developing-4-covid-19-dashboards/,Abhishek Agarwal,4.3,8,32,16,150.0,IT_software
Odoo DevOps Crash Course,https://www.udemy.com/course/odoo-devops-crash-course/,Omer Aiman,3.4,8,45,14,90.0,IT_software
Cracking the Coding Interview at FAANG & Tech Companies,https://www.udemy.com/course/crack-the-coding-interview-like-an-expert-bigtech-faang/,Zohaib Khan,3.5,8,3132,38,330.0,IT_software
Building a Python REST API Test Automation Framework,https://www.udemy.com/course/building_a_python_restap_test_automation_framework/,Automate All Things,4.9,8,99,6,180.0,IT_software
Practice Tests Python - Ace your Python Interview,https://www.udemy.com/course/python-practice-interview-questions/,Esha Gulyani,4.1,8,3047,0,,IT_software
Wind Turbine CFD from A to Z (Complete course) using ANSYS,https://www.udemy.com/course/nrel-phase-vi-wind-turbine-cfd-analysis-and-validation/,Sijal Ahmed,4.7,8,93,66,420.0,IT_software
Managing Customer Data with Exacaster Customer 360 Primer,https://www.udemy.com/course/exacaster-customer-360-primer/,Egidijus Pilypas,5.0,8,20,49,150.0,IT_software
AWS Glue DataBrew,https://www.udemy.com/course/aws-glue-databrew/,Jim Macaulay,3.7,8,16,19,60.0,IT_software
Humanoid Robot Animation,https://www.udemy.com/course/humanoid-robot-animation/,Hrithik Verma,4.3,8,5073,10,60.0,IT_software
AWS Glue DataBrew,https://www.udemy.com/course/aws-glue-databrew/,Jim Macaulay,3.7,8,16,19,60.0,IT_software
CRM Turbo - How to get started with CRM,https://www.udemy.com/course/crmturbo/,Stephen Winduss,4.8,8,11,50,300.0,IT_software
Oracle PLSQL Course,https://www.udemy.com/course/oracle-plsql-course/,Koduru Sridevi,4.1,8,25,12,270.0,IT_software
JSF Basics,https://www.udemy.com/course/jsf-course/,Learn Tech Plus,3.0,8,6898,21,60.0,IT_software
Salesforce Einstein Integration with COVID19 live Project,https://www.udemy.com/course/salesforce-einstein-integration-with-covid19-live-project/,Bhuvan Kumar B,3.5,8,49,14,210.0,IT_software
WeChat integration for Web Development,https://www.udemy.com/course/wechat-integration-for-web-development/,David Yu,3.9,8,27,13,44.0,IT_software
Learn Apache Flink using Java | Big data Framework,https://www.udemy.com/course/open-source-apache-flink-using-java/,A. K Kumar,3.7,8,93,68,270.0,IT_software
Angular Interview Questions and Answers,https://www.udemy.com/course/angular-js-interview-questions-answers/,Shailendra Chauhan,4.3,8,55,17,150.0,IT_software
Tricentis Tosca: UI Automation,https://www.udemy.com/course/tricentis-tosca-ui-automation/,Prachur Saxena,3.2,8,15,75,420.0,IT_software
Oracle Apps R12 Technical Interview Questions and Answers,https://www.udemy.com/course/oracle-apps-technical-interview-questions/,Koduru Sridevi,4.2,8,37,48,630.0,IT_software
Factories and Directives in AngularJS,https://www.udemy.com/course/factories-and-directives-in-angularjs/,Infinite Skills,3.8,8,167,29,120.0,IT_software
Kubernetes Design Patterns and Extensions,https://www.udemy.com/course/kubernetes-design-patterns-and-extensions/,Packt Publishing,3.3,8,138,28,120.0,IT_software
CommonSensical Requirements Gathering,https://www.udemy.com/course/commonsensical-requirements-gathering/,Deena Chadwick,4.2,8,823,29,120.0,IT_software
Python for Earth Engine and Google Colab Crash Course,https://www.udemy.com/course/python-for-google-earth-engine-google-colab/,Dr. Alemayehu Midekisa,4.0,8,879,7,37.0,IT_software
Make Money Creating Mobile Apps using Python,https://www.udemy.com/course/make-money-creating-mobile-apps-using-python/,Imelissia Learning,3.3,8,39,14,60.0,IT_software
The Alteryx Bootcamp 2022 - Data Analytics Made Simple,https://www.udemy.com/course/alteryx-designer/,Dean Taylor,5.0,8,43,38,270.0,IT_software
Inventor Advanced Smart Templates,https://www.udemy.com/course/inventor-advenced-smart-templates/,Harry Klause,3.9,8,32,36,90.0,IT_software
SAP Netweaver ABAP Developer Edition Installation,https://www.udemy.com/course/sap-netweaver-abap-developer-editon-installation/,Oak Academy,4.5,7,35,16,120.0,IT_software
Learn Complete Kafka from Start to End,https://www.udemy.com/course/learn-complete-kafka-from-start-to-end/,Arun Singh,4.2,7,40,54,270.0,IT_software
Learn Arduino from Scratch (Step by Step),https://www.udemy.com/course/arduino_uno/,Indira Samanta,4.3,7,44,66,450.0,IT_software
SQL Server Analysis Services,https://www.udemy.com/course/sql-server-analysis-services/,QuickStart Learning Inc.,3.7,7,39,47,180.0,IT_software
IT product management. Be a product owner.,https://www.udemy.com/course/it-product-management-product-owner-role/,Danil Dintsis,4.1,7,56,26,240.0,IT_software
Internet Of Things : SMTP : Email With IOT device (NodeMCU),https://www.udemy.com/course/internet-of-things-automatic-email-iot-development-nodemcu/,Juvin Agrawal,4.0,7,63,9,60.0,IT_software
Containerization using DOCKER,https://www.udemy.com/course/containerization/,Yash Shah,4.5,7,749,5,38.0,IT_software
A Practical Guide to Google Cloud from Scratch,https://www.udemy.com/course/a-practical-guide-to-google-cloud-from-scratch/,Packt Publishing,3.9,7,72,73,300.0,IT_software
Learn QGIS Step By Step (From Zero),https://www.udemy.com/course/qgis-3-for-beginners-from-zero-to-hero/,Harita Yük. Müh. İbrahim C,3.5,7,120,59,450.0,IT_software
"Photoshop beginner to intermediate, basics and training",https://www.udemy.com/course/learning-photoshop/,Nicolas Forgue,3.8,7,2062,129,720.0,IT_software
VBA Excel - Start Basic Finish Advanced!,https://www.udemy.com/course/vba-excel-start-basic-finish-advanced/,Craig Barry,3.7,7,1929,39,180.0,IT_software
[New] Snowflake Interview for Developers Online Test Prep !!,https://www.udemy.com/course/snowflake-developer-interview-online-practice-test/,Data CloudX,5.0,7,27,0,,IT_software
Snowflake Database Snowsight - The New U.I. for Snowflake,https://www.udemy.com/course/snowflake-database-snowsight-the-new-ui-for-snowflake/,Randy Minder,4.1,7,44,7,60.0,IT_software
SAP OData services,https://www.udemy.com/course/sap-odata-basics/,Zafar karnalkar,4.5,7,265,38,420.0,IT_software
PowerBI Workshop for Beginner,https://www.udemy.com/course/powerbi-workshop-for-beginner/,Tamara Wells,3.5,7,1013,20,40.0,IT_software
SAP ABAP Job Ready In 23 Days And Help In Getting Job,https://www.udemy.com/course/sap-abap-job-ready/,Rajendra Daggupati,3.9,7,71,23,1440.0,IT_software
Qlik Sense For Beginner + Intermediate + Advanced(All in 1),https://www.udemy.com/course/qlik-sense-for-intermediate-advanced/,Arthur Fong,4.6,7,68,71,360.0,IT_software
Dynamic Programming for Competitions and Interviews,https://www.udemy.com/course/dynamic-programming-for-competitions-and-interviews/,Abhishek Kumar,3.9,7,191,28,540.0,IT_software
Camtasia Mastery for Camtasia Studio from scratch,https://www.udemy.com/course/camtasia-mastery-for-camtasia-2019-from-scratch/,Fakhar Ayub,3.7,7,1063,27,150.0,IT_software
SAP PLM - Specification Management,https://www.udemy.com/course/sap-plm-specification-management/,Suresh Bodhi,3.4,7,25,6,90.0,IT_software
"Product owner interview questions, answers and explanations",https://www.udemy.com/course/pass-the-product-owner-interview-and-get-a-good-salary/,Oscar Alegre,3.9,7,40,0,,IT_software
YAML Is Easy: Learn The Fundamentals,https://www.udemy.com/course/yaml-is-easy-learn-the-fundamentals/,Pedro Planas,1.7,7,514,18,44.0,IT_software
Mulesoft Basics - Start Journey with Mulesoft,https://www.udemy.com/course/mulesoft-basics/,NetBook Tech,4.2,7,24,11,330.0,IT_software
Python Fast Track for Data Science and Machine Learning,https://www.udemy.com/course/python-fast-track-for-data-science-and-machine-learning/,Fast Campus,4.3,7,32,453,750.0,IT_software
Learn Photoshop in 1 Hour,https://www.udemy.com/course/learn-photoshop-in-just-1-hour/,Aniket Pataskar,4.3,7,1021,19,240.0,IT_software
JSP AJAX Bootcamp,https://www.udemy.com/course/json-ajax-in-jsp-programming/,Kobinath Ramalingam,4.8,7,31,37,480.0,IT_software
Implementing Blockchain Solutions using Hyperledger Fabric,https://www.udemy.com/course/implementing-blockchain-solutions-using-hyperledger-fabric/,Proton Expert Systems & Solutions,3.9,7,172,18,120.0,IT_software
Math in Houdini FX VOL 1,https://www.udemy.com/course/math-in-houdini-fx-vol-1/,HossamFX,4.5,7,207,20,420.0,IT_software
Autodesk Inventor 2020-21: Model an engine as a beginner,https://www.udemy.com/course/autodesk-inventor-2020-21-model-an-engine-as-a-beginner/,Harry Klause,4.8,7,27,55,150.0,IT_software
Microsoft Access 2016 Made Easy Training Tutorial,https://www.udemy.com/course/microsoft-access-2016-made-easy-training-tutorial/,"TeachUcomp, Inc.",4.0,7,35,107,210.0,IT_software
Deep Learning : The Subset of Machine Learning,https://www.udemy.com/course/deep-learning-the-subset-of-machine-learning/,Vijay Kumar Yadav,2.6,7,4441,0,,IT_software
Microsoft Access 2016 Made Easy Training Tutorial,https://www.udemy.com/course/microsoft-access-2016-made-easy-training-tutorial/,"TeachUcomp, Inc.",4.0,7,35,107,210.0,IT_software
Deep Learning : The Subset of Machine Learning,https://www.udemy.com/course/deep-learning-the-subset-of-machine-learning/,Vijay Kumar Yadav,2.6,7,4441,0,,IT_software
Unity Visual Effects Graph for Beginners,https://www.udemy.com/course/unity-visual-effects-graph-for-beginners/,Mahmud Shuaib,3.4,7,79,39,270.0,IT_software
ServiceNow Integration With Covid-19 API,https://www.udemy.com/course/servicenow-integration-with-covid-19-api/,karthik Parthasarathy,4.6,7,33,12,60.0,IT_software
Java Full Stack Practice Test - Interview questions,https://www.udemy.com/course/java-full-stack-exam-practice-test-interview-questions/,Suresh Kumar Reddy,3.8,7,225,0,,IT_software
Working with Containers using Docker (Aug 2020),https://www.udemy.com/course/working-with-containers-using-docker-aug-2020/,Proton Expert Systems & Solutions,4.1,7,49,19,120.0,IT_software
MQL5: Guide to creating MT5 Indicators,https://www.udemy.com/course/mql5-guide-to-creating-mt5-indicators/,Jefferson Metha,4.5,7,39,34,390.0,IT_software
Sorting and Searching Algorithms (Animation Based) - Python,https://www.udemy.com/course/sorting-and-searching-algorithms-python/,Mehdi Hatamian,4.3,7,454,17,120.0,IT_software
How To Install The SAP GUI,https://www.udemy.com/course/how-to-install-the-sap-gui/,Thomas Michael,2.9,7,1073,8,30.0,IT_software
Secure your online and social media accounts,https://www.udemy.com/course/online-account-security/,Sander Huijsen,5.0,7,25,35,60.0,IT_software
Mastering Outlook 2016 for Lawyers Training Tutorial,https://www.udemy.com/course/mastering-outlook-2016-for-lawyers-training-tutorial/,"TeachUcomp, Inc.",4.1,7,70,24,60.0,IT_software
Business Analysis - Data Modelling,https://www.udemy.com/course/business-analysis-data-modelling/,Steve McIntosh,4.5,7,43,20,180.0,IT_software
HTML Tutorial for Beginners :Html css javascript tutorial,https://www.udemy.com/course/learn-html-and-javascript-in-one-day/,Ramnarayan R,4.3,7,1006,13,150.0,IT_software
Understand Computers in Half an Hour! Computer Basics,https://www.udemy.com/course/understand-computers/,Blanno Training,4.4,7,24,20,31.0,IT_software
Deep Learning,https://www.udemy.com/course/learn-machine-learning-deep-learning-level-1/,Yasir Amir,4.4,7,36,9,150.0,IT_software
IIB v10 use case implementation (Practical only),https://www.udemy.com/course/iibv10practicals/,Prashanth Kumar,4.7,7,64,7,90.0,IT_software
"H11: Generating Personas in Healthcare, Part 1, Plain&Simple",https://www.udemy.com/course/h11-personas-in-healthcare-plain-simple/,Thomas Giordano,4.9,7,35,7,60.0,IT_software
SQL Server 2019 : Administration SQL Server Part 3,https://www.udemy.com/course/sql-server-2019-administration-sql-server-part-3/,"O.Thuillier | SQL | Postgres | Powershell| MySQL | Python | TSQL Administration,TSQL, and SQL Server performance.",4.6,7,52,47,300.0,IT_software
"PLC Programming for Refrigerator, AC and Heat Pump",https://www.udemy.com/course/plc-refrigerator/,훈상 (Hoon-Sang) 윤 (Yun),3.4,7,41,11,120.0,IT_software
Google Cloud Platform Essentials,https://www.udemy.com/course/google-cloud-platform-essentials/,Venkatesh Varadachari,4.4,7,57,55,300.0,IT_software
Master Reactive Couchbase with Spring WebFlux,https://www.udemy.com/course/master-reactive-couchbase-with-spring-webflux/,Isuru Samaraweera,4.2,7,54,34,300.0,IT_software
"Python Data structure,networking,sqllite3 ,AI",https://www.udemy.com/course/python-programming-tutorial-o/,Ramnarayan R,4.6,7,931,23,120.0,IT_software
WebRTC - Complete WebRTC Bootcamp From Zero to Hero 2022,https://www.udemy.com/course/webrtc-training-bootcamp/,The Content Boss,3.5,7,32,22,90.0,IT_software
PostgreSQL Database Administration Interview Questions,https://www.udemy.com/course/postgresql-database-administration-interview-questions/,Shruchin Boreda,3.9,7,34,18,90.0,IT_software
Petrel Seismic Interpretation for Beginners,https://www.udemy.com/course/petrel-seismic-interpretation-for-beginners/,Scotty Salamoff,4.5,7,13,12,240.0,IT_software
10 Success Factors for Service Desk Agents,https://www.udemy.com/course/10-success-factors-for-service-desk-agents/,MetricNet LLC,4.4,7,15,12,90.0,IT_software
JPMorgan- Real Time Actual Scrum Master Interview Experience,https://www.udemy.com/course/jpmorgan-real-time-actual-scrum-master-interview-experience/,Sunand Sharma,4.5,7,429,5,60.0,IT_software
Beginners course for esbuild,https://www.udemy.com/course/beginners-course-for-esbuild/,Marcin Wosinek,4.6,7,172,34,120.0,IT_software
Checkstyle - Java Code Static Analysis DevOps Quality Tool,https://www.udemy.com/course/checkstyle-java-code-static-analysis-automation-tool/,MUTHUKUMAR Subramanian,4.1,7,74,23,90.0,IT_software
Build your Private Parity PoA Ethereum Blockchain Network,https://www.udemy.com/course/parity-ethereum/,Blockholic Team,3.7,7,58,29,120.0,IT_software
Manage your data and files with Microsoft OneDrive,https://www.udemy.com/course/microsoft-onedrive-basic-tools-and-tricks/,Adam Aizad Ahmad,4.2,7,254,8,32.0,IT_software
Advanced Deep Learning With TensorFlow,https://www.udemy.com/course/drsatputeadltf/,Dr B S Satputae,5.0,7,1165,57,510.0,IT_software
QuickBooks Foundamentals,https://www.udemy.com/course/qbfoundamentals/,Tymone Green,4.2,7,47,19,300.0,IT_software
An Introduction to SQL for ArcGIS Pro® for Esri Users,https://www.udemy.com/course/sql4arcgis/,Arthur Lembo,4.6,7,70,21,300.0,IT_software
Step By Step Mastering  PowerShell - 2022,https://www.udemy.com/course/step-by-step-mastering-powershell/,Mukesh Ranjan,4.5,7,71,12,210.0,IT_software
Docker Interview Question and Answer (100+ FAQ),https://www.udemy.com/course/docker-interview-question-and-answer-100-faq/,Bigdata Engineer,2.0,7,246,103,120.0,IT_software
Learn Image Processing using OpenCV from Scratch,https://www.udemy.com/course/image-processing-opencv/,Rateesh Trivedi,3.2,7,60,21,180.0,IT_software
Legal Document Automation with Afterpattern,https://www.udemy.com/course/legal-document-automation-with-afterpattern/,A2J Tech,4.8,7,1049,38,210.0,IT_software
Unreal Engine - Make a game in 1 hour,https://www.udemy.com/course/ue4-make-a-game-in-1-hour/,Dragoslav Pavlovic,4.0,7,4280,8,60.0,IT_software
A Beginner’s Guide to Cryptocurrency,https://www.udemy.com/course/a-beginners-guide-to-cryptocurrency/,Abis Ali,3.8,7,20,13,120.0,IT_software
Shell Scripting for Oracle DBA,https://www.udemy.com/course/shell-scripting-for-oracle-dba/,Ankush Thavali,4.6,7,33,22,120.0,IT_software
Mocks and Stubs: Test Doubles with Mockito,https://www.udemy.com/course/mocks-and-stubs/,Abhinav Manchanda,4.4,7,17,33,60.0,IT_software
Complete Jdbc In Simple Way,https://www.udemy.com/course/complete-jdbc-in-simple-way/,DURGASOFT NAGOOR BABU,4.6,7,69,228,2940.0,IT_software
Python for Calculus and Exact Sciences,https://www.udemy.com/course/python-for-calculus-and-exact-sciences/,Techmimo Engineering solutions,4.5,7,49,38,270.0,IT_software
Embedded Communication Protocols - Beginner's Masterclass,https://www.udemy.com/course/embedded-communication-protocols-beginners-masterclass/,Techy chariots,4.8,7,159,30,60.0,IT_software
Learn Programming: An Introduction to Programming in C++,https://www.udemy.com/course/getting-started-in-cpp/,Chuck McCullough,4.4,7,37,20,270.0,IT_software
Knowledge Graph solution development using TigerGraph,https://www.udemy.com/course/rapid-prototyping-to-build-knowledge-graph-solutions/,Neena Sathi,4.9,7,60,9,150.0,IT_software
"Developers Guide To Blockchain, Bitcoin and Cryptocurrencies",https://www.udemy.com/course/developers-guide-to-blockchain-bitcoin-and-cryptocurrencies/,Eduonix Learning Solutions,3.0,7,95,54,300.0,IT_software
Learn Programming: An Introduction to Programming in C++,https://www.udemy.com/course/getting-started-in-cpp/,Chuck McCullough,4.4,7,37,20,270.0,IT_software
Practice Teradata Interview Questions,https://www.udemy.com/course/practice-teradata-interview-questions-l/,Efficient Algos,3.2,7,52,0,,IT_software
Python for Calculus and Exact Sciences,https://www.udemy.com/course/python-for-calculus-and-exact-sciences/,Techmimo Engineering solutions,4.5,7,49,38,270.0,IT_software
Qlik Sense API Essentials,https://www.udemy.com/course/qlik-sense-api-essentials/,Ajay Kakkar,4.7,7,70,51,390.0,IT_software
Zoho CRM User Training Course - Beginner To Expert Course,https://www.udemy.com/course/zoho-crm-user-training-course-beginner-to-expert/,Nick Boardman,5.0,7,44,106,330.0,IT_software
Dark Web: Complete Guide to Stay Anonymous in the Darknet,https://www.udemy.com/course/dark-web-complete-guide-to-stay-anonymous-in-the-darknet/,MAGENI Djihadi,4.0,7,1095,15,60.0,IT_software
SQL Server Database Administrator Part-1,https://www.udemy.com/course/sql-server-database-administrator-part-1/,Syed Kareem,3.8,7,38,83,1170.0,IT_software
SAP Data Warehouse Cloud (DWC) Masterclass |Hand On Training,https://www.udemy.com/course/sap-dwc-masterclass/,Learn Anywhere,5.0,7,37,62,450.0,IT_software
The Complete beginner Course of LabVIEW 2022,https://www.udemy.com/course/the-complete-beginner-course-of-labview-2021/,SMEClabs .,4.5,7,28,12,210.0,IT_software
Programming in C,https://www.udemy.com/course/programming-in-c-r/,Meghana Wagh,4.3,7,1103,5,42.0,IT_software
Master AutoML - Google Cloud - Vertex AI,https://www.udemy.com/course/automlgoogle/,SeaportAi .,3.8,7,1057,13,120.0,IT_software
Oracle 12c database upgrade to 19c using Autoupgrade utility,https://www.udemy.com/course/12c-to-19c-using-autoupgrade-utility/,Lakshmi K,4.5,7,51,5,120.0,IT_software
XML Publisher Reports Master Classes in Oracle Apps R12,https://www.udemy.com/course/xml-publisher-reports-master-classes-in-oracle-apps-r12/,KUNCHAM TPS,4.7,7,412,19,210.0,IT_software
Regular Expressions Masterclass: REGEX Universal 8.5 Hours!,https://www.udemy.com/course/regular-expressions-masterclass/,Scientific Programmer™ Team,3.5,6,1536,46,510.0,IT_software
Securing Swagger API Documentation with an API Key (JWT),https://www.udemy.com/course/securing-swagger-documentation/,Get Arrays,4.0,6,72,43,210.0,IT_software
Complete Ubot Studio Course For Beginners- Quick Fast Method,https://www.udemy.com/course/complete-ubot-studio-course-for-beginners-quick-fast-method/,Sanjay Sharma,4.3,6,49,9,120.0,IT_software
Software Ethical Hacking - Crack Software like A Pro,https://www.udemy.com/course/software-ethical-hacking-crack-software-like-a-pro/,Mr.Isaac Osei Asante,2.8,6,21,12,210.0,IT_software
Mega Web Dev Bootcamp with React Bootstrap5 Redux & REST API,https://www.udemy.com/course/modern-web-development-with-react-bootstrap-redux-rest-api/,Obify Consulting,5.0,6,1015,67,480.0,IT_software
.Net Apps on Azure Virtual Machine Windows & Linux | Docker,https://www.udemy.com/course/net-apps-on-azure-virtual-machine-windows-linux-docker/,Jaleel Ahmed,4.6,6,6884,5,240.0,IT_software
Create Twitter in a Weekend,https://www.udemy.com/course/create-twitter-in-a-weekend/,Khoa Tran,4.5,6,42,25,360.0,IT_software
SAP SuccessFactors Employee Central Payroll Fundamentals,https://www.udemy.com/course/public-transport-management-systems/,Arun Chugha,1.9,6,25,5,2.0,IT_software
Maximo tips Part 3,https://www.udemy.com/course/maximo-tips-experience-of-15-yrs-new-developed-tool-part-3/,Ayman Khoshouey,2.9,6,53,9,60.0,IT_software
Learn Verilog HDL - beginner level,https://www.udemy.com/course/learn-verilog-hdl-beginner-level/,Saylee Bidwai,2.7,6,26,8,150.0,IT_software
Python 3: Beginners Guide to Python Programming,https://www.udemy.com/course/beginners-guide-to-python-3-programming/,Uma Pappu,4.3,6,22,56,600.0,IT_software
C#.net Object Oriented Programming Concepts - Part 1,https://www.udemy.com/course/object-oriented-programming-concepts-part-1/,Sravanthi Venishetty,3.5,6,24,38,210.0,IT_software
Automation and Hyperautomation,https://www.udemy.com/course/automation-and-hyperautomation/,Łukasz Zawada,4.1,6,127,91,600.0,IT_software
Introduction to Microsoft Excel,https://www.udemy.com/course/crux-introduction-to-excel/,Qaisar Ali,4.7,6,16,58,510.0,IT_software
AUTOSAR Memory Stack Fundamentals,https://www.udemy.com/course/autosar-memory-stack-fundamentals/,Aravind P,4.4,6,45,20,210.0,IT_software
WebLogic 12C Administration & Development 1z0-599/133[Part2],https://www.udemy.com/course/weblogic-12c-administration-development-1z0-599133-part2/,Sandip Jha,4.3,6,86,17,420.0,IT_software
Build a Simple Database in MS Access,https://www.udemy.com/course/build-a-simple-database-in-ms-access/,Jeffrey Geyer,4.5,6,17,33,180.0,IT_software
