강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간,category
Truly Master Kubernetes,https://www.udemy.com/course/truly-master-kubernetes/,Nick True,4.4,10,82,132,180.0,software_engineering
How to become a Cloud Engineer with no experience,https://www.udemy.com/course/how-to-become-a-cloud-engineer-in-less-than-6-months/,Joseph Holbrook (The Cloud Tech Guy),4.7,9,2557,16,60.0,software_engineering
Interview coding challenges for SDET(Java),https://www.udemy.com/course/interview-sdet-java/,Beknazar Suranchiyev,4.6,9,61,20,150.0,software_engineering
Practical Cloud Native - Docker and Docker Compose,https://www.udemy.com/course/cloud-native-docker/,Abdennour TOUMI,4.6,9,90,101,240.0,software_engineering
Agile IT Business Analysis Made Comprehensible,https://www.udemy.com/course/agile-ba/,IT Mindfulness Academy,3.4,9,2005,70,270.0,software_engineering
Outlook Desktop Add-ins Development For Beginners,https://www.udemy.com/course/outlook-desktop-add-ins-development-for-beginners/,Angela Nilanthi,4.1,9,683,18,180.0,software_engineering
Extreme Alexa Skills Dev: Mastering Templates and Back-End,https://www.udemy.com/course/extreme-alexa-skills-development-templates-and-back-end/,Matt Pitts,4.4,9,3157,64,300.0,software_engineering
Azure Redis Caching,https://www.udemy.com/course/azure-redis-caching/,Sandeep Soni,4.4,9,59,5,60.0,software_engineering
Develop Your Electrical Circuit Solver in Python,https://www.udemy.com/course/develop-your-electrical-circuit-solver-in-python/,Ossama El Sanharawi,4.5,8,5881,88,510.0,software_engineering
ROS 2 New Features,https://www.udemy.com/course/ros-2-new-features/,Packt Publishing,3.2,8,64,33,180.0,software_engineering
Software Development Leader's Guide,https://www.udemy.com/course/sw-development-leaders-guide/,Mousa Coach,2.9,8,757,14,90.0,software_engineering
Detecting memory leaks in nodejs and V8,https://www.udemy.com/course/detecting-memory-leaks-in-nodejs-and-v8/,Tomasz Janik,4.0,8,69,23,120.0,software_engineering
HMI Panelview 800 Configuring and Programming,https://www.udemy.com/course/hmi_panelview_800_programming/,Dr. Thomas Viviano,4.8,8,25,13,180.0,software_engineering
Create Telegram Bot with PHP,https://www.udemy.com/course/create-telegram-bot-with-php/,IO LEARN,3.4,8,45,10,60.0,software_engineering
Object Oriented C# MasterClass Part 1,https://www.udemy.com/course/object-oriented-csharp-masterclass-part-1/,Manish Narayan,4.8,8,509,57,270.0,software_engineering
"Mastering Design Patterns and Software Design - Swift, iOS",https://www.udemy.com/course/mastering-design-patterns-and-software-design-swift-ios/,El Edtech,4.7,8,67,52,330.0,software_engineering
Python Object Oriented Programming (OOP) With 3  Projects,https://www.udemy.com/course/python-object-orient-programming-oop-with-3-projects/,Vesta Code,3.2,8,26,49,120.0,software_engineering
Getting started with Collections in Java,https://www.udemy.com/course/java-fundamentals-the-collections-framework/,Programming Made Easy,4.4,8,22,13,90.0,software_engineering
Intro to Engineering Models for Software & Web Developers,https://www.udemy.com/course/engineering-models-for-software-and-web-developers/,Ken Krauss,3.6,8,1244,7,90.0,software_engineering
Part B - Networking Projects - Implement TCP/IP Stack in C,https://www.udemy.com/course/tcpipstack_b/,Abhishek CSEPracticals,4.9,8,811,101,480.0,software_engineering
The Complete Data Structures & Algorithms Course in C & Java,https://www.udemy.com/course/complete-dsa-c-java/,Abbass Masri,4.7,7,118,250,1890.0,software_engineering
Data Structures and Algorithms ( DSA Interview Questions ),https://www.udemy.com/course/test-your-data-structures-and-algorithms-skills/,Suresh Kumar Srivastava,3.5,7,115,0,,software_engineering
Data Structures and Algorithms ( DSA Interview Questions ),https://www.udemy.com/course/test-your-data-structures-and-algorithms-skills/,Suresh Kumar Srivastava,3.5,7,115,0,,software_engineering
Python Performance Optimization,https://www.udemy.com/course/python-performance-optimization/,Frank Anemaet,4.3,7,1514,17,36.0,software_engineering
Software Engineering: Programming Fundamentals,https://www.udemy.com/course/software-engineering-programming-fundamentals/,Leon Skinner,3.8,7,88,21,90.0,software_engineering
The Complete MySQL from Scratch: Bootcamp,https://www.udemy.com/course/the-complete-mysql-from-scratch-bootcamp/,Metla Sudha Sekhar,4.4,7,2832,55,480.0,software_engineering
Implement Advanced Virtual Networking,https://www.udemy.com/course/implement-advanced-virtual-networking/,Sandeep Soni,4.2,6,79,8,180.0,software_engineering
Enterprise Application Development Masterclass using Java,https://www.udemy.com/course/enterprise-application-development/,Yasas Sri Wickramasinghe,4.6,6,4004,50,570.0,software_engineering
The Git MCQ practice test,https://www.udemy.com/course/the-git-mcq-practice-test/,WebTech Studies,4.3,6,1478,0,,software_engineering
The cloud architect's guide to CloudFront,https://www.udemy.com/course/the-cloud-architects-guide-to-cloudfront/,Tamás Sallai,3.6,6,32,13,90.0,software_engineering
"Create Backend using Node JS, Express And Mongo DB",https://www.udemy.com/course/create-backend-using-node-js-express-and-mongo-db/,Sagar Tyagi,4.5,6,59,17,150.0,software_engineering
Zero to ROS,https://www.udemy.com/course/school-of-ros-zero-to-ros/,Tiziano Fiorenzani,4.6,6,51,45,180.0,software_engineering
Quantum Computing Essentials 2,https://www.udemy.com/course/quantum-computing-essentials-2/,Abhinav Raj,4.9,6,13,13,90.0,software_engineering
Unified Modeling Language[UML] from Beginner to Advance,https://www.udemy.com/course/unified-modeling-languageuml-from-beginner-to-advance/,Manik Soni,3.5,6,30,22,120.0,software_engineering
Technical Interview Skills,https://www.udemy.com/course/technical-interview-skills/,Gulab Chand Tejwani,3.4,5,154,0,,software_engineering
Real World Spark 2 - Jupyter Python Spark Core,https://www.udemy.com/course/real-world-spark-2-jupyter-python-spark-core/,Toyin Akin,3.4,5,120,19,180.0,software_engineering
Control a LED Matrix via web interface with Arduino ESP32,https://www.udemy.com/course/control-a-led-matrix-via-web-interface-with-arduino-esp32/,Markus Edenhauser,4.0,5,207,28,150.0,software_engineering
Clean Code: Skyrocket Your Programming Career in 7 Days,https://www.udemy.com/course/software-practices-and-writing-clean-code/,Devsmanship Courses,4.1,5,40,46,180.0,software_engineering
Python Technical Interview Questions: The Ultimate Course,https://www.udemy.com/course/python-interview/,Martin Yanev,5.0,5,1137,95,810.0,software_engineering
Manage Azure Subscriptions - Microsoft Azure Administrator,https://www.udemy.com/course/manage-azure-subscriptions-microsoft-azure-administrator/,Sandeep Soni,3.5,5,40,6,90.0,software_engineering
"Python Chatbot Bootcamp w/ Pandas, NumPy and SciKit",https://www.udemy.com/course/python-chatbot-bootcamp-w-pandas-numpy-and-scikit/,Mammoth Interactive,4.6,5,77,33,360.0,software_engineering
"Mock Interviews from Microsoft, Facebook and Goldman Sachs",https://www.udemy.com/course/mock-interviews-from-microsoft-facebook-and-goldman-sachs/,Kaveh Khorram,3.4,5,124,9,120.0,software_engineering
Master Class: Requirements Engineering for Cursed Newbs,https://www.udemy.com/course/master-class-requirements-engineering-for-cursed-newbs/,A. J. Smith,4.1,5,50,5,150.0,software_engineering
SERVICENOW  -  Deltas and Micros (See Description),https://www.udemy.com/course/servicenow-deltas-and-micros-see-description/,NOWADMIN Servicenow Specialist,3.2,5,15,0,,software_engineering
What is AWS CDK and how to build a platform with it,https://www.udemy.com/course/what-is-aws-cdk-and-how-to-build-a-platform-with-it/,Martin Müller,3.5,5,65,27,150.0,software_engineering
Python 3000: Cartesian Planes & Plotting,https://www.udemy.com/course/introduction-to-turtle-graphics/,Randall Nagy,4.3,5,148,34,240.0,software_engineering
Frequently made errors in PLC programming,https://www.udemy.com/course/frequently-made-errors-in-plc-programming/,Hans-Georg Kornmann,4.2,5,48,7,44.0,software_engineering
Refactoring : The basics and more,https://www.udemy.com/course/refactoring-the-basics-and-more/,Programming Made Easy,4.3,5,71,12,60.0,software_engineering
Object Oriented Programming Using JAVA,https://www.udemy.com/course/object-oriented-programming-using-java/,Osama Hassan,4.1,5,95,43,330.0,software_engineering
Master Parallel Computing and Multithreading in Java,https://www.udemy.com/course/master-parallel-computing-and-multithreading-in-java/,James Cutajar,4.4,5,125,49,360.0,software_engineering
Managing Data in Azure SQL Database,https://www.udemy.com/course/managing-data-in-azure-sql-database/,Sandeep Soni,3.5,5,49,10,300.0,software_engineering
Project Problems,https://www.udemy.com/course/project-problems/,Manus MacManus,4.1,4,6,9,60.0,software_engineering
Technical Java Interview Prep for IT professionals,https://www.udemy.com/course/technical-java-interview-prep-for-it-professionals/,Benji Bogush,5.0,4,2223,56,690.0,software_engineering
Real World Spark 2 - Interactive Python pyspark Core,https://www.udemy.com/course/real-world-spark-2-interactive-python-pyspark-core/,Toyin Akin,3.0,4,146,21,180.0,software_engineering
PSM II Scrum Master Certification+Agile Project Management,https://www.udemy.com/course/agile-scrum-certification-psm-2/,Paul Ashun,4.8,4,1030,51,120.0,software_engineering
Building a Scalable Serverless Microservice REST Data API,https://www.udemy.com/course/building-a-scalable-serverless-microservice-rest-data-api/,Packt Publishing,3.9,4,70,23,180.0,software_engineering
Amazon Echo Development Basics,https://www.udemy.com/course/amazon-echo-development-basics/,Wesley Lorenzini,4.2,4,40,20,34.0,software_engineering
Build First Blockchain Application with Hyperldger,https://www.udemy.com/course/build-first-blockchain-application-with-hyperldger/,Xcourse Team,3.6,4,59,14,210.0,software_engineering
Developmental flow in Agile-Scrum Projects,https://www.udemy.com/course/case-study-agile-applications-development/,Kommisetty. Suresh Kumar,3.6,4,16,16,60.0,software_engineering
Modern Java Web Applications with Spring Boot 2.x,https://www.udemy.com/course/modern-java-web-applications-with-spring-boot-2x/,Packt Publishing,3.9,4,69,48,390.0,software_engineering
O Level Computer Certification Course,https://www.udemy.com/course/o-level-computer-certification-course/,Surya Narayan Moharana,3.7,4,22,58,330.0,software_engineering
Crypto Ticker with Arduino ESP32/ESP8266,https://www.udemy.com/course/crypto-ticker-with-arduino/,Markus Edenhauser,4.2,4,103,18,90.0,software_engineering
SOLID Principles of Object Oriented Design,https://www.udemy.com/course/solid-principles-of-object-oriented-design-q/,Programming Made Easy,4.6,4,26,11,60.0,software_engineering
AVR ATMEL + GSM + GPS. Security alarm using  SMS messages.,https://www.udemy.com/course/alarm-system-using-the-gsm-network-and-sms-messages/,Oleksandr Aleshchenko,3.3,4,34,14,60.0,software_engineering
PowerShell Core Recipes,https://www.udemy.com/course/powershell-core-recipes/,Packt Publishing,4.1,4,60,29,120.0,software_engineering
Develop Discord Bots in NodeJS,https://www.udemy.com/course/discord-bot-development-from-scratch/,Pasindu Ranasinghe,5.0,4,12,10,120.0,software_engineering
USSD Application Development,https://www.udemy.com/course/ussd-application-development/,Madalitso Nyemba,2.6,4,20,10,60.0,software_engineering
Design Patterns In Objective C iOS Programming for Projects,https://www.udemy.com/course/design-patterns-through-objective-c/,Suresh Kumar Srivastava,3.4,4,63,90,420.0,software_engineering
Apache Camel with Springboot Masterclass,https://www.udemy.com/course/apache-camel-with-springboot-masterclass/,Decoded Bytes,4.3,4,25,35,210.0,software_engineering
Getting started with DApps (Create decentralized apps),https://www.udemy.com/course/getting-started-with-dapps-create-decentralized-apps/,Programming Made Easy,5.0,4,38,9,60.0,software_engineering
Learn LabView from Scratch A-Z in 30 days,https://www.udemy.com/course/learn-labview-from-scratch-a-z-in-30-days/,Ahrian Hedayati,3.0,3,26,45,210.0,software_engineering
Operating System Concepts for Students,https://www.udemy.com/course/operating-system-concepts-for-students/,Anıl Emre Özçelik,4.5,3,492,8,60.0,software_engineering
Learn to scrape websites in Python in 3 hours,https://www.udemy.com/course/scrape-websites-airbnb/,Matt Blank,4.8,3,21,32,180.0,software_engineering
Building APIs doing TDD in Node and Typescript (and Jest),https://www.udemy.com/course/building-apis-doing-tdd-in-node-and-typescript-and-jest/,Josep Mir,4.2,3,42,13,240.0,software_engineering
Apache Airflow on Linux - VM: Oracle Cloud Infrastructure,https://www.udemy.com/course/apache-airflow-on-linux-vm-oracle-cloud-infrastructure/,"Guha Rajan M., B.Engg, MBA, PMP",2.9,3,12,46,240.0,software_engineering
Full-Stack Web Applications with Firebase,https://www.udemy.com/course/full-stack-web-applications-with-firebase/,Eric Wallen,4.4,3,29,29,240.0,software_engineering
Advanced Data Structures and Algorithms in C ( DSA ),https://www.udemy.com/course/data-structures-and-algorithms-in-c-2/,Deepali Srivastava,4.8,3,157,67,420.0,software_engineering
Part B - Network Protocol Development in C ( from Scratch ),https://www.udemy.com/course/nw_proto_dev_partb/,Abhishek CSEPracticals,5.0,3,231,59,480.0,software_engineering
Algorithms in Python : Design Techniques And Approach,https://www.udemy.com/course/algorithms-in-python-design-techniques/,Basics Strong,4.6,3,121,158,1050.0,software_engineering
Oracle Cloud Fundamentals Bootcamp,https://www.udemy.com/course/oracle-cloud-fundamentals-bootcamp/,Anil Bajpai,5.0,3,111,31,180.0,software_engineering
"An introduction to JDBC, JNDI and Spring JDBC with Tomcat",https://www.udemy.com/course/an-introduction-to-jdbc-jndi-and-spring-jdbc-with-tomcat/,Nicolaas Kock,5.0,3,14,28,210.0,software_engineering
"Python 4000: The Software Creation Process (""Gig Success"")",https://www.udemy.com/course/python-4000-gig-success/,Randall Nagy,4.0,3,569,12,60.0,software_engineering
Basics of electronics. AVR microcontrollers.,https://www.udemy.com/course/avr-microcontrollers-c-language-from-zero/,Oleksandr Aleshchenko,4.5,3,31,34,150.0,software_engineering
Introduction to TDD in Node and Typescript (and Jest),https://www.udemy.com/course/introduction-to-tdd-in-node-and-typescript/,Josep Mir,3.6,3,1034,11,150.0,software_engineering
HVAC Control Drawings,https://www.udemy.com/course/hvac-control-drawings/,훈상 (Hoon-Sang) 윤 (Yun),3.8,3,51,8,120.0,software_engineering
Python Gui Development Using Eel,https://www.udemy.com/course/pythoneel/,Roni Das,2.7,2,10,5,240.0,software_engineering
Integrating d3.js with React,https://www.udemy.com/course/integrating-d3js-with-react/,Eli Elad Elrom,3.9,2,15,64,1050.0,software_engineering
Spring Boot Autoconfiguration,https://www.udemy.com/course/spring-boot-autoconfiguration/,Abdelkader Mazan,5.0,2,15,7,60.0,software_engineering
ReactJS: Validate your technical interview,https://www.udemy.com/course/reactjs-validate-technical-interview/,mohammed ELHALOUI,3.3,2,34,0,,software_engineering
AntiPatterns : Software Development AntiPatterns for Project,https://www.udemy.com/course/software-development-antipatterns/,Suresh Kumar Srivastava,2.7,2,55,13,38.0,software_engineering
Multithreading and Concurrency explained in Java,https://www.udemy.com/course/multithreading-and-concurrency-explained-in-java/,Oubelque Khalid,5.0,2,13,26,210.0,software_engineering
Software Engineering for Data Scientists and Programmers,https://www.udemy.com/course/software-engineering-course/,The Click Reader,5.0,2,581,12,90.0,software_engineering
Network Automation with Python Programming in 2 Hours,https://www.udemy.com/course/network-automation-with-python-programming-in-2-hours/,Ahmet Kayhan Şeker,4.1,2,15,22,120.0,software_engineering
React native and React web: Sharing all business code,https://www.udemy.com/course/sharing-all-business-code-between-react-native-and-react-web/,Ngoc-Thanh NGUYEN,2.5,2,9,20,390.0,software_engineering
Python 4000: Drawing & GUI Frameworks,https://www.udemy.com/course/more-turtle-graphics/,Randall Nagy,3.9,2,26,26,180.0,software_engineering
Learn Dynamic Programming Essentials,https://www.udemy.com/course/coding-interview-questions-part-2/,Vivek Kumar,3.1,2,55,15,210.0,software_engineering
"WebDev: Cool Parts with HTML5, JavaScript ES6 & CryptoJS",https://www.udemy.com/course/webdev-cool-parts/,Ireneusz Erik Owsiak,3.6,2,88,52,540.0,software_engineering
Career in Software Development and Product Management,https://www.udemy.com/course/careers-in-software-development-and-product-management/,ChampAmerica Academy,5.0,2,7,14,60.0,software_engineering
Master Software Architecture with SOLID Principles In 5 Step,https://www.udemy.com/course/master-solid-principles-in-5-steps-be-a-better-programmer/,T2C T2C,4.0,2,18,47,120.0,software_engineering
Building APIs doing Outside-In TDD in Node and Typescript,https://www.udemy.com/course/building-apis-doing-outside-in-tdd-in-node-and-typescript/,Josep Mir,5.0,2,32,21,330.0,software_engineering
"ESP8266: IoT Electronics, Programing & Eagle PCB Design",https://www.udemy.com/course/esp8266-iot-electronics-programing-eagle-pcb-design/,WireLabs Embedded Engineering,4.8,2,19,87,630.0,software_engineering
Blockchain: zero - Hero : Learn How To Build Your own Crypto,https://www.udemy.com/course/blockchain-zero-hero-learn-how-to-build-your-own-crypto/,Take the Knowledge,2.0,2,14,9,90.0,software_engineering
Blockchain: zero - Hero : Learn How To Build Your own Crypto,https://www.udemy.com/course/blockchain-zero-hero-learn-how-to-build-your-own-crypto/,Take the Knowledge,2.0,2,14,9,90.0,software_engineering
Ultimate Flow Blockchain Developer Bootcamp,https://www.udemy.com/course/flowblockchain/,Patrick Sweetman,1.0,1,12,5,90.0,software_engineering
Recursion Masterclass from Beginner to Advance level in C++,https://www.udemy.com/course/master-the-recursion-from-beginner-to-advance-level/,Amit Rai,5.0,1,168,29,270.0,software_engineering
Bolt - A must have devops tool form puppet,https://www.udemy.com/course/bolt-a-must-have-devops-tool-form-puppet/,Szabó Dániel Ernő,1.0,1,7,16,90.0,software_engineering
Object Oriented C# MasterClass Part 2,https://www.udemy.com/course/object-oriented-csharp-masterclass-part-2/,Manish Narayan,4.0,1,122,40,150.0,software_engineering
Basic Blockchain Quiz,https://www.udemy.com/course/basic-blockchain-quiz-n/,Vivek Sisodiya,5.0,1,4,0,,software_engineering
FastAPI | Build a Complete API from Scratch (Python),https://www.udemy.com/course/build-a-complete-api-using-fastapi/,Mustafa Alawi,3.5,1,5,28,120.0,software_engineering
Cracking Coding Interview & Algorithm Design in Swift (2021),https://www.udemy.com/course/cracking-coding-interview-algorithm-design-in-swift-2020/,DevTechie Inc,3.5,1,18,11,210.0,software_engineering
Agile for Software Development,https://www.udemy.com/course/agile-from-mindset-to-mastery/,Mousa Coach,4.0,1,76,19,120.0,software_engineering
DevOps With Linux : A Primer,https://www.udemy.com/course/devops-with-linux-a-primer/,Eduonix Learning Solutions,4.5,1,14,37,150.0,software_engineering
Successful Software Development in Big Corporations,https://www.udemy.com/course/successful-software-development-in-big-corporations/,Anton Afanasjew,5.0,1,3,29,720.0,software_engineering
Introduction to Internet Of Things with Arduino,https://www.udemy.com/course/introduction-to-internet-of-things-with-arduino/,Eduonix Learning Solutions,4.0,1,36,9,120.0,software_engineering
Siemens PLC Step7 WinCC English,https://www.udemy.com/course/siemens-plc-step7-wincc-english/,Artur Colombo,1.5,1,12,115,1080.0,software_engineering
Agile Acceptance Test Simplified,https://www.udemy.com/course/acceptancetestusingfit/,Seema Pradhan,5.0,1,27,31,240.0,software_engineering
Real World Spark 2 - ScalaIDE Spark Core 2 Developer,https://www.udemy.com/course/real-world-spark-2-scalaide-spark-core-developer/,Toyin Akin,4.0,1,100,22,210.0,software_engineering
"AWS DevOps - Build dynamic Website using S3,Lambda and CDN",https://www.udemy.com/course/aws-devops-build-dynamic-website-using-s3lambda-and-cdn/,Adeel Javed,4.5,1,6,9,60.0,software_engineering
C# Coding Interview Problems Masterclass,https://www.udemy.com/course/c-coding-interview-problems-masterclass/,Robert Gioia,1.0,1,135,61,930.0,software_engineering
Selenium | C# - Beginners crash course,https://www.udemy.com/course/selenium-beginners-crash-course/,Jordan Mace,1.0,1,5,13,60.0,software_engineering
Classic Coding Algorithms: Searching and Sorting,https://www.udemy.com/course/classic-coding-algorithms-searching-and-sorting/,Edaqa Mortoray,5.0,1,1,31,120.0,software_engineering
Learn VBA Macros,https://www.udemy.com/course/learn-vba-macros/,Akesh Dhiman,2.0,1,20,49,150.0,software_engineering
Atmel AVR microcontrollers connection to any displays.,https://www.udemy.com/course/displays-and-microcontrollers-led-lcd-matrix-displays/,Oleksandr Aleshchenko,5.0,1,29,16,90.0,software_engineering
Beginner to Advanced – Solidity Blockchain Development,https://www.udemy.com/course/beginner-to-advanced-solidity-blockchain-development/,Donald Lee,1.0,1,6,44,300.0,software_engineering
Data Structures and Algorithms MCQ Solving Techniques,https://www.udemy.com/course/data-structures-and-algorithms-mcq-solving-techniques/,Santanu Modak,5.0,1,8,31,180.0,software_engineering
Path Finding Algorithms With JavaScript,https://www.udemy.com/course/path-finding-javascript/,Tudor Todorescu,5.0,1,2,14,90.0,software_engineering
C programming Masters Toolkit: Design Pattern for Clean Code,https://www.udemy.com/course/c-programming-masters-toolkit-design-pattern-for-clean-code/,Bejoy Sarnakar,3.0,1,11,16,60.0,software_engineering
"RPA# Advanced UiPath skills with Orchestrator,Build 3 Robots",https://www.udemy.com/course/rpa-uipath-orchestrator-robots/,Giresse Keto,5.0,1,22,86,420.0,software_engineering
System Design - Creating a functional design,https://www.udemy.com/course/system-functional-design/,Akshat Verma,0.0,0,2,7,120.0,software_engineering
Product Development Certification practice exams,https://www.udemy.com/course/product-development-certification/,Fast Growth Tutorials,0.0,0,0,0,,software_engineering
Semantic Image Search using CLIP,https://www.udemy.com/course/semantic-image-search-using-clip/,Evergreen Technologies,0.0,0,2,7,60.0,software_engineering
Deploying  Daprized Microservices Apps to  Kubernetes,https://www.udemy.com/course/deploying-daprized-microservices-apps-to-kubernetes/,F. Frank Ozz,0.0,0,5,24,180.0,software_engineering
LeetCode Solutions using Algorithms and Data Structure in C#,https://www.udemy.com/course/leetcode-solutions-using-algorithms-and-data-structure-in-c/,Harshit Gindra,0.0,0,1391,59,600.0,software_engineering
Tkinter Python GUI for Image GPS Detection with Google Maps,https://www.udemy.com/course/tkinter-python-gui-for-image-gps-detection-with-google-maps/,Zlatko Lazarevski,0.0,0,13,15,90.0,software_engineering
Tkinter Python GUI for Image GPS Detection with Google Maps,https://www.udemy.com/course/tkinter-python-gui-for-image-gps-detection-with-google-maps/,Zlatko Lazarevski,0.0,0,13,15,90.0,software_engineering
Tkinter | Create a Cryptocurrency Desktop App,https://www.udemy.com/course/create-a-cryptocurrency-desktop-app-using-python/,Mustafa Alawi,0.0,0,4,21,60.0,software_engineering
The Complete RESTful APIs with Python Course,https://www.udemy.com/course/restful-api/,Martin Yanev,0.0,0,1023,54,540.0,software_engineering
PaaS Development questions,https://www.udemy.com/course/paas-development-questions/,lakshmana Rao netheti,0.0,0,0,0,,software_engineering
The Tkinter GUI Games course : Build 5 mind blowing games,https://www.udemy.com/course/the-tkinter-gui-games-course-build-5-mind-blowing-games/,Gasmi Haithem,0.0,0,19,33,180.0,software_engineering
Become Business Analyst,https://www.udemy.com/course/become-business-analyst/,EasyShiksha Learning,0.0,0,0,6,120.0,software_engineering
RabbitMQ: The Videocourse,https://www.udemy.com/course/rabbitmq-the-videocourse/,Pedro Planas,0.0,0,0,18,60.0,software_engineering
UiPath Tutorial to become a RPA Developer,https://www.udemy.com/course/detailed-uipath-tutorial-to-become-a-rpa-developer/,Levent Kurt,0.0,0,29,156,450.0,software_engineering
Data Structures 2022 Clearly Explained Beginner to Advanced,https://www.udemy.com/course/data-structures-2022-clearly-explained-beginner-to-advanced/,Tyler Reed,0.0,0,10,74,360.0,software_engineering
Fixing Memory Bugs in C,https://www.udemy.com/course/fixing-memory-bugs-in-c/,George Jones,0.0,0,4,9,90.0,software_engineering
Mastering the Unix Command-line with Bash,https://www.udemy.com/course/mastering-the-unix-shell/,Razvan Ludosanu,0.0,0,2,40,120.0,software_engineering
Java Swing | Build a Calculator,https://www.udemy.com/course/java-build-a-calculator/,Mustafa Alawi,0.0,0,0,20,60.0,software_engineering
Computer Science [101] - Procedural Programming C++,https://www.udemy.com/course/computer-science-101-procedural-programming-c/,Nick Kotenberg,0.0,0,19,57,270.0,software_engineering
Python Programming for Interviews,https://www.udemy.com/course/coding-interviews-frequently-asked-questions/,Vivek Kumar Singh,0.0,0,0,12,60.0,software_engineering
Kubernetes - The definitive guide,https://www.udemy.com/course/kubernetes-the-definitive-guide/,Szabó Dániel Ernő,0.0,0,3,14,90.0,software_engineering
Implement and Manage Azure Storage,https://www.udemy.com/course/implement-and-manage-azure-storage/,Sandeep Soni,0.0,0,24,12,240.0,software_engineering
Design Patterns With Spring WebFlux,https://www.udemy.com/course/spring-webflux-patterns/,Vinoth Selvaraj,0.0,0,82,105,510.0,software_engineering
From Intermediate to professional - advanced python part 1,https://www.udemy.com/course/advanced-python-programming-part-1/,Ahmad Mohammad,0.0,0,6,13,34.0,software_engineering
R Programming Data Structures using RStudio Cloud,https://www.udemy.com/course/r-programming-data-structures-using-rstudio-cloud/,Yogita Desai,0.0,0,0,7,60.0,software_engineering
RSlogix PLC5 and SLC500 Training. The Basics.,https://www.udemy.com/course/rslogix-plc5-and-slc500-training-the-basics/,Jeff Sharman,0.0,0,13,27,180.0,software_engineering
Python 5000: Advanced Techniques,https://www.udemy.com/course/turtle-graphics-modeling-simulation/,Randall Nagy,0.0,0,33,25,180.0,software_engineering
Java Problems For Job Interview,https://www.udemy.com/course/java-challenges-for-job-interview/,Mustafa Alawi,0.0,0,0,9,60.0,software_engineering
Embedded Systems Interview questions,https://www.udemy.com/course/embedded-systems-interview-questions/,Ali Aljumaili,0.0,0,2,0,,software_engineering
Create Movie API Using PHP,https://www.udemy.com/course/create-movie-api-using-php/,Mustafa Alawi,0.0,0,2,25,150.0,software_engineering
PHP | Build API From Scratch,https://www.udemy.com/course/php-build-api-from-scratch/,Mustafa Alawi,0.0,0,1,27,150.0,software_engineering
"HackerRank Solutions using Algorithms, Data Structure in C#",https://www.udemy.com/course/hackerrank-solutions-using-algorithms-data-structure-in-c/,Harshit Gindra,0.0,0,1623,6,60.0,software_engineering
Build Chatbot Using Artificial Intelligence and Python,https://www.udemy.com/course/build-chatbot-using-artificial-intelligence-and-python/,Mustafa Alawi,0.0,0,1,29,150.0,software_engineering
Dealing with Data Structures,https://www.udemy.com/course/dealing-with-data-structures/,Jimsha Malayil,0.0,0,5,39,300.0,software_engineering
Popular Algorithms Coding Interview Questions,https://www.udemy.com/course/popular-algorithms-coding-interview-questions/,Md. A. Barik,0.0,0,1010,11,150.0,software_engineering
Master course to take before learning any CAD software,https://www.udemy.com/course/before-any-cad-software/,Prashant Pandya,0.0,0,5,14,120.0,software_engineering
Electrical Circuit Analysis and Simulation in Matlab,https://www.udemy.com/course/electrical-circuit-analysis-and-simulation-in-matlab/,Hossein Tootoonchy,0.0,0,12,7,90.0,software_engineering
Windows Services with real time examples for 2021,https://www.udemy.com/course/learn-crucial-concepts/,Master Cloud Academy,0.0,0,0,7,35.0,software_engineering
Effortless Dependency Injection for  Java Developers Course,https://www.udemy.com/course/effortless-dependency-injection-for-java-developers-course/,Luqman Saeed,0.0,0,25,62,270.0,software_engineering
Best Algorithms and Data Structures Interview Questions !,https://www.udemy.com/course/best-algorithms-and-data-structures-interview-questions/,Aman Gupta,0.0,0,1,0,,software_engineering
"""Big O notation"" Data Structures and Algorithms- 2021 Update",https://www.udemy.com/course/big-o-notation-data-structures-and-algorithms/,RH Khan,0.0,0,2,5,90.0,software_engineering
CI/CD with Oracle Visual Builder Studio,https://www.udemy.com/course/oracle-visual-builder-studio/,Ankur Jain,0.0,0,5,21,300.0,software_engineering
RESTful Web Services with Spring Framework - A quick start,https://www.udemy.com/course/restful-web-services-with-spring-framework-a-quick-start/,Sergey Kargopolov,4.5,3370,44239,35,180.0,software_engineering
Visual Paradigm Essential,https://www.udemy.com/course/visual-paradigm-essential/,Visual Paradigm,4.4,3089,56441,26,300.0,software_engineering
Learn Python: Build a Virtual Assistant,https://www.udemy.com/course/learn-python-build-a-virtual-assistant-in-python/,Adam Eubanks,4.2,2544,93103,23,60.0,software_engineering
MATLAB/Simulink for the Absolute Beginner,https://www.udemy.com/course/matlabsimulink-for-the-absolute-beginner/,"Dr. Ryan Ahmed, Ph.D., MBA",4.4,1770,28599,7,60.0,software_engineering
SDLC models:basics for beginners,https://www.udemy.com/course/sdlc-models/,Naveen Kumar A,3.6,1568,14607,9,32.0,software_engineering
Python Programming Bootcamp  (2019),https://www.udemy.com/course/learn-python-programming-and-cryptocurrency-data-analysis/,Bordeianu Adrian,3.8,1413,43507,76,180.0,software_engineering
Data Structure - Part I,https://www.udemy.com/course/data-structures-part-1-lognacademy/,Log(n) Academy,3.9,1133,46127,31,330.0,software_engineering
