강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간,category
Splunk 7 Essentials,https://www.udemy.com/course/splunk-7-essentials/,Packt Publishing,3.3,10,70,48,150.0,DataBase
"SQL Server Developer : Using SQL Server, TSQL and Power BI",https://www.udemy.com/course/sql-server-power-bi/,Gary Cowan,3.9,10,809,37,90.0,DataBase
Machine Learning Projects with Java,https://www.udemy.com/course/machine-learning-projects-with-java/,Packt Publishing,3.3,10,68,24,120.0,DataBase
Complex Calculations in FileMaker,https://www.udemy.com/course/complex-calculations-in-filemaker/,John Mark Osborne,4.7,10,49,57,450.0,DataBase
Hadoop 3 Big Data Processing Hands On [Intermediate Level],https://www.udemy.com/course/hadoop3-bigdata/,Up Degree,4.2,9,68,43,390.0,DataBase
Learn CouchDB- A Beginner to Advanced Guide,https://www.udemy.com/course/learn-couchdb-a-beginner-to-advanced-guide/,Techno Crats,3.2,9,246,57,240.0,DataBase
Create Android&iOS apps using Unity and Firebase Database,https://www.udemy.com/course/learn-firebase-database-using-unity/,Brinis Hamza,3.4,9,69,26,150.0,DataBase
Exam 70-761: Query data with advanced Transact-SQL Component,https://www.udemy.com/course/exam-70-761-query-data-with-advanced-transact-sql-component/,Vandana Soni,4.4,9,37,23,300.0,DataBase
Joining Data and using Triggers in PostgreSQL,https://www.udemy.com/course/joining-data-and-using-triggers-in-postgresql/,Bluelime Learning Solutions,3.7,9,2282,39,240.0,DataBase
Learning Tableau 10.x,https://www.udemy.com/course/learning-tableau-10x/,Packt Publishing,4.6,9,48,46,330.0,DataBase
WinOps – Continuous Delivery with Azure,https://www.udemy.com/course/winops-continuous-delivery-with-azure/,Packt Publishing,3.7,9,154,26,300.0,DataBase
Apache Hadoop Essential Training,https://www.udemy.com/course/apache-hadoop-essential-training/,QScutter Tutorials,3.4,9,354,19,270.0,DataBase
Introduction to SQL and MySQL: For Complete Beginners,https://www.udemy.com/course/introduction-to-sql-and-mysql/,AcroTop Demy,4.9,9,84,40,270.0,DataBase
Linux Security Masterclass: 2-in-1,https://www.udemy.com/course/linux-security-masterclass-2-in-1/,Packt Publishing,3.9,9,164,75,360.0,DataBase
Learn JavaScript and JQuery  from Scratch,https://www.udemy.com/course/learn-javascript-and-jquery-from-scratch/,247 Learning,3.7,9,346,26,180.0,DataBase
Applied Data Visualization with R and ggplot2,https://www.udemy.com/course/applied-data-visualization-with-r-and-ggplot2/,Packt Publishing,3.9,9,51,26,150.0,DataBase
Apache Kafka Concepts - For the Absolute Beginner,https://www.udemy.com/course/apacke-kafka-concepts-for-the-absolute-beginner/,Interview Grid,4.3,9,43,35,180.0,DataBase
SQL Fundamentals for Business Intelligence,https://www.udemy.com/course/sql-fundamentals-for-business-intelligence/,Packt Publishing,4.0,9,57,16,120.0,DataBase
AWS S3 - Be the best,https://www.udemy.com/course/aws-s3-be-the-best/,Shahed Kazi,4.2,9,83,77,240.0,DataBase
Oracle Fusion Data Conversion/Migration Automation with ATP,https://www.udemy.com/course/fusion-technical-data-migration-automation-with-oracle-atp/,Team sharpenskill.com,4.5,9,107,76,510.0,DataBase
R Data Analysis - Time-Series and Social Media,https://www.udemy.com/course/r-data-analysis-time-series-and-social-media/,Packt Publishing,3.2,9,68,35,150.0,DataBase
Matplotlib for Python Developers,https://www.udemy.com/course/matplotlib-for-python-developers/,Packt Publishing,4.3,9,51,24,180.0,DataBase
Hands-On with Kubernetes: 2-in-1,https://www.udemy.com/course/hands-on-with-kubernetes-2-in-1/,Packt Publishing,3.9,8,101,33,240.0,DataBase
Kubernetes for Microservices and Managing Distributed Apps,https://www.udemy.com/course/kubernetes-for-microservices-and-managing-distributed-apps/,Packt Publishing,3.5,8,77,72,480.0,DataBase
Oracle Cloud Gen 2: Database Cloud,https://www.udemy.com/course/oracle-cloud-infrastructure-database-service/,Vedvistara Technologies,3.8,8,93,26,120.0,DataBase
PostgreSQL Basic Queries And Integration With Spring Boot,https://www.udemy.com/course/postgresql-basic-queries-and-integration-full-stack-with-spring-boot/,Senol Atac,3.8,8,85,33,180.0,DataBase
Complete SQL Bootcamp using PostgreSQL.,https://www.udemy.com/course/complete-sql-bootcamp-using-postgresql-mysql-sql-server/,Gaurav Chauhan,4.2,8,505,84,360.0,DataBase
The Ultimate Apache HBase Training Course: All In One,https://www.udemy.com/course/the-ultimate-apache-hbase-training-course-all-in-one/,Michael Prewett,5.0,8,22,32,210.0,DataBase
The Ultimate Oracle SQL Training Course: All In One,https://www.udemy.com/course/the-ultimate-oracle-sql-training-course-all-in-one/,Marty Fleming,5.0,8,9,64,180.0,DataBase
SQL  : Solve real-world data problems with SQL Queries,https://www.udemy.com/course/sql-solve-real-world-data-problems-with-sql-queries/,Bluelime Learning Solutions,4.3,8,266,24,120.0,DataBase
MySQL: A beginner's guide to MySQL,https://www.udemy.com/course/mysql-a-beginners-guide-to-mysql/,Trevor Page,4.4,8,92,42,600.0,DataBase
Practice Test on Exam DP-203 : Data Engineering in Azure,https://www.udemy.com/course/practice-test-on-exam-dp-203-data-engineering-in-azure/,Amit Navgire,3.6,8,41,0,,DataBase
Microsoft SQL Database  Server Functions,https://www.udemy.com/course/microsoft-sql-database-server-functions/,Bluelime Learning Solutions,4.1,8,2060,21,120.0,DataBase
Introduction to Azure Database for MySQL for Beginners,https://www.udemy.com/course/azure-database-mysql/,Artemakis Artemiou,4.5,8,37,28,180.0,DataBase
Data Management for Beginners - Main Principles,https://www.udemy.com/course/introduction-to-data-management-for-beginners/,Artemakis Artemiou,4.3,8,28,39,120.0,DataBase
Securing Applications on the Cloud,https://www.udemy.com/course/securing-applications-on-the-cloud/,Packt Publishing,3.6,7,97,21,120.0,DataBase
How to Extract Data from Multiple  Oracle Tables Using SQL,https://www.udemy.com/course/how-to-extract-data-from-multiple-oracle-tables-using-sql/,Bluelime Learning Solutions,3.6,7,1118,18,120.0,DataBase
SQL Mastery For Data Science,https://www.udemy.com/course/sql-mastery-for-data-science/,Joseph M.,4.6,7,907,14,60.0,DataBase
LEARNING PATH: Docker: Dockerization with Docker,https://www.udemy.com/course/learning-path-docker-dockerization-with-docker/,Packt Publishing,4.0,7,39,30,180.0,DataBase
Oracle Relational Database Management Systems,https://www.udemy.com/course/structured-data-handling-using-sql-for-accountants/,Osama Hassan,4.8,7,2094,42,360.0,DataBase
"Practical T-SQL: 300+ quizzes;165 hands-on, useful exercises",https://www.udemy.com/course/querying-microsoft-sql-server-the-essentials-skills/,Samuel Osei-Tutu,3.9,7,71,174,1080.0,DataBase
Full Oracle SQL tutorials with practical exercises,https://www.udemy.com/course/full-oracle-sql-tutorials-with-practical-exercises/,Benjamin Mwema,4.6,7,35,81,600.0,DataBase
Microsoft Power BI Online,https://www.udemy.com/course/microsoft-power-bi-online/,Packt Publishing,4.5,7,37,8,60.0,DataBase
AWS Application Architecture and Management,https://www.udemy.com/course/aws-application-architecture-and-management/,Packt Publishing,3.9,7,43,21,120.0,DataBase
How to build SQL Queries with Logical and SET Operator,https://www.udemy.com/course/how-to-build-sql-queries-with-logical-and-set-operator/,Bluelime Learning Solutions,4.4,7,1273,23,90.0,DataBase
Database design for beginners : Microsoft SQL Server  | SSMS,https://www.udemy.com/course/database-design-for-beginners-microsoft-sql-server-ssms/,Bluelime Learning Solutions,4.4,7,1335,14,120.0,DataBase
Programming using Julia,https://www.udemy.com/course/julia-solutions/,Packt Publishing,3.1,7,61,37,180.0,DataBase
Introduction to Microsoft SQL Server Databases,https://www.udemy.com/course/introduction-to-sql-server-databases/,Baya Dewald,3.7,7,178,10,90.0,DataBase
Databases & SQL - Introduction Course for Oracle SQL,https://www.udemy.com/course/sql-introduction-course-for-oracle/,Matei Dogeanu,5.0,7,19,28,150.0,DataBase
Coding to analyze and visualize data: a class of examples​,https://www.udemy.com/course/dataanalysis/,Mammoth Interactive,4.1,7,165,94,1860.0,DataBase
Software Developer Interview Guide: Must Know SQL Questions,https://www.udemy.com/course/software-developer-interview-guide-must-know-sql-questions/,Mammoth Interactive,4.5,7,84,58,300.0,DataBase
Full Oracle Database High Availability Features,https://www.udemy.com/course/full-oracle-database-high-availability-features/,Oak Academy,4.7,7,96,99,930.0,DataBase
Introduction to Oracle Application Development for Beginners,https://www.udemy.com/course/introduction-to-oracle-application-development-for-beginners/,Bluelime Learning Solutions,3.7,7,1513,20,120.0,DataBase
Apache Hive for Data Engineers (Hands On) with 2 Projects,https://www.udemy.com/course/apache-hive-for-data-engineers-hands-on/,Bigdata Engineer,3.3,7,120,86,360.0,DataBase
Elasticsearch 5.x Solutions – Node and Cluster Management,https://www.udemy.com/course/elasticsearch-5x-solutions-node-and-cluster-management/,Packt Publishing,3.6,7,69,21,60.0,DataBase
Transaction Management in SQL Server and C#,https://www.udemy.com/course/transaction-management-in-sql-server/,Husam Nujaim,3.5,7,106,29,300.0,DataBase
Azure SQL Database,https://www.udemy.com/course/azure-sql-database-x/,Bluelime Learning Solutions,4.1,7,1364,12,44.0,DataBase
Big Data Processing with Apache Spark,https://www.udemy.com/course/big-data-processing-with-apache-spark/,Packt Publishing,3.8,7,59,27,210.0,DataBase
IT Automation and Configuration Management with Puppet,https://www.udemy.com/course/it-automation-and-configuration-management-with-puppet/,Packt Publishing,3.6,7,137,103,720.0,DataBase
LEARNING PATH: R: Complete Data Visualization with R,https://www.udemy.com/course/learning-path-r-complete-data-visualization-with-r/,Packt Publishing,4.2,7,47,73,330.0,DataBase
Learn SQL with PostgreSql Database [ SQL In A Lunch Break ],https://www.udemy.com/course/learn-sql-with-postgresql-database/,AKINCI Training,3.8,7,23,33,43.0,DataBase
"Azure SQL For beginners:  SQL,T-SQL, SSMS, Azure Data Studio",https://www.udemy.com/course/azure-sql-for-beginners-sqlt-sql-ssms-azure-data-studio/,Bluelime Learning Solutions,4.3,7,1196,17,60.0,DataBase
Developing SQL queries for oracle databases,https://www.udemy.com/course/developing-sql-queries-for-oracle-databases/,Bluelime Learning Solutions,2.3,6,267,41,240.0,DataBase
Certified MongoDB Database Administrator - Practice Tests,https://www.udemy.com/course/certified-mongodb-database-administrator-exam-practice-tests/,Paweł Krakowiak,5.0,6,3090,0,,DataBase
The Art Of Database Design,https://www.udemy.com/course/the-art-of-database-design/,Tihomir Magdic,2.8,6,95,43,120.0,DataBase
Apache Cassandra for Data Engineers,https://www.udemy.com/course/apache-cassandra-for-data-engineers/,Bigdata Engineer,3.7,6,2014,35,120.0,DataBase
"CRUD application using C#, MySQL Server, Windows Forms.",https://www.udemy.com/course/crud-application-using-c-windows-forms-and-mysql-server/,Peder Thornstrom,4.6,6,24,28,240.0,DataBase
Introduction to  Microsoft SQL Server and Visual Studio,https://www.udemy.com/course/introduction-to-microsoft-sql-server-and-visual-studio/,Bluelime Learning Solutions,4.8,6,2101,19,120.0,DataBase
MongoDB: Complex Querying & advance data model: 2 in 1,https://www.udemy.com/course/mongodb-complex-querying-advance-data-model-2-in-1/,Packt Publishing,3.5,6,148,36,450.0,DataBase
Introduction to Graph Databases using Neo4J,https://www.udemy.com/course/introduction-to-graph-databases-using-neo4j/,Evergreen Technologies,3.5,6,29,13,150.0,DataBase
Exam 70-761: Basic Database Concepts,https://www.udemy.com/course/querying-data-with-transact-sql-part-1-70-761/,Vandana Soni,4.2,6,19,18,480.0,DataBase
SQL Essentials For Beginners Using  Command Line Interface,https://www.udemy.com/course/sql-essentials-for-beginners-using-command-line-interface/,Bluelime Learning Solutions,4.3,6,1676,20,90.0,DataBase
Building A Scalable Serverless Application on AWS,https://www.udemy.com/course/building-a-scalable-serverless-application-on-aws/,Packt Publishing,4.4,6,74,12,120.0,DataBase
Getting Started with QlikView,https://www.udemy.com/course/getting-started-with-qlikview/,Packt Publishing,4.1,6,47,30,240.0,DataBase
How to create Databases and Tables in Microsoft SQL Server,https://www.udemy.com/course/how-to-create-databases-and-tables-in-microsoft-sql-server/,Bluelime Learning Solutions,4.0,6,1163,15,120.0,DataBase
Real World SQL Practice  Exercises  For Beginners,https://www.udemy.com/course/real-world-sql-practice-exercises-for-beginners/,Bluelime Learning Solutions,4.9,6,1534,36,90.0,DataBase
Automated Machine Learning Pipeline with Mesos,https://www.udemy.com/course/automated-machine-learning-pipeline-with-mesos/,Packt Publishing,3.3,6,50,42,240.0,DataBase
Oracle SQL Hands-On Experience for beginners,https://www.udemy.com/course/oracle-sql-hands-on-experience-for-beginners/,Bluelime Learning Solutions,3.9,6,568,35,210.0,DataBase
PostgreSQL Databases & Python,https://www.udemy.com/course/postgresql-databases-python/,Lucas Mayrhofer,4.5,6,62,39,90.0,DataBase
SQL for Beginners: write Queries and create Database,https://www.udemy.com/course/sql-and-relational-database-course/,Nicola Iantomasi,4.9,6,12,18,180.0,DataBase
Learn SQL Server & Advanced TSQL Course From MCSE Certified,https://www.udemy.com/course/learn-sql-server-advanced-tsql-course-from-mcse-certified/,Raheel Ahmed,3.9,6,38,60,750.0,DataBase
Learn SQL Server & Advanced TSQL Course From MCSE Certified,https://www.udemy.com/course/learn-sql-server-advanced-tsql-course-from-mcse-certified/,Raheel Ahmed,3.9,6,38,60,750.0,DataBase
Managing Your Data with Microsoft Access,https://www.udemy.com/course/managing-your-data-with-microsoft-access/,Andrew Comeau,4.6,6,19,27,330.0,DataBase
Google cloud Firebase and Firestore NoSQL DB : Introduction,https://www.udemy.com/course/google-cloud-firebase-and-firestore-nosql-db-introduction/,"Guha Rajan M., B.Engg, MBA, PMP",3.6,6,66,18,150.0,DataBase
JavaFX Database Management System! Database Design In JavaFX,https://www.udemy.com/course/oracle-javafx-database-management-system-with-eclipse-ide/,Emenwa Global,4.6,6,1154,20,240.0,DataBase
The Complete SQL Server 2019 Database Administration Course,https://www.udemy.com/course/learn-the-job-of-dba-on-sql-server-2019/,"O.Thuillier | SQL | Postgres | Powershell| MySQL | Python | TSQL Administration,TSQL, and SQL Server performance.",4.0,6,44,229,1080.0,DataBase
MySQL Database - A Short Introduction For Beginners,https://www.udemy.com/course/mysql-database-a-short-introduction-for-beginners/,Devrishi Gupta,3.8,5,726,7,30.0,DataBase
Introduction to Microsoft SQL Server and SQL,https://www.udemy.com/course/introduction-to-microsoft-sql-server-and-sql/,London Academy of IT,4.5,5,15,14,90.0,DataBase
MySQL creating and managing relational databases,https://www.udemy.com/course/mysql-creating-and-managing-relational-databases/,Krzysztof Raczynski,4.8,5,26,76,330.0,DataBase
Exam 70-761: Manage data with Transact-SQL,https://www.udemy.com/course/70-761-querying-data-with-transact-sql-intermediate/,Vandana Soni,4.3,5,25,39,570.0,DataBase
Azure Data Studio for beginners,https://www.udemy.com/course/azure-data-studio-for-beginners/,Bluelime Learning Solutions,4.5,5,2356,21,60.0,DataBase
SQL Server Developer : SELECT query foundations,https://www.udemy.com/course/sql-server-developer-select-query-foundations/,Ben Osborn,5.0,5,18,41,210.0,DataBase
Oracle 18C Database Installation on Windows,https://www.udemy.com/course/oracle-18c-database-installation-on-windows/,Ankush Thavali,3.7,5,1091,5,60.0,DataBase
Master Continuous Integration and Deployment with Ease,https://www.udemy.com/course/master-continuous-integration-and-deployment-with-ease/,Packt Publishing,3.0,5,44,27,180.0,DataBase
FileMaker Scripting Reference,https://www.udemy.com/course/filemaker-scripting-reference/,John Mark Osborne,4.8,5,24,55,510.0,DataBase
LEARNING PATH: ElasticSearch: ElasticSearch 5.x for Experts,https://www.udemy.com/course/learning-path-elasticsearch-elasticsearch-5x-for-experts/,Packt Publishing,3.2,5,89,69,300.0,DataBase
Mastering AWS Administration,https://www.udemy.com/course/mastering-aws-administration/,Packt Publishing,4.6,5,66,32,150.0,DataBase
Oracle Solaris 11.4 Virtualization,https://www.udemy.com/course/oracle-solaris-114-virtualization/,Mohamed Hosny,4.1,5,62,31,270.0,DataBase
Absolute Beginner's Guide To Plant Databases bioinformatics,https://www.udemy.com/course/absolute-beginners-guide-to-plant-databases-bioinformatics-r/,Abdul Rehman Ikram,5.0,5,34,21,60.0,DataBase
Introduction to Data Binding on a Windows Form,https://www.udemy.com/course/introduction-to-data-binding-on-a-windows-form/,Bluelime Learning Solutions,2.4,5,819,14,60.0,DataBase
Learn RDBMS with Oracle,https://www.udemy.com/course/learn-rdbms-with-oracle/,Mohanakrishnan Rajamani,4.4,5,18,17,150.0,DataBase
SQL Challenges: Learn SQL by solving challenging problems,https://www.udemy.com/course/sql-challenges-learn-sql-by-solving-challenging-problems/,Kaustubh Sathe,4.3,5,55,16,300.0,DataBase
Python and SQL Application Development : Build an app,https://www.udemy.com/course/python-and-sql-application-development-build-an-app/,Bluelime Learning Solutions,4.8,5,1532,23,120.0,DataBase
SQL Server Analysis Services for beginners -SSAS,https://www.udemy.com/course/sql-server-analysis-services-for-beginners-ssas/,Bluelime Learning Solutions,4.5,4,2012,36,180.0,DataBase
"JDBC, DAO & SQL: Practical Crash Course - Build Database App",https://www.udemy.com/course/jdbc-learnit/,Andrii Piatakha,4.7,4,3019,26,480.0,DataBase
C# From Beginner To Pro - Write A SQL App In Unity 3D SQLite,https://www.udemy.com/course/c-from-beginner-to-pro-write-a-sql-wrapper-in-unity/,Cindy Oakes,3.6,4,57,33,210.0,DataBase
Intuitive SQL Databases Case Study,https://www.udemy.com/course/intuitive-sql-databases-case-study/,Ezz El Din Abdullah,3.7,4,32,19,31.0,DataBase
Connect and query SQL Database Server using T-SQL and SSMS,https://www.udemy.com/course/connect-and-query-sql-database-server-using-t-sql-and-ssms/,Bluelime Learning Solutions,3.8,4,143,24,120.0,DataBase
Beginner course to learn MySQL database.,https://www.udemy.com/course/beginner-course-to-learn-mysql-database/,Easylearning guru,3.8,4,27,49,450.0,DataBase
The SQL Server DBA Bootcamp for Azure Virtual Machines,https://www.udemy.com/course/sql-server-azure/,Gary Cowan,4.3,4,385,30,90.0,DataBase
Snowflake cloud data warehouse in an hour - Beginners,https://www.udemy.com/course/snowflake-warehouse/,Patrick Videos,4.7,4,6,14,60.0,DataBase
Learn Tableau. Prevent the Zombie Apocalypse.,https://www.udemy.com/course/learn-tableau-apocalypse-style/,Data Crunch Corporation,4.5,4,788,43,180.0,DataBase
SQL Mastery with PostgreSQL & pgAdmin For Beginners,https://www.udemy.com/course/sql-mastery-with-postgresql-pgadmin-for-beginners/,"Edmund P Obiri, M.Tech",3.7,4,602,33,150.0,DataBase
Tableau 10 Business Intelligence Solutions - Volume 1,https://www.udemy.com/course/tableau-10-business-intelligence-solutions-volume-1/,Packt Publishing,3.9,4,83,32,180.0,DataBase
SAS in Practice,https://www.udemy.com/course/sas-in-practice/,Packt Publishing,3.7,4,11,33,240.0,DataBase
"Data Analysis: Filter & Sort Data in  SQL Server, SSMS T-SQL",https://www.udemy.com/course/data-analysis-filter-sort-data-in-sql-server-ssms-t-sql/,Bluelime Learning Solutions,3.7,4,2433,20,90.0,DataBase
LEARNING PATH: AWS: Serverless Applications with AWS Lambda,https://www.udemy.com/course/learning-path-aws-serverless-applications-with-aws-lambda/,Packt Publishing,4.0,4,85,52,300.0,DataBase
Unix Basic commands,https://www.udemy.com/course/unix-for-database-administrators/,Sanjay Sukumaran M,3.8,4,15,27,270.0,DataBase
SQL Server: The complete course on Indexes (4 h of class),https://www.udemy.com/course/sql-server-the-complete-course-on-indexes-3-h-of-class/,"O.Thuillier | SQL | Postgres | Powershell| MySQL | Python | TSQL Administration,TSQL, and SQL Server performance.",4.1,4,51,32,210.0,DataBase
"Advanced MySQL: Stored Procedures,Subqueries,Views,Functions",https://www.udemy.com/course/advanced-mysql-stored-proceduressubqueriesviewsfunctions/,Bluelime Learning Solutions,3.7,4,1590,21,120.0,DataBase
Deep Learning Adventures with PyTorch,https://www.udemy.com/course/deep-learning-adventures-with-pytorch/,Packt Publishing,3.9,3,64,19,150.0,DataBase
Building Augmented Reality apps with Swift and ARKit: 2-in-1,https://www.udemy.com/course/building-augmented-reality-apps-with-swift-and-arkit-2-in-1/,Packt Publishing,2.9,3,58,55,300.0,DataBase
A Practical Guide to Deep Learning with Keras,https://www.udemy.com/course/a-practical-guide-to-deep-learning-with-keras/,Packt Publishing,5.0,3,45,29,240.0,DataBase
Containerization using Docker,https://www.udemy.com/course/containerization-using-docker/,Sandeep Soni,2.9,3,24,6,150.0,DataBase
Design Database Views in SQL Server,https://www.udemy.com/course/designing-and-implementing-views-in-sql-server/,Rwynn Christian,4.8,3,30,9,90.0,DataBase
MySQL: An Introduction For  Beginners,https://www.udemy.com/course/mysql-an-introduction-for-beginners/,247 Learning,4.2,3,687,50,330.0,DataBase
Oracle SQL for Data Analytics and Data warehousing overview,https://www.udemy.com/course/oracle-sql-for-data-analytics-and-data-warehousing-overview/,"Guha Rajan M., B.Engg, MBA, PMP",3.7,3,18,45,270.0,DataBase
LEARNING PATH: Java: Data Analysis Made Easy with Java,https://www.udemy.com/course/learning-path-java-data-analysis-made-easy-with-java/,Packt Publishing,3.2,3,53,45,360.0,DataBase
Build SQL Queries with Excel from scratch,https://www.udemy.com/course/build-sql-queries-with-excel-from-scratch/,Bluelime Learning Solutions,4.9,3,794,20,120.0,DataBase
How to Design a Database,https://www.udemy.com/course/build-a-database-from-scratch/,Andrew Mehri,4.4,3,36,15,240.0,DataBase
Build SQL Queries with Excel from scratch,https://www.udemy.com/course/build-sql-queries-with-excel-from-scratch/,Bluelime Learning Solutions,4.9,3,794,20,120.0,DataBase
Practical Database Guide with RDBMS(MySQL) & NoSQL(MongoDB),https://www.udemy.com/course/practical-database-guide-with-rdbmsmysql-nosqlmongodb/,Nirmal Joshi,5.0,3,36,103,450.0,DataBase
Solving 10 Hadoop'able Problems,https://www.udemy.com/course/solving-10-hadoopable-problems/,Packt Publishing,3.5,3,87,40,180.0,DataBase
Learn SQL : Insert into SQL  | SQL Between | SQL In |,https://www.udemy.com/course/learn-sql-insert-into-sql-sql-between-sql-in/,Bluelime Learning Solutions,3.6,3,1390,16,120.0,DataBase
Building and executing stored procedure in SQL,https://www.udemy.com/course/building-and-executing-stored-procedure-in-sql/,Bluelime Learning Solutions,4.4,3,1078,23,120.0,DataBase
Learning Path:Java: Data Structures & Algorithms with Java 9,https://www.udemy.com/course/learning-pathjava-data-structures-algorithms-with-java-9/,Packt Publishing,3.1,3,46,38,360.0,DataBase
MongoDB for Beginners: Build a MEAN Stack App,https://www.udemy.com/course/mongodb-essentials-for-developers/,Shailendra Chauhan,5.0,3,33,72,300.0,DataBase
Exam 70-761: Program Database by using Transact-SQL,https://www.udemy.com/course/exam-70-761-program-database-by-using-transact-sql/,Vandana Soni,4.6,3,30,35,450.0,DataBase
LEARNING PATH: Big Data Analytics and Processing with Spark,https://www.udemy.com/course/learning-path-big-data-analytics-and-processing-with-spark/,Packt Publishing,2.8,2,32,90,450.0,DataBase
Create a database web app with Oracle,https://www.udemy.com/course/create-a-database-web-app-with-oracle/,Bluelime Learning Solutions,3.1,2,803,19,90.0,DataBase
SQL And MYSQL Foundation Program For Beginners,https://www.udemy.com/course/sql-and-mysql-foundation-program-for-beginners/,Eduonix Learning Solutions,3.9,2,24,43,240.0,DataBase
Data Acquisition and Manipulation with Python,https://www.udemy.com/course/data-acquisition-and-manipulation-with-python/,Packt Publishing,3.8,2,72,25,150.0,DataBase
MySQL Workbench for beginners,https://www.udemy.com/course/mysql-workbench-for-beginners/,Bluelime Learning Solutions,4.5,2,844,19,120.0,DataBase
DB2 SQL For Beginners,https://www.udemy.com/course/db2-sql-for-beginners/,Bluelime Learning Solutions,3.8,2,1004,16,90.0,DataBase
Developing with MongoDB,https://www.udemy.com/course/developing-with-mongodb/,Packt Publishing,3.8,2,60,18,180.0,DataBase
Oracle 21c DBA,https://www.udemy.com/course/oracle-21c-dba-database-administration/,Uplatz Training,4.0,2,489,9,270.0,DataBase
SQL Database With Java 2022 - Learn Database and Make apps,https://www.udemy.com/course/the-sql-database-with-java-build-your-first-desktop-app/,The TechSkills,5.0,2,29,68,690.0,DataBase
LEARNING PATH: AWS: Architect and Deploy Applications on AWS,https://www.udemy.com/course/learning-path-aws-architect-and-deploy-applications-on-aws/,Packt Publishing,4.2,2,21,39,210.0,DataBase
Learning Path: Big Data Analytics and Streaming with Spark 2,https://www.udemy.com/course/learning-path-big-data-analytics-and-streaming-with-spark-2/,Packt Publishing,3.8,2,51,45,270.0,DataBase
LEARNING PATH: Docker: Guide to Become a Docker Professional,https://www.udemy.com/course/learning-path-docker-guide-to-become-a-docker-professional/,Packt Publishing,3.5,2,56,50,330.0,DataBase
A comprehensive course on SQL with 100+ solved problems,https://www.udemy.com/course/a-comprehensive-course-on-sql-with-100-solved-problems/,Wandering Monk,2.8,2,41,80,330.0,DataBase
Test yourself and improve your SQL skills,https://www.udemy.com/course/test-yourself-and-improve-your-sql-skills-t/,Nicola Iantomasi,4.7,2,10,0,,DataBase
"SQL for Dummies, BA, DA, developers and Job Seekers",https://www.udemy.com/course/sqlfordummiesandjobseekers/,Ritz R,2.7,2,14,8,120.0,DataBase
Learn the basics of Entity Relationship Diagram,https://www.udemy.com/course/learn-the-basics-of-entity-relationship-diagram/,Yanling Chin,5.0,2,13,8,60.0,DataBase
From Zero to R Hero - learning R programming by doing,https://www.udemy.com/course/from-zero-to-r-hero-learning-r-programming-by-doing/,David Keellings,1.8,2,17,46,480.0,DataBase
Comprehensive Course on MariaDB,https://www.udemy.com/course/comprehensive-course-on-mariadb/,Edulearners Technologies,2.9,2,145,32,90.0,DataBase
How to pick a database,https://www.udemy.com/course/pick-a-database/,Andrey Ivanov,2.7,2,29,53,330.0,DataBase
Machine Learning Algorithms: Basics to Advanced,https://www.udemy.com/course/machine-learning-algorithms-basics-to-advanced/,Packt Publishing,3.6,2,67,88,510.0,DataBase
Complete Mysql tutorial + Learning 16 complex queries,https://www.udemy.com/course/complete-mysql-tutorial-learning-16-complex-queries/,Danial Mohamadnejad,4.5,1,18,38,210.0,DataBase
Oracle Database and ELK Stack – Data Visualization,https://www.udemy.com/course/oracle-database-and-elk-stack-data-visualization/,Cloud Ops,4.0,1,3,11,60.0,DataBase
Come and challenge the Transact SQL with these 50 exercises,https://www.udemy.com/course/sql-server-30-practical-exercises-on-the-transact-sql-2019/,"O.Thuillier | SQL | Postgres | Powershell| MySQL | Python | TSQL Administration,TSQL, and SQL Server performance.",1.0,1,13,74,120.0,DataBase
Come and challenge the Transact SQL with these 50 exercises,https://www.udemy.com/course/sql-server-30-practical-exercises-on-the-transact-sql-2019/,"O.Thuillier | SQL | Postgres | Powershell| MySQL | Python | TSQL Administration,TSQL, and SQL Server performance.",1.0,1,13,74,120.0,DataBase
SQL Server Interview Questions & Answers,https://www.udemy.com/course/sql-server-interview-questions-answers-i/,Bluelime Learning Solutions,4.0,1,495,248,60.0,DataBase
"Apache Cassandra v3 NoSQL. Data backup with Python3, AWS S3.",https://www.udemy.com/course/apache-cassandra-v3-nosql-data-backup-with-python3-aws-s3/,Andrii Derevianko,4.0,1,45,22,90.0,DataBase
Kubernetes and Docker Recipes for Experts (2-in-1 Course),https://www.udemy.com/course/kubernetes-and-docker-recipes-for-experts-2-in-1-course/,Packt Publishing,2.5,1,13,59,330.0,DataBase
How to make a course on Udemy (Unofficial),https://www.udemy.com/course/how-to-make-a-course-on-udemy-unofficial/,Best Courses List,3.5,1,0,5,38.0,DataBase
Postgresql PgAdmin for beginners,https://www.udemy.com/course/postgresql-pgadmin-for-beginners/,Bluelime Learning Solutions,2.0,1,1473,23,120.0,DataBase
Oracle SQL,https://www.udemy.com/course/oracle-sql-by-manjunath-jituri/,Manjunath Jituri,5.0,1,4,43,450.0,DataBase
MS SQL Server - Basics To Advanced,https://www.udemy.com/course/ms-sql-server-basics-to-advanced/,Nikhil Mittal,4.5,1,3,10,510.0,DataBase
Develop Unity Apps with SQLite,https://www.udemy.com/course/appnimi-unity-sqlite/,Neeraj Jaiswal,5.0,1,34,20,120.0,DataBase
