강의명,url,강사명,별점,별점 수,수강생 수,강의 수,강의 총 시간,category
VMware vSphere 6.5 Administration Basics Ultimate Part 1,https://www.udemy.com/course/vmware-vsphere-65-administration-basics-ultimate-part-1/,Stone River eLearning,4.0,37,234,546,630.0,IT_os_server
WSUS Training For Beginners - Windows Updates & Patching,https://www.udemy.com/course/wsusupdates/,Emilio Aguero,4.3,37,144,24,180.0,IT_os_server
Learn Windows PowerShell Commands & PowerShell Scripts,https://www.udemy.com/course/learn-windows-powershell-commands-powershell-scripts/,Sayantan Tarafdar,3.9,37,156,37,210.0,IT_os_server
Microsoft Dynamics 365 Business Central- Manufacturing,https://www.udemy.com/course/microsoft-dynamics-365-business-central-manufacturing/,Vasudha Solanki,3.3,37,199,11,90.0,IT_os_server
VMware vCenter Server and ESXi Host in your home Machine,https://www.udemy.com/course/vcenter-server-and-esxi/,Tareq 17111+ students,4.6,37,1954,18,120.0,IT_os_server
Introduction to Microprocessors,https://www.udemy.com/course/introduction-to-microprocessors-bharat-acharya/,Bharat Acharya,4.8,36,876,5,120.0,IT_os_server
Beginning Windows: From Novice To Power User!!,https://www.udemy.com/course/beginning-windows-computing-for-everyone/,Ray Cullin,4.4,36,612,19,180.0,IT_os_server
Basic Computer Skills for Senior Citizens,https://www.udemy.com/course/basic-computer-skills-sc/,Sam Parulekar,4.0,35,110,16,90.0,IT_os_server
Windows 10 for Seniors,https://www.udemy.com/course/windows-10-for-seniors/,Vonnie Hudson,4.2,35,338,43,420.0,IT_os_server
IT Support and Service Desk - Part 2 - More Advanced Topics,https://www.udemy.com/course/it-support-and-service-desk-part-2/,Marious Kuriata,4.5,35,268,35,210.0,IT_os_server
Debugging Linux Kernel in Deep - Part 1,https://www.udemy.com/course/debugging-linux-kernel-in-deep-part-ftrace/,Linux Trainer,4.5,35,661,70,390.0,IT_os_server
MySQL on linux for beginners: SQL database crash course,https://www.udemy.com/course/mysql-on-linux-for-beginners-sql-database-crash-course/,Alex Thomas,4.3,35,3067,18,90.0,IT_os_server
Linux Command Line For Beginners,https://www.udemy.com/course/linux-essentials/,Vipin Gupta,4.7,35,1189,54,480.0,IT_os_server
Windows 10 End User Essentials,https://www.udemy.com/course/windows-10-end-user-essentials/,Intellezy Trainers,4.4,34,106,58,270.0,IT_os_server
Complete Guidance : VMWare Automation Using Ansible Playbook,https://www.udemy.com/course/complete-guidance-vmware-automation-using-ansible-playbook/,Muhammad Efendi,4.1,34,394,45,330.0,IT_os_server
Windows Command Line (CMD) - Course for Command Prompt 2021,https://www.udemy.com/course/windows-command-line-cmd-hands-on-basics-and-more/,Anchal Kamra,3.9,33,218,18,90.0,IT_os_server
Windows Passwords and Account Hacking,https://www.udemy.com/course/windows-passwords-and-account-ethical-hacking/,Phillip Roos,4.6,33,250,9,37.0,IT_os_server
"Windows 10 ِِAdministration, Security and Troubleshooting",https://www.udemy.com/course/windows-10-administration/,Faten Mustafa,3.9,33,138,24,60.0,IT_os_server
Mega Course - VMware vSphere 7.0 Boot Camp - Part 1 w. Ebook,https://www.udemy.com/course/mega-course-vmware-vsphere-70-boot-camp-part-1/,"Larry Karnis (Teaching VMware vSphere, ESXi and vCenter for 18+ years)",4.7,33,343,57,810.0,IT_os_server
Troubleshoot & Repair Your Windows 10 PC in Minutes!,https://www.udemy.com/course/windows-10-troubleshoot-repair-your-pc-in-minutes/,Cory Holmes,3.8,32,101,11,60.0,IT_os_server
SAP Extended Warehouse Management - Customizing SAP EWM,https://www.udemy.com/course/sap-ewm-110-basic-customizing-pt2/,KnowYour EWM,4.2,32,135,100,570.0,IT_os_server
Install Wordpress with SSH Command Line in CentOS 7 Linux,https://www.udemy.com/course/installing-wordpress-on-a-centos-7-linux-server/,Matt Spenn,4.6,32,480,32,120.0,IT_os_server
Character Device Drivers in deep,https://www.udemy.com/course/character-device-drivers-in-deep/,Linux Trainer,4.4,32,324,88,270.0,IT_os_server
Linux Administration in Shell for Beginners,https://www.udemy.com/course/linux-administration-in-shell-for-beginners/,AwebSchool - WordPress for Small Business & Non-Coders,3.7,32,3116,35,360.0,IT_os_server
Getting Started with Microsoft Active Directory,https://www.udemy.com/course/getting-started-with-microsoft-active-directory/,Glen Richardson,4.2,32,161,100,420.0,IT_os_server
Unix IBM AIX System Administration Zero to Hero for Beginner,https://www.udemy.com/course/unix-ibm-aix/,Tareq 17111+ students,4.5,32,157,40,390.0,IT_os_server
AWS Data Analytics for Beginners,https://www.udemy.com/course/aws-data-analytics-for-beginners/,Charles Smith,3.1,32,4739,71,60.0,IT_os_server
CentOS Linux Administration,https://www.udemy.com/course/centos-linux-administration/,Vitalii Shumylo,4.2,32,941,44,240.0,IT_os_server
Learn basic Linux |Unix Commands from scratch,https://www.udemy.com/course/learn-basic-linux-unix-commands-from-scratch/,Bluelime Learning Solutions,4.0,31,366,29,120.0,IT_os_server
"Data Recovery, Hard Drives, USB Drives, etc.",https://www.udemy.com/course/data-recovery-hard-drives-usb-drives-etc/,Marlene Gonzalez,2.9,31,237,21,180.0,IT_os_server
Linux and LAMP Stack Fundamentals (Hosting Websites),https://www.udemy.com/course/lamp-stack-fundamentals/,Troy Garrett,4.0,31,155,21,210.0,IT_os_server
What's new in Microsoft Windows Server 2022,https://www.udemy.com/course/whats-new-in-microsoft-windows-server-2022/,Andrei Vlad,3.9,30,5851,9,60.0,IT_os_server
Mastering Bash Shell Scripting: Automate your daily tasks,https://www.udemy.com/course/mastering-bash-shell-scripting/,Coding Gears | Train Your Brain,4.3,30,672,122,690.0,IT_os_server
System Call in Linux,https://www.udemy.com/course/system-call-in-linux/,Debadarshana Parida,3.9,30,9223,10,90.0,IT_os_server
Windows Server 2016 and Windows 10 System Administration,https://www.udemy.com/course/it-technical-support/,Tareq 17111+ students,4.3,30,155,50,360.0,IT_os_server
Use Your Mac like a Pro : Be more Effective with your Mac,https://www.udemy.com/course/use-your-mac-like-a-pro-be-more-effective-with-your-mac/,Fran Solo,4.5,30,233,59,180.0,IT_os_server
Windows 10,https://www.udemy.com/course/windows-10-how-to-get-it-free-and-how-to-use-it/,Eleven XIII Products,4.0,30,909,25,120.0,IT_os_server
Unix Solaris System Administration Zero to Hero for Beginner,https://www.udemy.com/course/learn-unix-from-zero-to-hero-for-beginner/,Tareq 17111+ students,4.2,30,159,52,420.0,IT_os_server
The Ultimate Linux Home Server Course,https://www.udemy.com/course/ultimate-linux-home-server-course/,Dermot Downey,4.7,30,184,33,210.0,IT_os_server
Windows 10 Troubleshooting For IT Support - Part 2,https://www.udemy.com/course/windows-10-troubleshooting-for-it-support-part-ii/,Zine Eddine BENDJABALLAH,4.5,30,181,16,120.0,IT_os_server
Windows Server Storage,https://www.udemy.com/course/windows-server-2016-configuring-local-storage/,Vitalii Shumylo,3.4,30,2340,23,120.0,IT_os_server
Linux Man Page Masterclass,https://www.udemy.com/course/linux-man-pages/,Jason Cannon,4.7,30,560,8,40.0,IT_os_server
Windows Server 2022 administration course. Lecture and Sims,https://www.udemy.com/course/windows-server-2022-administration-course-lecture-and-sims/,John Christopher,4.4,29,316,82,780.0,IT_os_server
LINUX Command Line Fundamentals,https://www.udemy.com/course/linux-command-line-fundamentals-for-beginners/,Sid Inf,4.1,29,144,60,360.0,IT_os_server
LPIC-1: Linux Administrator 101 & 102 - 2022 | 1000+ QA PDF,https://www.udemy.com/course/lpic1-exams/,Linux Computing School,3.6,29,959,0,,IT_os_server
"Windows Server 2016 with PowerShell: Active Directory, DNS",https://www.udemy.com/course/windows-server-2016-with-powershell-dns/,Vitalii Shumylo,3.7,29,1826,17,120.0,IT_os_server
plc complete course(tia portal / simatic step7 / its plc),https://www.udemy.com/course/plc-complete-course-tia-portal-simatic-step-7-its-plc/,Science Maker,3.9,28,196,27,360.0,IT_os_server
Mastering WHM - The Ultimate Course for Web Hosting Business,https://www.udemy.com/course/mastering-whm-the-ultimate-course-for-web-hosting-business/,Navin Soneja,4.5,28,8293,184,1380.0,IT_os_server
Get started with Linux fundamentals,https://www.udemy.com/course/the-complete-linux-course/,Linux Guru,4.2,27,3041,8,210.0,IT_os_server
The Fast Track Introduction to MySQL on RDS,https://www.udemy.com/course/the-fast-track-introduction-to-mysql-on-rds/,Mike West,4.5,27,170,33,90.0,IT_os_server
"Linux, Unix essentials and introduction to shell scripting",https://www.udemy.com/course/linux-unix-essentials-and-introduction-to-shell-scripting/,"Guha Rajan M., B.Engg, MBA, PMP",4.1,27,96,50,270.0,IT_os_server
Active Directory: Introduction and Administration Tools,https://www.udemy.com/course/active-directory-introduction-and-administration-tools/,Vitalii Shumylo,3.5,27,124,43,270.0,IT_os_server
Basic command line for IT Support . How to use cmd in window,https://www.udemy.com/course/essential-and-basic-command-line-for-it-support/,Tareq 17111+ students,4.3,27,1132,13,60.0,IT_os_server
Learn All About macOS Monterey,https://www.udemy.com/course/macosmonterey/,Emilio Aguero,4.8,27,84,25,150.0,IT_os_server
AWS Migration HandsOn,https://www.udemy.com/course/aws-migration-handson/,Saif Allauddin,4.5,27,709,11,60.0,IT_os_server
Interrupts and Bottom Halves in Linux Kernel,https://www.udemy.com/course/interrupts-and-bottom-halves-in-deep/,Linux Trainer,4.5,27,371,144,300.0,IT_os_server
IIS 10 Fundamentals with Powershell and GUI,https://www.udemy.com/course/web-server-iis-10-fundamentals-with-powershell-and-gui/,Vitalii Shumylo,3.4,27,109,23,60.0,IT_os_server
Master OS X Yosemite Server Quickly and Easily,https://www.udemy.com/course/learning-apple-os-x-yosemite-server/,Infinite Skills,4.5,27,488,127,630.0,IT_os_server
"Visual Studio Code 2022:for Python, Typescript, Git, Go more",https://www.udemy.com/course/visual-studio-code-python-javascript-git-node-typescript-css/,Prabhat kumar,3.2,27,8053,21,330.0,IT_os_server
Desktop Support Technician Practical Course-Windows & Mac OS,https://www.udemy.com/course/desktop-support-technician-practical-course-windows-mac-os/,Pema Lhanang,3.2,26,102,21,180.0,IT_os_server
How to install an Open Source LMS - Part 2,https://www.udemy.com/course/how-to-install-an-open-source-lms-part-2/,DarwinOS OpenSharing,5.0,26,4134,24,90.0,IT_os_server
Coding Project - Programming Finite State Machines,https://www.udemy.com/course/fsmproject/,Abhishek CSEPracticals,4.0,26,778,22,120.0,IT_os_server
Windows 10,https://www.udemy.com/course/windows10learning/,Devwebtuts 24/7,4.3,26,820,31,180.0,IT_os_server
NetApp ONTAP Cluster Basics,https://www.udemy.com/course/netapp-ontap-cluster-basics/,Peter van der weerd,4.2,26,90,24,120.0,IT_os_server
Linux Mastery With Practical Approach & Level Up Your Career,https://www.udemy.com/course/linux-system-administration/,Shikhar Verma • 50k+ Students Worldwide,4.4,26,401,106,570.0,IT_os_server
Create Your Own Computer LAB with Virtualization,https://www.udemy.com/course/create-your-own-virtual-computer-lab-for-almost-free-of-cost/,Pavan Kumar,4.2,26,225,64,660.0,IT_os_server
Introduction to Google Colaboratory with Python,https://www.udemy.com/course/introduction-to-google-colaboratory-with-python/,Ali Hassan,2.9,25,3903,15,30.0,IT_os_server
LiteSpeed Fundamentals,https://www.udemy.com/course/litespeed-fundamentals/,Andrew Eaton,4.9,25,123,81,660.0,IT_os_server
Operating System Fundamentals : for Beginners,https://www.udemy.com/course/operating-system-fundamentals-the-complete-course-2022/,Rada Asghar,4.1,25,7017,34,240.0,IT_os_server
scada systems plus classic control complete course,https://www.udemy.com/course/scada-systems-plus-classic-control-complete-course/,Science Maker,3.5,25,201,21,390.0,IT_os_server
Kali Linux Quick Start Guide - Learn Kali Linux Fundamentals,https://www.udemy.com/course/kali-linux-quick-start-guide-learn-kali-linux-fundamentals/,Richard Callaby,4.6,25,121,55,270.0,IT_os_server
Citrix XenServer 8.1 LTSR administration,https://www.udemy.com/course/citrix-xenserver-81-ltsr-administration/,Fabrice Chrzanowski,4.2,25,104,27,210.0,IT_os_server
Welcome to Mac - a Quick Start Guide to macOS High Sierra,https://www.udemy.com/course/welcome-to-mac-a-quick-start-guide-to-macos-high-sierra/,Chris Tuley,4.5,25,79,45,210.0,IT_os_server
Linux Socket Programming Hands On - Zero to Hero,https://www.udemy.com/course/linux-socket-programming/,Up Degree,4.0,25,224,27,360.0,IT_os_server
"Installation, repair and maintenance of full Windows",https://www.udemy.com/course/repair-and-maintenance-of-computers-subtitles-in-english/,Alberto González,4.1,25,164,32,120.0,IT_os_server
The Best Way to Format a Computer,https://www.udemy.com/course/the-best-way-to-format-a-computer/,Abbas Assi,4.0,24,1669,11,33.0,IT_os_server
Complete network storage course with TrueNAS - FreeNAS,https://www.udemy.com/course/complete-network-storage-course-with-truenas/,E-Learn Hub EU,4.0,24,106,18,150.0,IT_os_server
Raspberry Pi: Write Your Own Operating System Step by Step,https://www.udemy.com/course/raspberry-pi-write-your-own-operating-system-step-by-step/,x-BIT Development,4.2,23,315,71,660.0,IT_os_server
OWASP: Avoiding Hacker Tricks,https://www.udemy.com/course/owasp-avoiding-hacker-tricks/,Stone River eLearning,4.0,23,89,18,90.0,IT_os_server
Essentials of Developing Windows Store Apps Using C# ,https://www.udemy.com/course/essentials-of-developing-windows-store-apps-using-c/,Compaq learning,3.4,23,562,84,300.0,IT_os_server
Linux Fundamentals For Beginners: Updated for 2021,https://www.udemy.com/course/linux-fundamentals-for-beginners-updated-for-2021/,Cyber Security Online Training,4.0,23,80,71,210.0,IT_os_server
Bash Shell Programming from the Ground Up,https://www.udemy.com/course/bash-shell-programming-from-the-ground-up/,Ralph Jensen,4.5,23,216,88,1170.0,IT_os_server
Linux for absolute beginners - Must know Linux commands,https://www.udemy.com/course/linux-basics-for-oracle-dbas/,Arun Kumar,4.0,23,135,28,150.0,IT_os_server
"Windows 10 Installing,Configuring,Protecting,Maintaining",https://www.udemy.com/course/win10-installingconfiguringprotectingmaintaining-md100/,Fabrice Chrzanowski,3.8,23,112,52,570.0,IT_os_server
Synchronization in Linux Kernel Programming,https://www.udemy.com/course/synchronization-in-linux-kernel-programming/,Linux Trainer,4.5,23,351,120,270.0,IT_os_server
VMware vSphere 6.0 Ultimate Bootcamp (Part 1 of 2),https://www.udemy.com/course/vmware-vsphere-60-ultimate-bootcamp-part-1-of-2/,Integrity Training,3.9,23,134,549,600.0,IT_os_server
Windows 10 for Beginners,https://www.udemy.com/course/windows-10-for-beginners/,Markus Korsten,4.1,22,233,33,60.0,IT_os_server
SQL 1000: The SQLite & Database Primer (SQL1),https://www.udemy.com/course/sql1-professional-sql-for-beginners/,Randall Nagy,3.4,22,1399,27,150.0,IT_os_server
Docker everything you need to know in under an hour 2021!,https://www.udemy.com/course/docker-everything-you-need-to-know-in-under-an-hour/,DevOps Made Easy,4.3,22,2130,24,60.0,IT_os_server
Configure your CentOS Server or VPS with VestaCP in 45 min,https://www.udemy.com/course/configure-your-centos-5-7-server-in-45-upload-your-website/,Armando Alfonzo Torres,4.5,22,146,26,120.0,IT_os_server
Citrix Provisioning Services PVS,https://www.udemy.com/course/citrix-provisioning-services-pvs/,Fabrice Chrzanowski,4.3,22,130,18,150.0,IT_os_server
Linux Tmux,https://www.udemy.com/course/linux-tmux/,Frank Anemaet,3.8,22,2969,17,33.0,IT_os_server
SAP Extended Warehouse Management - Material Flow Systems,https://www.udemy.com/course/sap-ewm-material-flow-systems/,KnowYour EWM,4.1,22,74,9,90.0,IT_os_server
Windows 10 Productivity Booster,https://www.udemy.com/course/windows-10-productivity-booster/,Barry Luijbregts,4.7,22,47,23,39.0,IT_os_server
Start Using The Mac OS X Terminal,https://www.udemy.com/course/mastering-the-mac-os-x-terminal/,Sean McCammon,3.6,21,2745,26,60.0,IT_os_server
The Complete Windows 11 Masterclass,https://www.udemy.com/course/windows-11-course/,JM Ekhteyari,3.8,21,2100,139,570.0,IT_os_server
Windows Server 2016 with Powershell: Using WMI and CIM,https://www.udemy.com/course/windows-server-2016-with-powershell-using-wmi-and-cim/,Vitalii Shumylo,3.1,21,126,14,90.0,IT_os_server
GNU Makefile,https://www.udemy.com/course/gnu-makefile-c-cpp/,Debadarshana Parida,3.9,21,934,9,60.0,IT_os_server
How to repair your computer in 10 Easy Steps,https://www.udemy.com/course/how-to-repair-your-computer-in-10-easy-steps/,Regina Dean Reed,4.0,21,107,12,60.0,IT_os_server
Linux : Linux Administration Advanced Disk Systems Practical,https://www.udemy.com/course/learning-linux-advanced-disk-systems-rhce-cert-prep/,Zulqarnain Hayat,3.6,21,264,40,300.0,IT_os_server
Mac: From Zero to Almost Hero,https://www.udemy.com/course/mac-from-zero-to-almost-hero/,Petr Manas,4.0,21,587,25,120.0,IT_os_server
Testing Linux Kernel,https://www.udemy.com/course/linuxkerneltesting/,Linux Trainer,4.1,20,207,62,210.0,IT_os_server
Microsoft Windows Server 2016 Certification: Exam 70-740,https://www.udemy.com/course/microsoft-windows-server-2016-certification-exam-70-740/,Course Loops,3.8,20,245,0,,IT_os_server
Learn Camtasia Studio Full Course,https://www.udemy.com/course/learn-camtasia-studio-full-course/,Mr.Sarwar Ahmed,2.5,20,4409,12,90.0,IT_os_server
Process And Threads in Linux,https://www.udemy.com/course/process-and-threads-in-linux/,Debadarshana Parida,3.9,20,8099,19,210.0,IT_os_server
Master Full stack .NET Architecture using C#,https://www.udemy.com/course/fullstack-dot-net/,Freddy Ayala,3.8,20,68,33,180.0,IT_os_server
Smart Contracts Development and Projects with Ethereum,https://www.udemy.com/course/smart-contracts-development-and-projects-with-ethereum/,Packt Publishing,4.2,20,300,90,600.0,IT_os_server
Windows 10 Security Features,https://www.udemy.com/course/windows-10-security-features/,IT New Courses,5.0,19,65,17,270.0,IT_os_server
Microsoft Endpoint Manager Admin Console - Walkthrough,https://www.udemy.com/course/microsoft-endpoint-manager-admin-console-walkthrough/,Anton Potgieter,4.1,19,59,15,30.0,IT_os_server
Create a GUI with Python,https://www.udemy.com/course/create-a-gui-with-python-pysimplegui/,Peter A,4.1,19,6066,9,38.0,IT_os_server
Active Directory: Implementing and Administering AD FS,https://www.udemy.com/course/active-directory-implementing-and-administering-ad-fs/,Vitalii Shumylo,2.9,19,105,29,180.0,IT_os_server
Microsoft Excel - The Ultimate FOUR COURSE Training Pack,https://www.udemy.com/course/the-ultimate-complete-excel-training-package/,ZandaX Training,4.4,19,88,215,720.0,IT_os_server
"Planning & Control Using Microsoft Project 2013, 2016 & 2019",https://www.udemy.com/course/planning-control-using-microsoft-project-2013-2016-2019/,Paul E Harris,4.6,19,118,39,480.0,IT_os_server
MAC OS IT Technical Support Level 1 Interview Prep,https://www.udemy.com/course/mac-os-it-technical-support-level-1-interview-prep/,Motasim Ibrahim,4.7,18,2271,0,,IT_os_server
Linux Shell Scripting & Regular Expressions with Sed and Awk,https://www.udemy.com/course/gnulinux-shell-scripting-in-bash-shell/,Jagjit Phull,3.8,18,120,22,120.0,IT_os_server
Building An Amazon Virtual Private Cloud (VPC),https://www.udemy.com/course/building-an-amazon-virtual-private-cloud-vpc/,Charles Smith,3.6,18,2099,5,40.0,IT_os_server
Microsoft Excel - Beginner to Advanced,https://www.udemy.com/course/master-microsoft-excel-course-beginner-to-advanced-pro/,Urs Ravi I Vedanta Educational Academy,4.1,18,62,90,540.0,IT_os_server
AWS infrastructure via Terraform and Terragrunt,https://www.udemy.com/course/aws-infrastructure-via-terraform-and-terragrunt/,Kostiantyn Skrypnyk,3.9,18,139,25,150.0,IT_os_server
Cyber Forensics: Analyzing Data Streams in NTFS,https://www.udemy.com/course/understanding-and-analyzing-data-streams-in-ntfs/,Cyber Imaginations,4.8,18,4622,7,31.0,IT_os_server
Redhat Certified System Administrator 8 Cert Guide Ex-200,https://www.udemy.com/course/redhat-rhcsa-8-cert-guide-ex-200/,itcomtek .com,3.8,17,106,72,570.0,IT_os_server
Getting Started in macOS :  Your Mac Guide Jan 2019,https://www.udemy.com/course/applemacos/,James Rickards,4.6,17,62,6,90.0,IT_os_server
"Learn Ubuntu Fast: Learn, Practice, and Advance your Career",https://www.udemy.com/course/linux-from-scratch-learn-practice-and-advance-your-career/,Mike Ghazaleh,4.8,17,146,82,390.0,IT_os_server
The Ultimate Microsoft SQL Server Course: All In One,https://www.udemy.com/course/the-ultimate-microsoft-sql-server-course-all-in-one/,Mark Bowman,4.6,17,144,243,1620.0,IT_os_server
Learn Linux Operating System From Basic To Advanced !!,https://www.udemy.com/course/learn-linux-operating-system-from-basic-to-advanced/,Ayush Kumar,4.2,17,500,33,240.0,IT_os_server
A Beginners Guide of Red Hat Linux System Administration,https://www.udemy.com/course/a-beginners-guide-for-red-hat-linux-system-administrators/,Aseef Ahmed,3.3,17,116,66,360.0,IT_os_server
"Learn apple mac, mac os x and maintain mac like a king",https://www.udemy.com/course/maintain-macbook-like-a-king/,Eugene gonzales,3.2,17,91,24,90.0,IT_os_server
VTAM overview,https://www.udemy.com/course/vtam-overview/,Fran Rubi,3.5,17,75,6,60.0,IT_os_server
Docker for Continuous Integration,https://www.udemy.com/course/docker-for-continuous-integration/,Brandon Harper,3.9,17,98,42,120.0,IT_os_server
Windows: Everything about NTFS & Share Permissions,https://www.udemy.com/course/everything-about-ntfs-and-share-permissions-in-windows/,Ladan Amirchoupani,4.5,17,83,30,180.0,IT_os_server
Deep Dive into Yocto Embedded Linux with Beagle Bone Black,https://www.udemy.com/course/deep-dive-into-yocto-embedded-linux-with-beagle-bone-black/,Hariharan Veerappan,3.2,17,61,11,210.0,IT_os_server
IS20 Security Controls,https://www.udemy.com/course/is20-security-controls/,Integrity Training,4.1,17,92,20,180.0,IT_os_server
Business Intelligence (BI) - Developing SQL Data Models,https://www.udemy.com/course/business-intelligence-solutions-development/,Stephen Hamlin,4.8,17,123,51,390.0,IT_os_server
Implementing Docker Containers with Windows Server 2019,https://www.udemy.com/course/implementing-docker-containers-with-windows-server-2019-u/,IT New Courses,4.5,17,78,28,270.0,IT_os_server
Quick Integration of CLI interface to C/C++ Projects/Apps,https://www.udemy.com/course/clilibrary/,Abhishek CSEPracticals,4.6,17,522,15,90.0,IT_os_server
Learn C shell Scripting,https://www.udemy.com/course/learning-shell-scripting-in-linux-c-shell-environment/,Sujata Biswas,4.7,16,875,54,120.0,IT_os_server
The Ubuntu Linux Desktop User Guide,https://www.udemy.com/course/the-ubuntu-linux-desktop-power-user-guide/,George Vazquez,4.7,16,1521,44,150.0,IT_os_server
Linux System Administration II (Based on RHEL8),https://www.udemy.com/course/red-hat-system-administration-ii-rh134-sa2-rhel8/,Dhananjay Naldurgkar,4.1,16,203,87,990.0,IT_os_server
"Active Directory: Domain Controllers, Operations Masters, GC",https://www.udemy.com/course/active-directory-domain-controllers-operations-masters-gc/,Vitalii Shumylo,3.3,16,97,19,120.0,IT_os_server
Debugging Linux Kernel in Deep - Part 2,https://www.udemy.com/course/debugging-linux-kernel-in-deep-part-2/,Linux Trainer,4.3,15,514,41,180.0,IT_os_server
Python 4000: Linux Commands & DevOps Automation,https://www.udemy.com/course/python-4000-gnu-devops/,Randall Nagy,4.1,15,205,47,270.0,IT_os_server
Introduction to OSEK RTOS II,https://www.udemy.com/course/introduction-to-osek-rtos-ii/,Sarea Alhariri,4.3,15,243,44,390.0,IT_os_server
Acronis Backup Administration - Ransomware Defender,https://www.udemy.com/course/acronis-backup-administration-ransomware-defender/,Omar Belal,4.0,15,53,18,90.0,IT_os_server
Active Directory on Windows Server 2019 + Group Policies,https://www.udemy.com/course/learn-ad/,Emilio Aguero,4.2,15,106,41,270.0,IT_os_server
Salesforce Flow: Advanced Salesforce Automation,https://www.udemy.com/course/salesforce-flow-advanced-salesforce-automation/,Mark Lail,4.4,15,122,12,90.0,IT_os_server
SAP EWM 110 +1 - Putaway Strategies Customizing in SAP EWM,https://www.udemy.com/course/sap-ewm-110-1-putaway-strategies-customizing-in-sap-ewm/,KnowYour EWM,4.3,15,42,11,60.0,IT_os_server
Practice Exams LPIC-2 Engineer (201-450 & 202-450) | QA PDF,https://www.udemy.com/course/practice-exams-lpic-2-engineer-201-450-and-202-450/,Linux Computing School,2.5,15,37,0,,IT_os_server
Learn to use Python for Spatial Analysis in ArcGIS,https://www.udemy.com/course/advanced-python-for-spatial-analysis-in-arcgis/,Paul Nicoara,3.7,15,96,21,240.0,IT_os_server
Learn Arduino for Robots,https://www.udemy.com/course/arduino-robotics-for-beginners/,Giorgio Ferrari,4.2,15,449,11,39.0,IT_os_server
Android OS Crash Course for SmartPhone/Tablet,https://www.udemy.com/course/android-smartphone-crash-course/,Earners Classroom,4.0,15,619,15,270.0,IT_os_server
TCP/IP for z/OS Operation. Network interfaces,https://www.udemy.com/course/tcpip-for-zos-operation-network-interfaces/,Fran Rubi,3.9,14,93,7,90.0,IT_os_server
A - Z Guide to Linux System Administration!: 3-in-1,https://www.udemy.com/course/a-z-guide-to-linux-system-administration-3-in-1/,Packt Publishing,3.6,14,141,101,540.0,IT_os_server
Intro to DOS & AHK | All the Commands you need to know,https://www.udemy.com/course/intro-to-dos-ahk/,Joe Glines,4.1,14,64,48,150.0,IT_os_server
The Windows Command Line || CMD || Begginer to Intermediate,https://www.udemy.com/course/the-windows-command-line-cmd-begginer-to-intermediate/,Zaber Mahmud,3.1,14,2195,12,120.0,IT_os_server
The Complete ARKit and iOS13 Developer Course,https://www.udemy.com/course/arkit-developer/,Gabriel Abraham,4.3,14,108,35,300.0,IT_os_server
SAP EWM 110 +1 - Physical Inventory Customizing in SAP EWM,https://www.udemy.com/course/physical-inventory-in-sap-ewm/,KnowYour EWM,4.5,14,50,8,60.0,IT_os_server
Speed Up Your Apple Mac In Easy Steps,https://www.udemy.com/course/tune-up-your-apple-mac-in-easy-steps/,Jonathan Singh,4.4,14,76,12,60.0,IT_os_server
Linux Cluster High Availability with 2 real life Projects,https://www.udemy.com/course/linux-cluster-high-availability/,Tareq 17111+ students,4.8,14,86,27,300.0,IT_os_server
Oracle Fusion HCM - Talent Management,https://www.udemy.com/course/oracle-fusion-hcm-talent-management-p/,Anton Rzhanov,4.6,14,63,35,780.0,IT_os_server
Networking: Interoperability between Windows & MacOS,https://www.udemy.com/course/networking-interoperability-between-windows-macos/,TetraNoodle Team,4.3,14,1081,30,120.0,IT_os_server
SAP Extended Warehouse Management - Database Guide SAP EWM,https://www.udemy.com/course/sap-extended-warehouse-management-the-database-of-sap-ewm/,KnowYour EWM,4.5,13,102,10,180.0,IT_os_server
Create Your Own DVR with Mythbuntu (Ubuntu + MythTV),https://www.udemy.com/course/create-your-own-dvr-with-mythbuntu-ubuntu-mythtv/,Cody Ray Miller,4.7,13,1739,30,120.0,IT_os_server
Windows Users guide to Linux,https://www.udemy.com/course/introduction-to-linux/,Rusty Yonkers,4.2,13,77,26,180.0,IT_os_server
Full shell scripting linux from basics to advance,https://www.udemy.com/course/full-shell-scripting-linux-from-basics-to-advance/,Rajan Singh,3.4,13,1973,60,360.0,IT_os_server
"VMware Vsphere 6.7 Workshop install, configure and admin",https://www.udemy.com/course/vmware-vsphere-67-workshop-install-configure-and-admin/,Fabrice Chrzanowski,3.5,13,62,31,270.0,IT_os_server
Monitoring Elasticsearch Logstash Kibana Using Zabbix,https://www.udemy.com/course/monitoring-elasticsearch-logstash-kibana-using-zabbix/,Muhammad Efendi,3.4,12,177,53,480.0,IT_os_server
DHCP Server Configuration Course,https://www.udemy.com/course/dhcp-server-configuration-course/,TAL .,4.7,12,192,50,240.0,IT_os_server
Mediatek (MTK) Android Software Repairs,https://www.udemy.com/course/mediatek-mobile-software-repairs-101-course/,Team Hovatek,4.0,12,99,76,240.0,IT_os_server
Windows Server 2016 Security Features,https://www.udemy.com/course/windows-server-2016-security-features/,IT New Courses,4.8,12,42,16,270.0,IT_os_server
Linux Commands For Beginners: RedHat Linux,https://www.udemy.com/course/linux-commands-for-beginners-redhat-linux/,Shubham Pareek,4.2,12,34,15,60.0,IT_os_server
